weasd,lon,lat
72.35547,-119.795,38.9581
21.070312,-120.223,39.19109
7.6054688,-119.8581,39.24089
15.4765625,-120.2885,39.4738
0.859375,-119.9218,39.5239
41.57617,-120.4549,38.57567
142.16602,-120.094,38.62627
11.318359,-120.5208,38.8577
15.666016,-120.1582,38.90858
87.734375,-119.795,38.9581
18.517578,-120.223,39.19109
4.357422,-119.8581,39.24089
13.589844,-120.2885,39.4738
2.3496094,-119.9218,39.5239
44.81836,-120.4549,38.57567
150.22656,-120.094,38.62627
4.533203,-120.5208,38.8577
7.3339844,-120.1582,38.90858
89.771484,-119.795,38.9581
10.150391,-120.223,39.19109
6.9257812,-119.8581,39.24089
14.5390625,-120.2885,39.4738
1.9042969,-119.9218,39.5239
47.61914,-120.4549,38.57567
149.61914,-120.094,38.62627
2.9453125,-120.5208,38.8577
6.001953,-120.1582,38.90858
89.14844,-119.795,38.9581
7.109375,-120.223,39.19109
7.142578,-119.8581,39.24089
13.636719,-120.2885,39.4738
1.7578125,-119.9218,39.5239
35.501953,-120.4549,38.57567
147.25195,-120.094,38.62627
2.4570312,-120.5208,38.8577
0.0,-120.1582,38.90858
91.9668,-119.795,38.9581
3.5078125,-120.223,39.19109
5.1914062,-119.8581,39.24089
9.095703,-120.2885,39.4738
3.1523438,-119.9218,39.5239
31.316406,-120.4549,38.57567
151.2461,-120.094,38.62627
2.9355469,-120.5208,38.8577
4.908203,-120.1582,38.90858
97.171875,-119.795,38.9581
8.269531,-120.223,39.19109
8.691406,-119.8581,39.24089
11.496094,-120.2885,39.4738
3.5703125,-119.9218,39.5239
27.970703,-120.4549,38.57567
171.9414,-120.094,38.62627
4.6015625,-120.5208,38.8577
29.605469,-120.1582,38.90858
114.50586,-119.795,38.9581
39.875,-120.223,39.19109
26.228516,-119.8581,39.24089
38.078125,-120.2885,39.4738
11.464844,-119.9218,39.5239
29.746094,-120.4549,38.57567
185.73438,-120.094,38.62627
6.90625,-120.5208,38.8577
7.669922,-120.1582,38.90858
127.0,-119.795,38.9581
16.583984,-120.223,39.19109
34.751953,-119.8581,39.24089
27.511719,-120.2885,39.4738
14.919922,-119.9218,39.5239
34.458984,-120.4549,38.57567
184.2207,-120.094,38.62627
2.125,-120.5208,38.8577
12.0078125,-120.1582,38.90858
121.55664,-119.795,38.9581
11.3203125,-120.223,39.19109
26.414062,-119.8581,39.24089
25.355469,-120.2885,39.4738
8.123047,-119.9218,39.5239
22.363281,-120.4549,38.57567
184.6289,-120.094,38.62627
0.16796875,-120.5208,38.8577
23.464844,-120.1582,38.90858
117.63672,-119.795,38.9581
4.9726562,-120.223,39.19109
17.191406,-119.8581,39.24089
21.357422,-120.2885,39.4738
4.9101562,-119.9218,39.5239
11.060547,-120.4549,38.57567
177.48242,-120.094,38.62627
0.0625,-120.5208,38.8577
1.046875,-120.1582,38.90858
108.140625,-119.795,38.9581
2.2695312,-120.223,39.19109
0.0,-119.8581,39.24089
5.5703125,-120.2885,39.4738
0.0,-119.9218,39.5239
32.06836,-120.4549,38.57567
206.70312,-120.094,38.62627
2.8769531,-120.5208,38.8577
18.072266,-120.1582,38.90858
77.35742,-119.795,38.9581
19.728516,-120.223,39.19109
7.6308594,-119.8581,39.24089
19.6875,-120.2885,39.4738
3.6523438,-119.9218,39.5239
40.16211,-120.4549,38.57567
226.15625,-120.094,38.62627
8.234375,-120.5208,38.8577
13.537109,-120.1582,38.90858
101.59961,-119.795,38.9581
35.6875,-120.223,39.19109
18.402344,-119.8581,39.24089
22.710938,-120.2885,39.4738
8.642578,-119.9218,39.5239
51.197266,-120.4549,38.57567
243.99023,-120.094,38.62627
21.066406,-120.5208,38.8577
32.53125,-120.1582,38.90858
116.64844,-119.795,38.9581
33.396484,-120.223,39.19109
29.986328,-119.8581,39.24089
23.863281,-120.2885,39.4738
10.191406,-119.9218,39.5239
55.96875,-120.4549,38.57567
253.80664,-120.094,38.62627
22.376953,-120.5208,38.8577
43.45117,-120.1582,38.90858
123.93359,-119.795,38.9581
26.742188,-120.223,39.19109
35.265625,-119.8581,39.24089
23.496094,-120.2885,39.4738
11.677734,-119.9218,39.5239
44.63086,-120.4549,38.57567
253.2168,-120.094,38.62627
10.1015625,-120.5208,38.8577
43.253906,-120.1582,38.90858
125.13867,-119.795,38.9581
21.970703,-120.223,39.19109
35.279297,-119.8581,39.24089
22.289062,-120.2885,39.4738
9.3125,-119.9218,39.5239
42.19336,-120.4549,38.57567
251.32617,-120.094,38.62627
2.5683594,-120.5208,38.8577
39.470703,-120.1582,38.90858
129.66797,-119.795,38.9581
13.652344,-120.223,39.19109
32.203125,-119.8581,39.24089
18.50586,-120.2885,39.4738
6.4765625,-119.9218,39.5239
42.396484,-120.4549,38.57567
251.39648,-120.094,38.62627
3.4472656,-120.5208,38.8577
39.89453,-120.1582,38.90858
129.02539,-119.795,38.9581
11.251953,-120.223,39.19109
30.958984,-119.8581,39.24089
18.625,-120.2885,39.4738
6.435547,-119.9218,39.5239
40.95117,-120.4549,38.57567
250.86523,-120.094,38.62627
1.4453125,-120.5208,38.8577
39.64258,-120.1582,38.90858
128.7207,-119.795,38.9581
8.386719,-120.223,39.19109
30.435547,-119.8581,39.24089
17.941406,-120.2885,39.4738
5.28125,-119.9218,39.5239
39.414062,-120.4549,38.57567
250.43555,-120.094,38.62627
1.1582031,-120.5208,38.8577
36.21875,-120.1582,38.90858
125.83203,-119.795,38.9581
4.6328125,-120.223,39.19109
28.402344,-119.8581,39.24089
13.888672,-120.2885,39.4738
5.59375,-119.9218,39.5239
37.228516,-120.4549,38.57567
245.15625,-120.094,38.62627
1.0585938,-120.5208,38.8577
29.498047,-120.1582,38.90858
115.44922,-119.795,38.9581
3.9140625,-120.223,39.19109
20.55664,-119.8581,39.24089
11.4140625,-120.2885,39.4738
5.1289062,-119.9218,39.5239
36.933594,-120.4549,38.57567
241.24023,-120.094,38.62627
1.5332031,-120.5208,38.8577
26.47461,-120.1582,38.90858
104.49609,-119.795,38.9581
3.2792969,-120.223,39.19109
11.605469,-119.8581,39.24089
6.5429688,-120.2885,39.4738
1.0332031,-119.9218,39.5239
20.001953,-120.4549,38.57567
241.47266,-120.094,38.62627
0.90625,-120.5208,38.8577
30.542969,-120.1582,38.90858
93.13867,-119.795,38.9581
3.7109375,-120.223,39.19109
4.1015625,-119.8581,39.24089
12.6796875,-120.2885,39.4738
1.78125,-119.9218,39.5239
16.371094,-120.4549,38.57567
248.70508,-120.094,38.62627
0.0,-120.5208,38.8577
33.08789,-120.1582,38.90858
82.18945,-119.795,38.9581
1.7480469,-120.223,39.19109
3.6191406,-119.8581,39.24089
12.353516,-120.2885,39.4738
0.13085938,-119.9218,39.5239
32.822266,-120.4549,38.57567
252.23828,-120.094,38.62627
0.0,-120.5208,38.8577
30.285156,-120.1582,38.90858
54.785156,-119.795,38.9581
4.4140625,-120.223,39.19109
0.5527344,-119.8581,39.24089
4.3847656,-120.2885,39.4738
0.00390625,-119.9218,39.5239
39.132812,-120.4549,38.57567
248.79492,-120.094,38.62627
1.4863281,-120.5208,38.8577
27.117188,-120.1582,38.90858
56.591797,-119.795,38.9581
5.328125,-120.223,39.19109
0.90234375,-119.8581,39.24089
2.3222656,-120.2885,39.4738
0.00390625,-119.9218,39.5239
31.898438,-120.4549,38.57567
243.98633,-120.094,38.62627
0.8144531,-120.5208,38.8577
18.392578,-120.1582,38.90858
57.779297,-119.795,38.9581
3.7597656,-120.223,39.19109
2.3203125,-119.8581,39.24089
4.21875,-120.2885,39.4738
0.0,-119.9218,39.5239
34.720703,-120.4549,38.57567
254.29688,-120.094,38.62627
1.8027344,-120.5208,38.8577
21.214844,-120.1582,38.90858
58.40039,-119.795,38.9581
5.5585938,-120.223,39.19109
1.5976562,-119.8581,39.24089
6.7871094,-120.2885,39.4738
0.0,-119.9218,39.5239
39.171875,-120.4549,38.57567
258.93164,-120.094,38.62627
1.4160156,-120.5208,38.8577
21.996094,-120.1582,38.90858
58.8125,-119.795,38.9581
7.5371094,-120.223,39.19109
1.5175781,-119.8581,39.24089
7.095703,-120.2885,39.4738
0.0,-119.9218,39.5239
40.89258,-120.4549,38.57567
249.92578,-120.094,38.62627
3.7695312,-120.5208,38.8577
12.486328,-120.1582,38.90858
55.945312,-119.795,38.9581
4.205078,-120.223,39.19109
4.7128906,-119.8581,39.24089
3.4199219,-120.2885,39.4738
0.0,-119.9218,39.5239
20.65625,-120.4549,38.57567
251.50195,-120.094,38.62627
1.3164062,-120.5208,38.8577
17.080078,-120.1582,38.90858
56.572266,-119.795,38.9581
4.8867188,-120.223,39.19109
2.7734375,-119.8581,39.24089
10.501953,-120.2885,39.4738
0.9667969,-119.9218,39.5239
34.570312,-120.4549,38.57567
279.02148,-120.094,38.62627
2.6132812,-120.5208,38.8577
28.771484,-120.1582,38.90858
59.783203,-119.795,38.9581
12.2890625,-120.223,39.19109
3.234375,-119.8581,39.24089
12.771484,-120.2885,39.4738
0.015625,-119.9218,39.5239
39.882812,-120.4549,38.57567
277.5371,-120.094,38.62627
1.6054688,-120.5208,38.8577
26.669922,-120.1582,38.90858
75.90039,-119.795,38.9581
16.46875,-120.223,39.19109
1.9707031,-119.8581,39.24089
10.287109,-120.2885,39.4738
0.0,-119.9218,39.5239
42.05078,-120.4549,38.57567
278.73047,-120.094,38.62627
4.0625,-120.5208,38.8577
26.078125,-120.1582,38.90858
80.302734,-119.795,38.9581
12.783203,-120.223,39.19109
1.2578125,-119.8581,39.24089
9.4609375,-120.2885,39.4738
0.48242188,-119.9218,39.5239
44.679688,-120.4549,38.57567
277.86523,-120.094,38.62627
3.9570312,-120.5208,38.8577
24.353516,-120.1582,38.90858
84.22461,-119.795,38.9581
8.875,-120.223,39.19109
1.984375,-119.8581,39.24089
6.5742188,-120.2885,39.4738
1.4667969,-119.9218,39.5239
42.546875,-120.4549,38.57567
274.19336,-120.094,38.62627
1.5117188,-120.5208,38.8577
34.439453,-120.1582,38.90858
83.38086,-119.795,38.9581
5.171875,-120.223,39.19109
2.1386719,-119.8581,39.24089
3.0585938,-120.2885,39.4738
0.046875,-119.9218,39.5239
41.95703,-120.4549,38.57567
263.6172,-120.094,38.62627
1.0449219,-120.5208,38.8577
20.40625,-120.1582,38.90858
77.09375,-119.795,38.9581
4.921875,-120.223,39.19109
1.4335938,-119.8581,39.24089
2.9472656,-120.2885,39.4738
0.0,-119.9218,39.5239
40.052734,-120.4549,38.57567
254.63477,-120.094,38.62627
0.8496094,-120.5208,38.8577
14.232422,-120.1582,38.90858
70.19922,-119.795,38.9581
5.2226562,-120.223,39.19109
1.3867188,-119.8581,39.24089
3.7890625,-120.2885,39.4738
0.0,-119.9218,39.5239
41.033203,-120.4549,38.57567
252.15625,-120.094,38.62627
0.875,-120.5208,38.8577
10.3046875,-120.1582,38.90858
76.86914,-119.795,38.9581
3.9101562,-120.223,39.19109
2.8339844,-119.8581,39.24089
4.4179688,-120.2885,39.4738
1.0097656,-119.9218,39.5239
39.996094,-120.4549,38.57567
242.36328,-120.094,38.62627
0.076171875,-120.5208,38.8577
2.1425781,-120.1582,38.90858
78.14258,-119.795,38.9581
2.1464844,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
37.833984,-120.4549,38.57567
222.0664,-120.094,38.62627
0.0,-120.5208,38.8577
0.5234375,-120.1582,38.90858
70.765625,-119.795,38.9581
3.0527344,-120.223,39.19109
0.96484375,-119.8581,39.24089
2.6953125,-120.2885,39.4738
2.3085938,-119.9218,39.5239
0.0078125,-120.4549,38.57567
198.58398,-120.094,38.62627
0.0,-120.5208,38.8577
0.6308594,-120.1582,38.90858
60.48047,-119.795,38.9581
2.6699219,-120.223,39.19109
2.1152344,-119.8581,39.24089
0.640625,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0625,-120.4549,38.57567
174.80469,-120.094,38.62627
0.0,-120.5208,38.8577
6.0527344,-120.1582,38.90858
43.632812,-119.795,38.9581
2.1445312,-120.223,39.19109
1.2578125,-119.8581,39.24089
0.064453125,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
150.94727,-120.094,38.62627
0.0,-120.5208,38.8577
1.8144531,-120.1582,38.90858
35.15039,-119.795,38.9581
1.6425781,-120.223,39.19109
1.8671875,-119.8581,39.24089
2.53125,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0625,-120.4549,38.57567
129.90234,-120.094,38.62627
0.0,-120.5208,38.8577
1.6855469,-120.1582,38.90858
21.546875,-119.795,38.9581
2.2480469,-120.223,39.19109
1.1953125,-119.8581,39.24089
3.3632812,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0703125,-120.4549,38.57567
18.927734,-120.094,38.62627
0.001953125,-120.5208,38.8577
1.3222656,-120.1582,38.90858
3.3515625,-119.795,38.9581
3.0332031,-120.223,39.19109
1.421875,-119.8581,39.24089
1.5390625,-120.2885,39.4738
0.0,-119.9218,39.5239
0.00390625,-120.4549,38.57567
23.492188,-120.094,38.62627
0.0,-120.5208,38.8577
1.8320312,-120.1582,38.90858
21.65625,-119.795,38.9581
3.5917969,-120.223,39.19109
1.1621094,-119.8581,39.24089
2.8085938,-120.2885,39.4738
0.0,-119.9218,39.5239
7.470703,-120.4549,38.57567
39.617188,-120.094,38.62627
1.6308594,-120.5208,38.8577
17.666016,-120.1582,38.90858
31.927734,-119.795,38.9581
5.341797,-120.223,39.19109
3.6914062,-119.8581,39.24089
9.841797,-120.2885,39.4738
0.0,-119.9218,39.5239
2.9257812,-120.4549,38.57567
51.40039,-120.094,38.62627
2.6503906,-120.5208,38.8577
18.515625,-120.1582,38.90858
41.802734,-119.795,38.9581
4.4609375,-120.223,39.19109
6.6992188,-119.8581,39.24089
6.794922,-120.2885,39.4738
0.005859375,-119.9218,39.5239
0.0,-120.4549,38.57567
46.908203,-120.094,38.62627
0.0,-120.5208,38.8577
5.3867188,-120.1582,38.90858
39.847656,-119.795,38.9581
1.5761719,-120.223,39.19109
1.125,-119.8581,39.24089
0.5175781,-120.2885,39.4738
0.0,-119.9218,39.5239
1.1972656,-120.4549,38.57567
30.361328,-120.094,38.62627
0.0625,-120.5208,38.8577
2.5039062,-120.1582,38.90858
28.49414,-119.795,38.9581
3.3105469,-120.223,39.19109
0.78125,-119.8581,39.24089
2.4628906,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0625,-120.4549,38.57567
29.888672,-120.094,38.62627
0.0,-120.5208,38.8577
2.2988281,-120.1582,38.90858
23.970703,-119.795,38.9581
2.2753906,-120.223,39.19109
0.42773438,-119.8581,39.24089
1.59375,-120.2885,39.4738
0.0,-119.9218,39.5239
0.9667969,-120.4549,38.57567
19.121094,-120.094,38.62627
0.73046875,-120.5208,38.8577
7.3535156,-120.1582,38.90858
3.7285156,-119.795,38.9581
5.9433594,-120.223,39.19109
0.41796875,-119.8581,39.24089
4.404297,-120.2885,39.4738
0.0,-119.9218,39.5239
0.96484375,-120.4549,38.57567
14.5546875,-120.094,38.62627
1.2265625,-120.5208,38.8577
5.9316406,-120.1582,38.90858
2.7675781,-119.795,38.9581
6.9726562,-120.223,39.19109
2.7265625,-119.8581,39.24089
4.3691406,-120.2885,39.4738
0.0,-119.9218,39.5239
1.3925781,-120.4549,38.57567
0.0,-120.094,38.62627
1.0429688,-120.5208,38.8577
3.5214844,-120.1582,38.90858
0.0,-119.795,38.9581
4.1875,-120.223,39.19109
1.4609375,-119.8581,39.24089
3.9863281,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
1.3691406,-120.1582,38.90858
0.0,-119.795,38.9581
2.4648438,-120.223,39.19109
1.8613281,-119.8581,39.24089
1.3867188,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
10.027344,-120.094,38.62627
0.0,-120.5208,38.8577
1.3925781,-120.1582,38.90858
9.005859,-119.795,38.9581
1.671875,-120.223,39.19109
0.79296875,-119.8581,39.24089
0.96875,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
3.8457031,-120.094,38.62627
0.0,-120.5208,38.8577
1.3730469,-120.1582,38.90858
0.6347656,-119.795,38.9581
2.4746094,-120.223,39.19109
0.43359375,-119.8581,39.24089
2.7304688,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0625,-120.4549,38.57567
0.54296875,-120.094,38.62627
0.0,-120.5208,38.8577
9.0390625,-120.1582,38.90858
0.0,-119.795,38.9581
4.1171875,-120.223,39.19109
0.94140625,-119.8581,39.24089
3.703125,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.44726562,-120.1582,38.90858
0.0,-119.795,38.9581
1.578125,-120.223,39.19109
1.2597656,-119.8581,39.24089
1.6660156,-120.2885,39.4738
0.0,-119.9218,39.5239
1.0039062,-120.4549,38.57567
0.3515625,-120.094,38.62627
1.0195312,-120.5208,38.8577
3.0273438,-120.1582,38.90858
0.0,-119.795,38.9581
3.9609375,-120.223,39.19109
1.4667969,-119.8581,39.24089
3.5214844,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
2.4375,-120.094,38.62627
0.65625,-120.5208,38.8577
2.6816406,-120.1582,38.90858
1.9296875,-119.795,38.9581
2.7011719,-120.223,39.19109
2.703125,-119.8581,39.24089
0.9121094,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.00390625,-120.094,38.62627
0.0625,-120.5208,38.8577
0.0703125,-120.1582,38.90858
0.0,-119.795,38.9581
2.2441406,-120.223,39.19109
0.0,-119.8581,39.24089
1.0820312,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
1.5292969,-120.223,39.19109
0.0,-119.8581,39.24089
0.001953125,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0625,-120.4549,38.57567
1.9160156,-120.094,38.62627
0.0,-120.5208,38.8577
0.27539062,-120.1582,38.90858
0.0,-119.795,38.9581
0.0625,-120.223,39.19109
0.0,-119.8581,39.24089
0.3984375,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
1.5761719,-120.094,38.62627
0.0625,-120.5208,38.8577
5.9785156,-120.1582,38.90858
1.3066406,-119.795,38.9581
2.0957031,-120.223,39.19109
1.5644531,-119.8581,39.24089
1.6542969,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
6.9003906,-120.094,38.62627
0.0,-120.5208,38.8577
0.0625,-120.1582,38.90858
6.142578,-119.795,38.9581
1.8945312,-120.223,39.19109
2.0703125,-119.8581,39.24089
0.4375,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
6.7382812,-120.094,38.62627
0.0,-120.5208,38.8577
0.9042969,-120.1582,38.90858
5.7265625,-119.795,38.9581
3.5820312,-120.223,39.19109
1.140625,-119.8581,39.24089
1.8300781,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
13.4609375,-120.094,38.62627
0.0,-120.5208,38.8577
0.0625,-120.1582,38.90858
12.685547,-119.795,38.9581
1.9589844,-120.223,39.19109
0.0,-119.8581,39.24089
0.0625,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
8.003906,-120.094,38.62627
0.0,-120.5208,38.8577
0.0625,-120.1582,38.90858
6.669922,-119.795,38.9581
1.234375,-120.223,39.19109
0.0,-119.8581,39.24089
0.41796875,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
11.8046875,-120.094,38.62627
0.0,-120.5208,38.8577
1.1230469,-120.1582,38.90858
10.464844,-119.795,38.9581
0.6425781,-120.223,39.19109
0.0,-119.8581,39.24089
0.2265625,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
30.46289,-120.094,38.62627
0.0,-120.5208,38.8577
1.5058594,-120.1582,38.90858
24.097656,-119.795,38.9581
3.8671875,-120.223,39.19109
0.9511719,-119.8581,39.24089
1.6816406,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
23.365234,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
22.375,-119.795,38.9581
3.2734375,-120.223,39.19109
0.0,-119.8581,39.24089
0.0625,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0625,-120.1582,38.90858
0.0,-119.795,38.9581
0.36523438,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
1.3476562,-120.4549,38.57567
3.9941406,-120.094,38.62627
1.2285156,-120.5208,38.8577
0.0,-120.1582,38.90858
2.5703125,-119.795,38.9581
0.0625,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
0.0,-120.094,38.62627
0.0,-120.5208,38.8577
0.0,-120.1582,38.90858
0.0,-119.795,38.9581
0.0,-120.223,39.19109
0.0,-119.8581,39.24089
0.0,-120.2885,39.4738
0.0,-119.9218,39.5239
0.0,-120.4549,38.57567
15.373047,-120.094,38.62627
0.0,-120.5208,38.8577
5.5546875,-120.1582,38.90858
13.703125,-119.795,38.9581
1.4570312,-120.223,39.19109
0.0,-119.8581,39.24089
0.51953125,-120.2885,39.4738
0.0,-119.9218,39.5239
