pr_wtr,lon,lat
6.177015,-119.9218,39.5239
5.4964314,-120.4549,38.57567
3.137057,-120.094,38.62627
5.4026814,-120.5208,38.8577
3.543307,-120.1582,38.90858
3.387057,-119.795,38.9581
3.543307,-120.223,39.19109
3.527682,-119.8581,39.24089
3.199557,-120.2885,39.4738
3.8558068,-119.9218,39.5239
4.992433,-120.4549,38.57567
2.961183,-120.094,38.62627
4.992433,-120.5208,38.8577
3.273683,-120.1582,38.90858
3.117433,-119.795,38.9581
3.320558,-120.223,39.19109
3.101808,-119.8581,39.24089
3.133058,-120.2885,39.4738
3.492433,-119.9218,39.5239
4.970492,-120.4549,38.57567
2.954867,-120.094,38.62627
4.595492,-120.5208,38.8577
3.048617,-120.1582,38.90858
2.767367,-119.795,38.9581
2.876742,-120.223,39.19109
2.579867,-119.8581,39.24089
2.517367,-120.2885,39.4738
2.876742,-119.9218,39.5239
6.3506064,-120.4549,38.57567
3.9912317,-120.094,38.62627
6.0381064,-120.5208,38.8577
4.163107,-120.1582,38.90858
3.9131067,-119.795,38.9581
3.9599817,-120.223,39.19109
3.8037317,-119.8581,39.24089
3.5849817,-120.2885,39.4738
3.9756067,-119.9218,39.5239
7.70456,-120.4549,38.57567
4.4233093,-120.094,38.62627
7.5639343,-120.5208,38.8577
4.9545593,-120.1582,38.90858
4.6420593,-119.795,38.9581
5.0014343,-120.223,39.19109
4.7358093,-119.8581,39.24089
4.6733093,-120.2885,39.4738
5.2045593,-119.9218,39.5239
7.1524234,-120.4549,38.57567
4.1992984,-120.094,38.62627
6.7617984,-120.5208,38.8577
4.464924,-120.1582,38.90858
4.1992984,-119.795,38.9581
4.3555484,-120.223,39.19109
4.2774234,-119.8581,39.24089
4.0117984,-120.2885,39.4738
4.730549,-119.9218,39.5239
5.3272667,-120.4549,38.57567
3.0772672,-120.094,38.62627
5.5303917,-120.5208,38.8577
3.6085172,-120.1582,38.90858
3.3897672,-119.795,38.9581
3.8585172,-120.223,39.19109
3.6241422,-119.8581,39.24089
3.7647672,-120.2885,39.4738
4.092892,-119.9218,39.5239
4.73828,-120.4549,38.57567
2.9726548,-120.094,38.62627
4.847655,-120.5208,38.8577
3.2382798,-120.1582,38.90858
3.1132798,-119.795,38.9581
3.3632796,-120.223,39.19109
3.2070298,-119.8581,39.24089
3.2226548,-120.2885,39.4738
3.6445298,-119.9218,39.5239
13.789217,-120.4549,38.57567
10.211092,-120.094,38.62627
13.726717,-120.5208,38.8577
11.070467,-120.1582,38.90858
10.695467,-119.795,38.9581
11.054842,-120.223,39.19109
10.929842,-119.8581,39.24089
10.679842,-120.2885,39.4738
11.711092,-119.9218,39.5239
16.170881,-120.4549,38.57567
10.233381,-120.094,38.62627
15.874006,-120.5208,38.8577
11.358381,-120.1582,38.90858
10.811506,-119.795,38.9581
11.702131,-120.223,39.19109
11.420881,-119.8581,39.24089
11.436506,-120.2885,39.4738
13.045881,-119.9218,39.5239
7.8051295,-120.4549,38.57567
4.570754,-120.094,38.62627
7.4301295,-120.5208,38.8577
5.023879,-120.1582,38.90858
4.852004,-119.795,38.9581
4.930129,-120.223,39.19109
5.039504,-119.8581,39.24089
4.586379,-120.2885,39.4738
5.4457545,-119.9218,39.5239
7.16939,-120.4549,38.57567
4.26314,-120.094,38.62627
7.16939,-120.5208,38.8577
4.8256407,-120.1582,38.90858
4.466265,-119.795,38.9581
4.6693907,-120.223,39.19109
4.54439,-119.8581,39.24089
4.48189,-120.2885,39.4738
4.9506407,-119.9218,39.5239
5.8571415,-120.4549,38.57567
3.4508913,-120.094,38.62627
5.8883915,-120.5208,38.8577
3.9665163,-120.1582,38.90858
3.8258913,-119.795,38.9581
3.9821413,-120.223,39.19109
3.9508913,-119.8581,39.24089
3.6383913,-120.2885,39.4738
4.2165165,-119.9218,39.5239
4.245511,-120.4549,38.57567
2.7455113,-120.094,38.62627
4.151761,-120.5208,38.8577
3.0580113,-120.1582,38.90858
3.2767613,-119.795,38.9581
2.9798863,-120.223,39.19109
3.2298863,-119.8581,39.24089
2.7455113,-120.2885,39.4738
3.4955113,-119.9218,39.5239
3.0084023,-120.4549,38.57567
1.977152,-120.094,38.62627
3.0552773,-120.5208,38.8577
2.289652,-120.1582,38.90858
2.477152,-119.795,38.9581
2.430277,-120.223,39.19109
2.6177773,-119.8581,39.24089
2.367777,-120.2885,39.4738
3.0396523,-119.9218,39.5239
5.8041105,-120.4549,38.57567
3.8509862,-120.094,38.62627
5.6947355,-120.5208,38.8577
4.1166115,-120.1582,38.90858
4.1009865,-119.795,38.9581
4.1009865,-120.223,39.19109
4.1166115,-119.8581,39.24089
3.8978612,-120.2885,39.4738
4.3666115,-119.9218,39.5239
4.667053,-120.4549,38.57567
2.7920532,-120.094,38.62627
4.729553,-120.5208,38.8577
3.1826782,-120.1582,38.90858
3.1826782,-119.795,38.9581
3.1826782,-120.223,39.19109
3.1983032,-119.8581,39.24089
2.9639282,-120.2885,39.4738
3.6358032,-119.9218,39.5239
2.8442724,-120.4549,38.57567
2.0630224,-120.094,38.62627
2.9536474,-120.5208,38.8577
2.3442724,-120.1582,38.90858
2.4848974,-119.795,38.9581
2.3911474,-120.223,39.19109
2.5473974,-119.8581,39.24089
2.2348974,-120.2885,39.4738
2.8911474,-119.9218,39.5239
4.7757163,-120.4549,38.57567
3.5100915,-120.094,38.62627
4.9007163,-120.5208,38.8577
3.8850915,-120.1582,38.90858
3.8225915,-119.795,38.9581
4.0569663,-120.223,39.19109
3.9632165,-119.8581,39.24089
4.0257163,-120.2885,39.4738
4.3694663,-119.9218,39.5239
7.7671638,-120.4549,38.57567
6.157789,-120.094,38.62627
7.8609138,-120.5208,38.8577
6.4859138,-120.1582,38.90858
6.5484138,-119.795,38.9581
6.5327888,-120.223,39.19109
6.5952888,-119.8581,39.24089
6.407789,-120.2885,39.4738
7.0640388,-119.9218,39.5239
8.060607,-120.4549,38.57567
5.966857,-120.094,38.62627
8.498107,-120.5208,38.8577
6.341857,-120.1582,38.90858
6.232482,-119.795,38.9581
6.638732,-120.223,39.19109
6.404357,-119.8581,39.24089
6.607482,-120.2885,39.4738
7.169982,-119.9218,39.5239
13.6852665,-120.4549,38.57567
8.6071415,-120.094,38.62627
13.9352665,-120.5208,38.8577
9.7946415,-120.1582,38.90858
8.8883915,-119.795,38.9581
9.9508915,-120.223,39.19109
9.3415165,-119.8581,39.24089
9.4977665,-120.2885,39.4738
10.1696415,-119.9218,39.5239
14.098627,-120.4549,38.57567
8.645502,-120.094,38.62627
14.098627,-120.5208,38.8577
9.723627,-120.1582,38.90858
8.817377,-119.795,38.9581
9.801752,-120.223,39.19109
9.239252,-119.8581,39.24089
9.301752,-120.2885,39.4738
10.083002,-119.9218,39.5239
12.103776,-120.4549,38.57567
7.2912745,-120.094,38.62627
11.728776,-120.5208,38.8577
7.9631495,-120.1582,38.90858
7.3068995,-119.795,38.9581
7.9318995,-120.223,39.19109
7.6975245,-119.8581,39.24089
7.4631495,-120.2885,39.4738
8.510025,-119.9218,39.5239
9.835673,-120.4549,38.57567
6.3825483,-120.094,38.62627
9.445048,-120.5208,38.8577
6.7262983,-120.1582,38.90858
6.4450483,-119.795,38.9581
6.5700483,-120.223,39.19109
6.4762983,-119.8581,39.24089
6.0700483,-120.2885,39.4738
6.7731733,-119.9218,39.5239
14.354978,-120.4549,38.57567
9.651853,-120.094,38.62627
13.854978,-120.5208,38.8577
10.183103,-120.1582,38.90858
9.870603,-119.795,38.9581
9.964353,-120.223,39.19109
9.823728,-119.8581,39.24089
9.308103,-120.2885,39.4738
10.370603,-119.9218,39.5239
13.832177,-120.4549,38.57567
9.113427,-120.094,38.62627
13.566552,-120.5208,38.8577
10.207177,-120.1582,38.90858
10.035302,-119.795,38.9581
10.082177,-120.223,39.19109
10.113427,-119.8581,39.24089
9.300927,-120.2885,39.4738
10.832177,-119.9218,39.5239
9.222017,-120.4549,38.57567
5.6595173,-120.094,38.62627
9.097017,-120.5208,38.8577
6.2532673,-120.1582,38.90858
6.1751423,-119.795,38.9581
6.3001423,-120.223,39.19109
6.3313923,-119.8581,39.24089
5.8782673,-120.2885,39.4738
7.0813923,-119.9218,39.5239
9.81083,-120.4549,38.57567
6.6077046,-120.094,38.62627
9.52958,-120.5208,38.8577
6.9358296,-120.1582,38.90858
6.7170796,-119.795,38.9581
6.7327046,-120.223,39.19109
6.5920796,-119.8581,39.24089
6.2952046,-120.2885,39.4738
7.0295796,-119.9218,39.5239
12.938313,-120.4549,38.57567
8.1258135,-120.094,38.62627
12.766438,-120.5208,38.8577
9.203938,-120.1582,38.90858
8.735188,-119.795,38.9581
9.282063,-120.223,39.19109
9.141438,-119.8581,39.24089
8.688313,-120.2885,39.4738
9.875813,-119.9218,39.5239
10.360366,-120.4549,38.57567
6.5009913,-120.094,38.62627
10.266616,-120.5208,38.8577
7.180679,-120.1582,38.90858
6.7197413,-119.795,38.9581
7.321304,-120.223,39.19109
6.993179,-119.8581,39.24089
6.8603663,-120.2885,39.4738
7.7744293,-119.9218,39.5239
8.184546,-120.4549,38.57567
5.106422,-120.094,38.62627
8.028296,-120.5208,38.8577
5.637672,-120.1582,38.90858
5.528297,-119.795,38.9581
5.668922,-120.223,39.19109
5.606422,-119.8581,39.24089
5.356422,-120.2885,39.4738
6.2782965,-119.9218,39.5239
6.400741,-120.4549,38.57567
3.775741,-120.094,38.62627
6.260116,-120.5208,38.8577
4.1976166,-120.1582,38.90858
4.0257416,-119.795,38.9581
4.2601166,-120.223,39.19109
4.1194916,-119.8581,39.24089
4.1351166,-120.2885,39.4738
4.5413666,-119.9218,39.5239
6.9541926,-120.4549,38.57567
4.1260676,-120.094,38.62627
6.6885676,-120.5208,38.8577
4.5166926,-120.1582,38.90858
4.4854426,-119.795,38.9581
4.5479426,-120.223,39.19109
4.5479426,-119.8581,39.24089
4.2979426,-120.2885,39.4738
4.9698176,-119.9218,39.5239
6.0007653,-120.4549,38.57567
3.8601398,-120.094,38.62627
5.8913903,-120.5208,38.8577
4.282015,-120.1582,38.90858
4.594515,-119.795,38.9581
4.32889,-120.223,39.19109
4.64139,-119.8581,39.24089
4.032015,-120.2885,39.4738
5.14139,-119.9218,39.5239
4.87284,-120.4549,38.57567
3.013465,-120.094,38.62627
4.950965,-120.5208,38.8577
3.4822147,-120.1582,38.90858
3.6697147,-119.795,38.9581
3.6384647,-120.223,39.19109
3.7947147,-119.8581,39.24089
3.5603397,-120.2885,39.4738
4.419715,-119.9218,39.5239
4.3845997,-120.4549,38.57567
2.6970997,-120.094,38.62627
4.1970997,-120.5208,38.8577
2.9783497,-120.1582,38.90858
3.2283497,-119.795,38.9581
3.0720997,-120.223,39.19109
3.3377247,-119.8581,39.24089
2.9939747,-120.2885,39.4738
3.7439747,-119.9218,39.5239
2.7241187,-120.4549,38.57567
1.6772436,-120.094,38.62627
2.8334937,-120.5208,38.8577
2.0053685,-120.1582,38.90858
2.1616185,-119.795,38.9581
2.2084935,-120.223,39.19109
2.3022435,-119.8581,39.24089
2.2241185,-120.2885,39.4738
2.6928687,-119.9218,39.5239
3.1430304,-120.4549,38.57567
1.7836552,-120.094,38.62627
3.2524054,-120.5208,38.8577
2.0961554,-120.1582,38.90858
2.1117804,-119.795,38.9581
2.3149054,-120.223,39.19109
2.2367804,-119.8581,39.24089
2.3461554,-120.2885,39.4738
2.6586554,-119.9218,39.5239
3.1267974,-120.4549,38.57567
1.7205472,-120.094,38.62627
3.3299224,-120.5208,38.8577
2.1267972,-120.1582,38.90858
2.2517972,-119.795,38.9581
2.3142972,-120.223,39.19109
2.4236724,-119.8581,39.24089
2.2205472,-120.2885,39.4738
2.8924224,-119.9218,39.5239
3.3969998,-120.4549,38.57567
1.6001248,-120.094,38.62627
3.6157498,-120.5208,38.8577
2.1469998,-120.1582,38.90858
2.2563748,-119.795,38.9581
2.3813748,-120.223,39.19109
2.4751248,-119.8581,39.24089
2.3032498,-120.2885,39.4738
3.1001248,-119.9218,39.5239
5.1372943,-120.4549,38.57567
3.0747938,-120.094,38.62627
5.2779193,-120.5208,38.8577
3.6685438,-120.1582,38.90858
3.7466688,-119.795,38.9581
3.9654188,-120.223,39.19109
4.1060443,-119.8581,39.24089
3.9497938,-120.2885,39.4738
4.9497943,-119.9218,39.5239
8.385256,-120.4549,38.57567
5.166506,-120.094,38.62627
8.104006,-120.5208,38.8577
5.682131,-120.1582,38.90858
5.541506,-119.795,38.9581
5.729006,-120.223,39.19109
5.729006,-119.8581,39.24089
5.494631,-120.2885,39.4738
6.463381,-119.9218,39.5239
10.954821,-120.4549,38.57567
6.6891966,-120.094,38.62627
10.782946,-120.5208,38.8577
7.3298216,-120.1582,38.90858
6.9860716,-119.795,38.9581
7.5173216,-120.223,39.19109
7.3923216,-119.8581,39.24089
7.2048216,-120.2885,39.4738
8.142322,-119.9218,39.5239
8.813281,-120.4549,38.57567
5.860156,-120.094,38.62627
8.953906,-120.5208,38.8577
6.532031,-120.1582,38.90858
6.766406,-119.795,38.9581
6.610156,-120.223,39.19109
6.938281,-119.8581,39.24089
6.328906,-120.2885,39.4738
7.735156,-119.9218,39.5239
8.26273,-120.4549,38.57567
5.1064796,-120.094,38.62627
8.215855,-120.5208,38.8577
5.6064796,-120.1582,38.90858
5.4033546,-119.795,38.9581
5.5752296,-120.223,39.19109
5.4502296,-119.8581,39.24089
5.2627296,-120.2885,39.4738
6.1221046,-119.9218,39.5239
12.668299,-120.4549,38.57567
8.215174,-120.094,38.62627
12.605799,-120.5208,38.8577
9.215174,-120.1582,38.90858
8.887049,-119.795,38.9581
9.308924,-120.223,39.19109
9.308924,-119.8581,39.24089
8.949549,-120.2885,39.4738
10.105799,-119.9218,39.5239
6.2607145,-120.4549,38.57567
4.18259,-120.094,38.62627
6.4638395,-120.5208,38.8577
4.46384,-120.1582,38.90858
4.77634,-119.795,38.9581
4.52634,-120.223,39.19109
4.49509,-119.8581,39.24089
4.291965,-120.2885,39.4738
5.08884,-119.9218,39.5239
6.820447,-120.4549,38.57567
3.9766977,-120.094,38.62627
6.820447,-120.5208,38.8577
4.398573,-120.1582,38.90858
3.9923227,-119.795,38.9581
4.507948,-120.223,39.19109
4.164198,-119.8581,39.24089
4.304823,-120.2885,39.4738
4.6485724,-119.9218,39.5239
12.277526,-120.4549,38.57567
7.1525254,-120.094,38.62627
12.058776,-120.5208,38.8577
8.027525,-120.1582,38.90858
7.2462754,-119.795,38.9581
8.183775,-120.223,39.19109
7.7306504,-119.8581,39.24089
7.7150254,-120.2885,39.4738
8.48065,-119.9218,39.5239
12.712643,-120.4549,38.57567
7.9001427,-120.094,38.62627
12.275143,-120.5208,38.8577
8.775143,-120.1582,38.90858
8.290768,-119.795,38.9581
8.728268,-120.223,39.19109
8.572018,-119.8581,39.24089
8.243893,-120.2885,39.4738
9.290768,-119.9218,39.5239
8.605323,-120.4549,38.57567
5.136573,-120.094,38.62627
8.183448,-120.5208,38.8577
5.527198,-120.1582,38.90858
5.386573,-119.795,38.9581
5.355323,-120.223,39.19109
5.433448,-119.8581,39.24089
4.9490733,-120.2885,39.4738
5.870948,-119.9218,39.5239
7.367363,-120.4549,38.57567
4.2736125,-120.094,38.62627
7.461113,-120.5208,38.8577
4.992363,-120.1582,38.90858
4.6329875,-119.795,38.9581
4.992363,-120.223,39.19109
4.7892375,-119.8581,39.24089
4.5548625,-120.2885,39.4738
5.257988,-119.9218,39.5239
5.662607,-120.4549,38.57567
3.475107,-120.094,38.62627
5.756357,-120.5208,38.8577
4.100107,-120.1582,38.90858
4.412607,-119.795,38.9581
4.350107,-120.223,39.19109
4.709482,-119.8581,39.24089
4.318857,-120.2885,39.4738
5.475107,-119.9218,39.5239
6.152729,-120.4549,38.57567
4.465229,-120.094,38.62627
6.293354,-120.5208,38.8577
4.887104,-120.1582,38.90858
4.918354,-119.795,38.9581
4.949604,-120.223,39.19109
4.996479,-119.8581,39.24089
4.777729,-120.2885,39.4738
5.402729,-119.9218,39.5239
10.154819,-120.4549,38.57567
7.5141935,-120.094,38.62627
10.623569,-120.5208,38.8577
8.295444,-120.1582,38.90858
8.014194,-119.795,38.9581
8.654819,-120.223,39.19109
8.436069,-119.8581,39.24089
8.686069,-120.2885,39.4738
9.389194,-119.9218,39.5239
15.279256,-120.4549,38.57567
10.248006,-120.094,38.62627
15.076131,-120.5208,38.8577
11.248006,-120.1582,38.90858
10.748006,-119.795,38.9581
11.232381,-120.223,39.19109
11.044881,-119.8581,39.24089
10.591756,-120.2885,39.4738
11.919881,-119.9218,39.5239
12.336103,-120.4549,38.57567
7.8204784,-120.094,38.62627
12.586103,-120.5208,38.8577
8.789228,-120.1582,38.90858
8.320478,-119.795,38.9581
8.961103,-120.223,39.19109
8.632978,-119.8581,39.24089
8.664228,-120.2885,39.4738
9.601728,-119.9218,39.5239
11.327677,-120.4549,38.57567
6.296427,-120.094,38.62627
11.155801,-120.5208,38.8577
7.124552,-120.1582,38.90858
6.655802,-119.795,38.9581
7.265177,-120.223,39.19109
6.905802,-119.8581,39.24089
6.905802,-120.2885,39.4738
7.921427,-119.9218,39.5239
11.368246,-120.4549,38.57567
7.102621,-120.094,38.62627
11.118246,-120.5208,38.8577
7.665121,-120.1582,38.90858
7.336996,-119.795,38.9581
7.711996,-120.223,39.19109
7.508871,-119.8581,39.24089
7.274496,-120.2885,39.4738
8.133871,-119.9218,39.5239
9.734181,-120.4549,38.57567
6.0779314,-120.094,38.62627
9.827931,-120.5208,38.8577
6.6404314,-120.1582,38.90858
6.2654314,-119.795,38.9581
6.8904314,-120.223,39.19109
6.5154314,-119.8581,39.24089
6.7498064,-120.2885,39.4738
7.2341814,-119.9218,39.5239
14.884464,-120.4549,38.57567
9.525089,-120.094,38.62627
15.165714,-120.5208,38.8577
10.665714,-120.1582,38.90858
9.993839,-119.795,38.9581
10.978214,-120.223,39.19109
10.446964,-119.8581,39.24089
10.509464,-120.2885,39.4738
11.493839,-119.9218,39.5239
16.680847,-120.4549,38.57567
10.571472,-120.094,38.62627
16.899597,-120.5208,38.8577
11.758972,-120.1582,38.90858
11.040222,-119.795,38.9581
12.008972,-120.223,39.19109
11.462097,-119.8581,39.24089
11.540222,-120.2885,39.4738
12.649596,-119.9218,39.5239
11.96705,-120.4549,38.57567
7.123299,-120.094,38.62627
11.451425,-120.5208,38.8577
8.09205,-120.1582,38.90858
7.826424,-119.795,38.9581
8.295175,-120.223,39.19109
8.170175,-119.8581,39.24089
7.935799,-120.2885,39.4738
9.201425,-119.9218,39.5239
5.3048716,-120.4549,38.57567
3.1486216,-120.094,38.62627
5.3048716,-120.5208,38.8577
3.5704966,-120.1582,38.90858
3.7579966,-119.795,38.9581
3.6798716,-120.223,39.19109
3.8986216,-119.8581,39.24089
3.6642466,-120.2885,39.4738
4.6329966,-119.9218,39.5239
7.722895,-120.4549,38.57567
5.17602,-120.094,38.62627
7.86352,-120.5208,38.8577
5.879145,-120.1582,38.90858
5.83227,-119.795,38.9581
6.1603956,-120.223,39.19109
6.2541456,-119.8581,39.24089
6.1760206,-120.2885,39.4738
7.035395,-119.9218,39.5239
9.22813,-120.4549,38.57567
6.0093803,-120.094,38.62627
9.22813,-120.5208,38.8577
6.7750053,-120.1582,38.90858
6.7906303,-119.795,38.9581
6.9468803,-120.223,39.19109
7.0093803,-119.8581,39.24089
6.7281303,-120.2885,39.4738
7.8375053,-119.9218,39.5239
6.588831,-120.4549,38.57567
3.791956,-120.094,38.62627
6.604456,-120.5208,38.8577
4.432581,-120.1582,38.90858
4.463831,-119.795,38.9581
4.729456,-120.223,39.19109
4.854456,-119.8581,39.24089
4.682581,-120.2885,39.4738
5.713831,-119.9218,39.5239
10.674666,-120.4549,38.57567
6.75279,-120.094,38.62627
11.065291,-120.5208,38.8577
7.7371655,-120.1582,38.90858
7.5496655,-119.795,38.9581
8.143415,-120.223,39.19109
8.03404,-119.8581,39.24089
8.06529,-120.2885,39.4738
9.09654,-119.9218,39.5239
11.337669,-120.4549,38.57567
7.728294,-120.094,38.62627
11.509544,-120.5208,38.8577
8.384544,-120.1582,38.90858
8.118919,-119.795,38.9581
8.572044,-120.223,39.19109
8.368919,-119.8581,39.24089
8.181419,-120.2885,39.4738
8.978294,-119.9218,39.5239
12.670596,-120.4549,38.57567
7.842471,-120.094,38.62627
11.967471,-120.5208,38.8577
8.404971,-120.1582,38.90858
7.998721,-119.795,38.9581
8.045596,-120.223,39.19109
7.983096,-119.8581,39.24089
7.404971,-120.2885,39.4738
8.498721,-119.9218,39.5239
7.7489104,-120.4549,38.57567
4.827036,-120.094,38.62627
7.7489104,-120.5208,38.8577
5.4676604,-120.1582,38.90858
5.5301604,-119.795,38.9581
5.7332854,-120.223,39.19109
5.8739104,-119.8581,39.24089
5.7645354,-120.2885,39.4738
6.686411,-119.9218,39.5239
7.978377,-120.4549,38.57567
4.7596264,-120.094,38.62627
8.040876,-120.5208,38.8577
5.619002,-120.1582,38.90858
5.728377,-119.795,38.9581
6.009627,-120.223,39.19109
6.056502,-119.8581,39.24089
5.994002,-120.2885,39.4738
7.119002,-119.9218,39.5239
9.152297,-120.4549,38.57567
5.996047,-120.094,38.62627
9.433547,-120.5208,38.8577
7.121047,-120.1582,38.90858
7.074172,-119.795,38.9581
7.167922,-120.223,39.19109
7.402297,-119.8581,39.24089
6.730422,-120.2885,39.4738
8.277297,-119.9218,39.5239
13.191483,-120.4549,38.57567
7.7696075,-120.094,38.62627
12.847733,-120.5208,38.8577
8.503983,-120.1582,38.90858
7.9727325,-119.795,38.9581
8.472733,-120.223,39.19109
8.144608,-119.8581,39.24089
7.8633575,-120.2885,39.4738
8.878983,-119.9218,39.5239
9.145914,-120.4549,38.57567
5.161539,-120.094,38.62627
9.364664,-120.5208,38.8577
6.177164,-120.1582,38.90858
6.536539,-119.795,38.9581
6.489664,-120.223,39.19109
6.895914,-119.8581,39.24089
6.270914,-120.2885,39.4738
7.974039,-119.9218,39.5239
