dlwrf,lon,lat
249.19531,-119.9218,39.5239
265.53906,-120.4549,38.57567
222.45312,-120.094,38.62627
277.20312,-120.5208,38.8577
225.50781,-120.1582,38.90858
226.34375,-119.795,38.9581
238.39844,-120.223,39.19109
226.625,-119.8581,39.24089
230.32812,-120.2885,39.4738
226.55469,-119.9218,39.5239
239.59375,-120.4549,38.57567
172.89062,-120.094,38.62627
252.32031,-120.5208,38.8577
194.71875,-120.1582,38.90858
205.49219,-119.795,38.9581
210.35156,-120.223,39.19109
202.89062,-119.8581,39.24089
195.24219,-120.2885,39.4738
229.00781,-119.9218,39.5239
204.85938,-120.4549,38.57567
167.55469,-120.094,38.62627
208.41406,-120.5208,38.8577
173.35938,-120.1582,38.90858
174.9375,-119.795,38.9581
186.01562,-120.223,39.19109
172.02344,-119.8581,39.24089
170.75,-120.2885,39.4738
182.59375,-119.9218,39.5239
266.02344,-120.4549,38.57567
207.17188,-120.094,38.62627
268.76562,-120.5208,38.8577
214.6875,-120.1582,38.90858
217.03906,-119.795,38.9581
239.125,-120.223,39.19109
221.49219,-119.8581,39.24089
204.11719,-120.2885,39.4738
230.97656,-119.9218,39.5239
291.32812,-120.4549,38.57567
219.11719,-120.094,38.62627
290.84375,-120.5208,38.8577
242.42188,-120.1582,38.90858
227.00781,-119.795,38.9581
258.39844,-120.223,39.19109
242.08594,-119.8581,39.24089
237.14062,-120.2885,39.4738
248.86719,-119.9218,39.5239
295.14844,-120.4549,38.57567
241.36719,-120.094,38.62627
288.6797,-120.5208,38.8577
248.35938,-120.1582,38.90858
238.65625,-119.795,38.9581
249.40625,-120.223,39.19109
240.42188,-119.8581,39.24089
229.72656,-120.2885,39.4738
247.25,-119.9218,39.5239
231.69531,-120.4549,38.57567
160.41406,-120.094,38.62627
246.79688,-120.5208,38.8577
169.10156,-120.1582,38.90858
174.8125,-119.795,38.9581
186.48438,-120.223,39.19109
175.96094,-119.8581,39.24089
172.01562,-120.2885,39.4738
186.03906,-119.9218,39.5239
235.79688,-120.4549,38.57567
184.82031,-120.094,38.62627
234.70312,-120.5208,38.8577
192.03906,-120.1582,38.90858
193.46094,-119.795,38.9581
200.9375,-120.223,39.19109
193.44531,-119.8581,39.24089
186.70312,-120.2885,39.4738
206.73438,-119.9218,39.5239
319.875,-120.4549,38.57567
273.35156,-120.094,38.62627
320.3672,-120.5208,38.8577
276.8672,-120.1582,38.90858
267.76562,-119.795,38.9581
298.89062,-120.223,39.19109
280.8125,-119.8581,39.24089
281.0,-120.2885,39.4738
290.28125,-119.9218,39.5239
329.09375,-120.4549,38.57567
264.35938,-120.094,38.62627
330.20312,-120.5208,38.8577
274.48438,-120.1582,38.90858
281.625,-119.795,38.9581
285.6328,-120.223,39.19109
283.3047,-119.8581,39.24089
281.26562,-120.2885,39.4738
304.72656,-119.9218,39.5239
301.92188,-120.4549,38.57567
251.375,-120.094,38.62627
293.73438,-120.5208,38.8577
253.54688,-120.1582,38.90858
242.89062,-119.795,38.9581
270.83594,-120.223,39.19109
255.11719,-119.8581,39.24089
250.40625,-120.2885,39.4738
251.26562,-119.9218,39.5239
294.82812,-120.4549,38.57567
226.26562,-120.094,38.62627
285.70312,-120.5208,38.8577
240.02344,-120.1582,38.90858
240.67188,-119.795,38.9581
249.84375,-120.223,39.19109
253.08594,-119.8581,39.24089
240.35938,-120.2885,39.4738
253.27344,-119.9218,39.5239
281.3125,-120.4549,38.57567
233.96094,-120.094,38.62627
291.0547,-120.5208,38.8577
245.60156,-120.1582,38.90858
249.32812,-119.795,38.9581
259.3203,-120.223,39.19109
254.60938,-119.8581,39.24089
245.70312,-120.2885,39.4738
250.34375,-119.9218,39.5239
215.39062,-120.4549,38.57567
180.03125,-120.094,38.62627
210.85156,-120.5208,38.8577
195.39844,-120.1582,38.90858
221.9375,-119.795,38.9581
195.91406,-120.223,39.19109
205.10938,-119.8581,39.24089
187.41406,-120.2885,39.4738
217.58594,-119.9218,39.5239
194.55469,-120.4549,38.57567
156.49219,-120.094,38.62627
194.24219,-120.5208,38.8577
160.9375,-120.1582,38.90858
164.13281,-119.795,38.9581
173.07812,-120.223,39.19109
165.19531,-119.8581,39.24089
161.0625,-120.2885,39.4738
178.42969,-119.9218,39.5239
257.32812,-120.4549,38.57567
229.6875,-120.094,38.62627
263.1172,-120.5208,38.8577
242.03906,-120.1582,38.90858
229.79688,-119.795,38.9581
244.14844,-120.223,39.19109
235.28906,-119.8581,39.24089
232.1875,-120.2885,39.4738
242.0,-119.9218,39.5239
235.92969,-120.4549,38.57567
204.3125,-120.094,38.62627
245.59375,-120.5208,38.8577
217.17188,-120.1582,38.90858
229.04688,-119.795,38.9581
224.66406,-120.223,39.19109
225.80469,-119.8581,39.24089
212.95312,-120.2885,39.4738
235.33594,-119.9218,39.5239
190.75781,-120.4549,38.57567
148.58594,-120.094,38.62627
195.10156,-120.5208,38.8577
157.39062,-120.1582,38.90858
176.15625,-119.795,38.9581
171.51562,-120.223,39.19109
163.08594,-119.8581,39.24089
159.75,-120.2885,39.4738
200.02344,-119.9218,39.5239
220.71094,-120.4549,38.57567
183.45312,-120.094,38.62627
231.57031,-120.5208,38.8577
195.85156,-120.1582,38.90858
191.97656,-119.795,38.9581
212.88281,-120.223,39.19109
198.08594,-119.8581,39.24089
200.26562,-120.2885,39.4738
210.40625,-119.9218,39.5239
297.66406,-120.4549,38.57567
245.29688,-120.094,38.62627
299.95312,-120.5208,38.8577
252.84375,-120.1582,38.90858
247.5,-119.795,38.9581
275.45312,-120.223,39.19109
247.66406,-119.8581,39.24089
241.28125,-120.2885,39.4738
254.125,-119.9218,39.5239
297.51562,-120.4549,38.57567
245.57812,-120.094,38.62627
302.46875,-120.5208,38.8577
248.40625,-120.1582,38.90858
226.21875,-119.795,38.9581
278.78906,-120.223,39.19109
235.49219,-119.8581,39.24089
234.10938,-120.2885,39.4738
243.60938,-119.9218,39.5239
326.40625,-120.4549,38.57567
249.83594,-120.094,38.62627
326.92188,-120.5208,38.8577
268.39062,-120.1582,38.90858
244.33594,-119.795,38.9581
304.40625,-120.223,39.19109
257.78906,-119.8581,39.24089
270.875,-120.2885,39.4738
270.15625,-119.9218,39.5239
330.8828,-120.4549,38.57567
257.21875,-120.094,38.62627
329.3047,-120.5208,38.8577
273.625,-120.1582,38.90858
264.125,-119.795,38.9581
301.5,-120.223,39.19109
257.92188,-119.8581,39.24089
274.67188,-120.2885,39.4738
280.01562,-119.9218,39.5239
319.70312,-120.4549,38.57567
242.17188,-120.094,38.62627
323.83594,-120.5208,38.8577
261.9375,-120.1582,38.90858
237.92188,-119.795,38.9581
290.4297,-120.223,39.19109
257.83594,-119.8581,39.24089
257.8828,-120.2885,39.4738
267.35156,-119.9218,39.5239
284.375,-120.4549,38.57567
238.17969,-120.094,38.62627
282.15625,-120.5208,38.8577
232.9375,-120.1582,38.90858
233.91406,-119.795,38.9581
245.64844,-120.223,39.19109
236.26562,-119.8581,39.24089
231.05469,-120.2885,39.4738
253.1875,-119.9218,39.5239
321.3203,-120.4549,38.57567
273.8828,-120.094,38.62627
321.28906,-120.5208,38.8577
280.3672,-120.1582,38.90858
286.78906,-119.795,38.9581
290.5,-120.223,39.19109
287.78906,-119.8581,39.24089
280.34375,-120.2885,39.4738
297.65625,-119.9218,39.5239
314.5703,-120.4549,38.57567
276.58594,-120.094,38.62627
314.85938,-120.5208,38.8577
297.82812,-120.1582,38.90858
304.64062,-119.795,38.9581
300.14062,-120.223,39.19109
299.8203,-119.8581,39.24089
284.3828,-120.2885,39.4738
308.82812,-119.9218,39.5239
276.9375,-120.4549,38.57567
206.10156,-120.094,38.62627
287.21094,-120.5208,38.8577
226.5,-120.1582,38.90858
230.65625,-119.795,38.9581
245.89062,-120.223,39.19109
235.23438,-119.8581,39.24089
225.5625,-120.2885,39.4738
260.65625,-119.9218,39.5239
295.29688,-120.4549,38.57567
253.28906,-120.094,38.62627
297.0547,-120.5208,38.8577
264.14844,-120.1582,38.90858
267.42188,-119.795,38.9581
273.03125,-120.223,39.19109
262.26562,-119.8581,39.24089
257.0,-120.2885,39.4738
270.16406,-119.9218,39.5239
324.4922,-120.4549,38.57567
253.88281,-120.094,38.62627
323.1875,-120.5208,38.8577
279.97656,-120.1582,38.90858
270.41406,-119.795,38.9581
296.875,-120.223,39.19109
279.78906,-119.8581,39.24089
256.5078,-120.2885,39.4738
275.3828,-119.9218,39.5239
312.3828,-120.4549,38.57567
234.32031,-120.094,38.62627
316.07812,-120.5208,38.8577
255.54688,-120.1582,38.90858
240.42188,-119.795,38.9581
287.85938,-120.223,39.19109
256.53125,-119.8581,39.24089
257.10938,-120.2885,39.4738
279.04688,-119.9218,39.5239
283.0625,-120.4549,38.57567
219.89062,-120.094,38.62627
292.32812,-120.5208,38.8577
232.05469,-120.1582,38.90858
241.14844,-119.795,38.9581
258.58594,-120.223,39.19109
245.41406,-119.8581,39.24089
242.89844,-120.2885,39.4738
264.4922,-119.9218,39.5239
269.2422,-120.4549,38.57567
195.04688,-120.094,38.62627
269.85938,-120.5208,38.8577
198.5,-120.1582,38.90858
199.125,-119.795,38.9581
223.14062,-120.223,39.19109
207.6875,-119.8581,39.24089
204.97656,-120.2885,39.4738
224.05469,-119.9218,39.5239
273.66406,-120.4549,38.57567
210.71875,-120.094,38.62627
269.6172,-120.5208,38.8577
211.64844,-120.1582,38.90858
240.10156,-119.795,38.9581
236.95312,-120.223,39.19109
250.5625,-119.8581,39.24089
216.27344,-120.2885,39.4738
266.32812,-119.9218,39.5239
223.77344,-120.4549,38.57567
182.02344,-120.094,38.62627
230.74219,-120.5208,38.8577
188.67188,-120.1582,38.90858
213.0625,-119.795,38.9581
201.46094,-120.223,39.19109
219.55469,-119.8581,39.24089
191.6875,-120.2885,39.4738
236.50781,-119.9218,39.5239
226.35156,-120.4549,38.57567
174.30469,-120.094,38.62627
242.96094,-120.5208,38.8577
183.6875,-120.1582,38.90858
187.89062,-119.795,38.9581
218.125,-120.223,39.19109
209.17188,-119.8581,39.24089
191.39062,-120.2885,39.4738
231.0625,-119.9218,39.5239
218.71094,-120.4549,38.57567
164.1875,-120.094,38.62627
213.48438,-120.5208,38.8577
176.28906,-120.1582,38.90858
192.28906,-119.795,38.9581
183.39844,-120.223,39.19109
180.30469,-119.8581,39.24089
169.50781,-120.2885,39.4738
194.07031,-119.9218,39.5239
203.6875,-120.4549,38.57567
156.625,-120.094,38.62627
208.05469,-120.5208,38.8577
163.33594,-120.1582,38.90858
166.65625,-119.795,38.9581
179.40625,-120.223,39.19109
171.86719,-119.8581,39.24089
165.35938,-120.2885,39.4738
187.3125,-119.9218,39.5239
209.57812,-120.4549,38.57567
163.1875,-120.094,38.62627
219.57812,-120.5208,38.8577
174.28125,-120.1582,38.90858
172.50781,-119.795,38.9581
191.05469,-120.223,39.19109
180.65625,-119.8581,39.24089
176.73438,-120.2885,39.4738
194.38281,-119.9218,39.5239
212.77344,-120.4549,38.57567
168.13281,-120.094,38.62627
224.64062,-120.5208,38.8577
182.88281,-120.1582,38.90858
179.03125,-119.795,38.9581
195.46094,-120.223,39.19109
188.38281,-119.8581,39.24089
181.86719,-120.2885,39.4738
200.57812,-119.9218,39.5239
236.03906,-120.4549,38.57567
169.0625,-120.094,38.62627
235.89062,-120.5208,38.8577
188.71094,-120.1582,38.90858
186.57812,-119.795,38.9581
205.03125,-120.223,39.19109
196.03125,-119.8581,39.24089
191.71875,-120.2885,39.4738
215.61719,-119.9218,39.5239
254.19531,-120.4549,38.57567
188.17969,-120.094,38.62627
251.66406,-120.5208,38.8577
202.01562,-120.1582,38.90858
204.29688,-119.795,38.9581
220.14844,-120.223,39.19109
218.58594,-119.8581,39.24089
210.125,-120.2885,39.4738
235.84375,-119.9218,39.5239
275.23438,-120.4549,38.57567
209.5,-120.094,38.62627
268.9297,-120.5208,38.8577
222.34375,-120.1582,38.90858
221.125,-119.795,38.9581
236.24219,-120.223,39.19109
229.17188,-119.8581,39.24089
220.32812,-120.2885,39.4738
241.33594,-119.9218,39.5239
312.5703,-120.4549,38.57567
243.75,-120.094,38.62627
308.7578,-120.5208,38.8577
248.60938,-120.1582,38.90858
249.50781,-119.795,38.9581
271.6953,-120.223,39.19109
257.6172,-119.8581,39.24089
253.10938,-120.2885,39.4738
274.96875,-119.9218,39.5239
275.4375,-120.4549,38.57567
227.64062,-120.094,38.62627
279.0547,-120.5208,38.8577
251.07031,-120.1582,38.90858
265.0703,-119.795,38.9581
260.17188,-120.223,39.19109
269.70312,-119.8581,39.24089
244.0,-120.2885,39.4738
288.03125,-119.9218,39.5239
264.72656,-120.4549,38.57567
202.6875,-120.094,38.62627
260.70312,-120.5208,38.8577
213.94531,-120.1582,38.90858
215.39844,-119.795,38.9581
224.67188,-120.223,39.19109
217.42188,-119.8581,39.24089
209.34375,-120.2885,39.4738
230.78125,-119.9218,39.5239
315.08594,-120.4549,38.57567
271.91406,-120.094,38.62627
320.9297,-120.5208,38.8577
284.98438,-120.1582,38.90858
291.02344,-119.795,38.9581
292.53906,-120.223,39.19109
296.28906,-119.8581,39.24089
282.9922,-120.2885,39.4738
309.5547,-119.9218,39.5239
242.625,-120.4549,38.57567
192.00781,-120.094,38.62627
245.97656,-120.5208,38.8577
189.79688,-120.1582,38.90858
206.35156,-119.795,38.9581
207.97656,-120.223,39.19109
196.64062,-119.8581,39.24089
191.28125,-120.2885,39.4738
222.58594,-119.9218,39.5239
279.4375,-120.4549,38.57567
201.19531,-120.094,38.62627
275.5078,-120.5208,38.8577
211.88281,-120.1582,38.90858
200.21094,-119.795,38.9581
235.1875,-120.223,39.19109
207.14844,-119.8581,39.24089
206.0625,-120.2885,39.4738
222.95312,-119.9218,39.5239
313.2578,-120.4549,38.57567
215.13281,-120.094,38.62627
309.3672,-120.5208,38.8577
235.28125,-120.1582,38.90858
221.60156,-119.795,38.9581
268.83594,-120.223,39.19109
228.60156,-119.8581,39.24089
232.60938,-120.2885,39.4738
247.03906,-119.9218,39.5239
325.35938,-120.4549,38.57567
243.98438,-120.094,38.62627
323.39062,-120.5208,38.8577
263.96875,-120.1582,38.90858
244.44531,-119.795,38.9581
290.78125,-120.223,39.19109
268.0547,-119.8581,39.24089
253.15625,-120.2885,39.4738
283.51562,-119.9218,39.5239
292.92188,-120.4549,38.57567
218.85156,-120.094,38.62627
284.1172,-120.5208,38.8577
229.85938,-120.1582,38.90858
235.94531,-119.795,38.9581
249.57031,-120.223,39.19109
237.82031,-119.8581,39.24089
222.44531,-120.2885,39.4738
248.13281,-119.9218,39.5239
269.75,-120.4549,38.57567
208.82812,-120.094,38.62627
272.92188,-120.5208,38.8577
226.25781,-120.1582,38.90858
230.08594,-119.795,38.9581
236.13281,-120.223,39.19109
236.42188,-119.8581,39.24089
226.10938,-120.2885,39.4738
244.49219,-119.9218,39.5239
237.03125,-120.4549,38.57567
185.21875,-120.094,38.62627
234.375,-120.5208,38.8577
191.77344,-120.1582,38.90858
203.74219,-119.795,38.9581
203.33594,-120.223,39.19109
221.75,-119.8581,39.24089
196.58594,-120.2885,39.4738
251.01562,-119.9218,39.5239
245.53906,-120.4549,38.57567
197.71094,-120.094,38.62627
242.48438,-120.5208,38.8577
202.63281,-120.1582,38.90858
212.80469,-119.795,38.9581
213.64062,-120.223,39.19109
208.625,-119.8581,39.24089
201.41406,-120.2885,39.4738
222.09375,-119.9218,39.5239
304.9453,-120.4549,38.57567
253.91406,-120.094,38.62627
306.28125,-120.5208,38.8577
268.8828,-120.1582,38.90858
265.73438,-119.795,38.9581
282.58594,-120.223,39.19109
273.9297,-119.8581,39.24089
272.0,-120.2885,39.4738
292.02344,-119.9218,39.5239
337.7578,-120.4549,38.57567
282.75,-120.094,38.62627
330.6797,-120.5208,38.8577
291.76562,-120.1582,38.90858
297.97656,-119.795,38.9581
313.57812,-120.223,39.19109
299.1875,-119.8581,39.24089
297.29688,-120.2885,39.4738
310.64062,-119.9218,39.5239
296.96875,-120.4549,38.57567
227.82031,-120.094,38.62627
304.625,-120.5208,38.8577
237.77344,-120.1582,38.90858
249.50781,-119.795,38.9581
261.16406,-120.223,39.19109
242.39062,-119.8581,39.24089
248.45312,-120.2885,39.4738
270.35156,-119.9218,39.5239
307.09375,-120.4549,38.57567
245.97656,-120.094,38.62627
305.4297,-120.5208,38.8577
260.8828,-120.1582,38.90858
259.625,-119.795,38.9581
279.4375,-120.223,39.19109
262.95312,-119.8581,39.24089
261.77344,-120.2885,39.4738
281.16406,-119.9218,39.5239
307.29688,-120.4549,38.57567
228.11719,-120.094,38.62627
301.8203,-120.5208,38.8577
235.10156,-120.1582,38.90858
247.73438,-119.795,38.9581
247.85156,-120.223,39.19109
247.38281,-119.8581,39.24089
236.05469,-120.2885,39.4738
259.77344,-119.9218,39.5239
282.8125,-120.4549,38.57567
213.61719,-120.094,38.62627
278.90625,-120.5208,38.8577
227.03906,-120.1582,38.90858
233.78906,-119.795,38.9581
249.89062,-120.223,39.19109
238.67969,-119.8581,39.24089
231.66406,-120.2885,39.4738
255.875,-119.9218,39.5239
314.03125,-120.4549,38.57567
241.34375,-120.094,38.62627
319.57812,-120.5208,38.8577
246.29688,-120.1582,38.90858
250.54688,-119.795,38.9581
277.78125,-120.223,39.19109
250.85938,-119.8581,39.24089
242.625,-120.2885,39.4738
264.52344,-119.9218,39.5239
307.78125,-120.4549,38.57567
243.74219,-120.094,38.62627
309.28906,-120.5208,38.8577
256.23438,-120.1582,38.90858
262.0625,-119.795,38.9581
273.78125,-120.223,39.19109
265.2578,-119.8581,39.24089
257.5703,-120.2885,39.4738
281.91406,-119.9218,39.5239
307.15625,-120.4549,38.57567
237.88281,-120.094,38.62627
298.9375,-120.5208,38.8577
250.63281,-120.1582,38.90858
261.89844,-119.795,38.9581
273.0703,-120.223,39.19109
273.59375,-119.8581,39.24089
259.9297,-120.2885,39.4738
279.6328,-119.9218,39.5239
238.65625,-120.4549,38.57567
180.59375,-120.094,38.62627
232.45312,-120.5208,38.8577
184.89062,-120.1582,38.90858
197.19531,-119.795,38.9581
201.45312,-120.223,39.19109
196.65625,-119.8581,39.24089
188.57031,-120.2885,39.4738
212.84375,-119.9218,39.5239
268.79688,-120.4549,38.57567
211.64844,-120.094,38.62627
270.40625,-120.5208,38.8577
229.25781,-120.1582,38.90858
231.07031,-119.795,38.9581
244.89062,-120.223,39.19109
235.04688,-119.8581,39.24089
236.1875,-120.2885,39.4738
255.16406,-119.9218,39.5239
264.91406,-120.4549,38.57567
201.14844,-120.094,38.62627
261.95312,-120.5208,38.8577
214.4375,-120.1582,38.90858
229.8125,-119.795,38.9581
229.35156,-120.223,39.19109
232.54688,-119.8581,39.24089
211.86719,-120.2885,39.4738
277.66406,-119.9218,39.5239
260.52344,-120.4549,38.57567
194.1875,-120.094,38.62627
254.78906,-120.5208,38.8577
209.26562,-120.1582,38.90858
208.96094,-119.795,38.9581
222.77344,-120.223,39.19109
219.07812,-119.8581,39.24089
210.91406,-120.2885,39.4738
234.64844,-119.9218,39.5239
275.57812,-120.4549,38.57567
213.74219,-120.094,38.62627
277.17188,-120.5208,38.8577
229.70312,-120.1582,38.90858
231.32812,-119.795,38.9581
247.57031,-120.223,39.19109
240.82031,-119.8581,39.24089
238.14062,-120.2885,39.4738
266.46875,-119.9218,39.5239
294.04688,-120.4549,38.57567
237.00781,-120.094,38.62627
296.82812,-120.5208,38.8577
258.57812,-120.1582,38.90858
247.97656,-119.795,38.9581
274.2422,-120.223,39.19109
265.3672,-119.8581,39.24089
257.9922,-120.2885,39.4738
274.54688,-119.9218,39.5239
326.5703,-120.4549,38.57567
260.95312,-120.094,38.62627
315.39062,-120.5208,38.8577
275.76562,-120.1582,38.90858
286.08594,-119.795,38.9581
285.89844,-120.223,39.19109
291.65625,-119.8581,39.24089
262.77344,-120.2885,39.4738
293.71094,-119.9218,39.5239
259.8828,-120.4549,38.57567
199.48438,-120.094,38.62627
257.3828,-120.5208,38.8577
216.8125,-120.1582,38.90858
210.74219,-119.795,38.9581
227.57812,-120.223,39.19109
225.00781,-119.8581,39.24089
220.46875,-120.2885,39.4738
239.25,-119.9218,39.5239
279.58594,-120.4549,38.57567
215.39062,-120.094,38.62627
274.85156,-120.5208,38.8577
228.125,-120.1582,38.90858
235.88281,-119.795,38.9581
243.92188,-120.223,39.19109
238.46094,-119.8581,39.24089
230.00781,-120.2885,39.4738
254.85156,-119.9218,39.5239
288.01562,-120.4549,38.57567
229.71094,-120.094,38.62627
282.03125,-120.5208,38.8577
243.80469,-120.1582,38.90858
248.13281,-119.795,38.9581
254.74219,-120.223,39.19109
252.47656,-119.8581,39.24089
241.35156,-120.2885,39.4738
268.8203,-119.9218,39.5239
298.3672,-120.4549,38.57567
229.46094,-120.094,38.62627
293.0547,-120.5208,38.8577
243.46875,-120.1582,38.90858
248.625,-119.795,38.9581
260.85938,-120.223,39.19109
252.41406,-119.8581,39.24089
246.28906,-120.2885,39.4738
275.1172,-119.9218,39.5239
268.3828,-120.4549,38.57567
197.08594,-120.094,38.62627
265.25,-120.5208,38.8577
211.64844,-120.1582,38.90858
228.07031,-119.795,38.9581
229.10156,-120.223,39.19109
237.28906,-119.8581,39.24089
217.19531,-120.2885,39.4738
262.46875,-119.9218,39.5239
