shtfl,lon,lat
-35.680664,-120.4549,38.57567
-11.899414,-120.094,38.62627
-31.344727,-120.5208,38.8577
-17.297852,-120.1582,38.90858
-21.188477,-119.795,38.9581
-25.422852,-120.223,39.19109
6.5615234,-119.8581,39.24089
-18.766602,-120.2885,39.4738
-16.938477,-119.9218,39.5239
-11.196136,-120.4549,38.57567
-27.828949,-120.094,38.62627
-16.407074,-120.5208,38.8577
-27.485199,-120.1582,38.90858
-30.657074,-119.795,38.9581
-24.508636,-120.223,39.19109
-9.078949,-119.8581,39.24089
-31.000824,-120.2885,39.4738
-30.680511,-119.9218,39.5239
8.017792,-120.4549,38.57567
6.0802917,-120.094,38.62627
4.5021667,-120.5208,38.8577
4.9474792,-120.1582,38.90858
8.877167,-119.795,38.9581
1.6896667,-120.223,39.19109
18.29123,-119.8581,39.24089
13.814667,-120.2885,39.4738
14.658417,-119.9218,39.5239
-1.7556152,-120.4549,38.57567
-6.17749,-120.094,38.62627
0.26782227,-120.5208,38.8577
-15.591553,-120.1582,38.90858
-7.9040527,-119.795,38.9581
-5.1696777,-120.223,39.19109
-6.786865,-119.8581,39.24089
-11.560303,-120.2885,39.4738
-6.80249,-119.9218,39.5239
-4.7033386,-120.4549,38.57567
-12.320526,-120.094,38.62627
0.8435364,-120.5208,38.8577
-7.5627136,-120.1582,38.90858
-4.179901,-119.795,38.9581
-4.1095886,-120.223,39.19109
2.1013489,-119.8581,39.24089
0.8357239,-120.2885,39.4738
-5.2033386,-119.9218,39.5239
10.539093,-120.4549,38.57567
16.273468,-120.094,38.62627
15.0781555,-120.5208,38.8577
5.304718,-120.1582,38.90858
9.226593,-119.795,38.9581
19.12503,-120.223,39.19109
11.5937805,-119.8581,39.24089
11.695343,-120.2885,39.4738
7.3437805,-119.9218,39.5239
39.38452,-120.4549,38.57567
29.173584,-120.094,38.62627
13.1657715,-120.5208,38.8577
28.189209,-120.1582,38.90858
11.7126465,-119.795,38.9581
70.47046,-120.223,39.19109
25.345459,-119.8581,39.24089
36.10327,-120.2885,39.4738
7.611084,-119.9218,39.5239
37.680206,-120.4549,38.57567
28.789581,-120.094,38.62627
-1.6322937,-120.5208,38.8577
6.5708313,-120.1582,38.90858
6.0083313,-119.795,38.9581
41.60208,-120.223,39.19109
14.867706,-119.8581,39.24089
14.359894,-120.2885,39.4738
4.578644,-119.9218,39.5239
15.446503,-120.4549,38.57567
18.696503,-120.094,38.62627
-2.6472473,-120.5208,38.8577
6.141815,-120.1582,38.90858
11.798065,-119.795,38.9581
21.079315,-120.223,39.19109
14.298065,-119.8581,39.24089
20.509003,-120.2885,39.4738
10.548065,-119.9218,39.5239
3.6938477,-120.4549,38.57567
23.123535,-120.094,38.62627
3.4907227,-120.5208,38.8577
6.6782227,-120.1582,38.90858
17.498535,-119.795,38.9581
23.779785,-120.223,39.19109
19.936035,-119.8581,39.24089
26.592285,-120.2885,39.4738
10.396973,-119.9218,39.5239
-13.420898,-120.4549,38.57567
31.141602,-120.094,38.62627
-13.084961,-120.5208,38.8577
8.797852,-120.1582,38.90858
17.891602,-119.795,38.9581
13.383789,-120.223,39.19109
14.563477,-119.8581,39.24089
16.493164,-120.2885,39.4738
3.6103516,-119.9218,39.5239
-0.4289856,-120.4549,38.57567
63.422577,-120.094,38.62627
2.313202,-120.5208,38.8577
39.571014,-120.1582,38.90858
31.531952,-119.795,38.9581
39.0632,-120.223,39.19109
43.1882,-119.8581,39.24089
49.766327,-120.2885,39.4738
15.539764,-119.9218,39.5239
25.728485,-120.4549,38.57567
38.05661,-120.094,38.62627
27.439423,-120.5208,38.8577
42.36911,-120.1582,38.90858
33.173798,-119.795,38.9581
48.790985,-120.223,39.19109
71.83786,-119.8581,39.24089
46.759735,-120.2885,39.4738
30.15036,-119.9218,39.5239
4.84552,-120.4549,38.57567
20.993958,-120.094,38.62627
-0.93573,-120.5208,38.8577
17.65802,-120.1582,38.90858
21.423645,-119.795,38.9581
11.5720825,-120.223,39.19109
19.790833,-119.8581,39.24089
18.25177,-120.2885,39.4738
0.22833252,-119.9218,39.5239
2.6327515,-120.4549,38.57567
43.648376,-120.094,38.62627
3.6483765,-120.5208,38.8577
35.273376,-120.1582,38.90858
24.343689,-119.795,38.9581
35.94525,-120.223,39.19109
25.148376,-119.8581,39.24089
31.664001,-120.2885,39.4738
-12.414124,-119.9218,39.5239
1.0973511,-120.4549,38.57567
60.3161,-120.094,38.62627
-3.1448364,-120.5208,38.8577
47.761414,-120.1582,38.90858
42.90204,-119.795,38.9581
39.073914,-120.223,39.19109
39.323914,-119.8581,39.24089
47.0036,-120.2885,39.4738
-5.4573364,-119.9218,39.5239
0.39224243,-120.4549,38.57567
60.548492,-120.094,38.62627
3.91568,-120.5208,38.8577
50.868805,-120.1582,38.90858
34.97818,-119.795,38.9581
27.900055,-120.223,39.19109
29.282867,-119.8581,39.24089
46.556305,-120.2885,39.4738
-5.0296326,-119.9218,39.5239
-9.597626,-120.4549,38.57567
54.20706,-120.094,38.62627
-5.0351257,-120.5208,38.8577
49.902374,-120.1582,38.90858
43.69925,-119.795,38.9581
37.160187,-120.223,39.19109
57.70706,-119.8581,39.24089
57.293,-120.2885,39.4738
-8.152313,-119.9218,39.5239
-5.7068787,-120.4549,38.57567
44.22281,-120.094,38.62627
-2.1365662,-120.5208,38.8577
36.47281,-120.1582,38.90858
27.683746,-119.795,38.9581
6.7462463,-120.223,39.19109
37.707184,-119.8581,39.24089
23.629059,-120.2885,39.4738
-3.0975037,-119.9218,39.5239
-10.853302,-120.4549,38.57567
16.943573,-120.094,38.62627
-5.4704895,-120.5208,38.8577
12.443573,-120.1582,38.90858
16.240448,-119.795,38.9581
-0.9548645,-120.223,39.19109
19.232635,-119.8581,39.24089
3.8107605,-120.2885,39.4738
-10.8923645,-119.9218,39.5239
-23.497986,-120.4549,38.57567
11.002014,-120.094,38.62627
-15.216736,-120.5208,38.8577
8.017639,-120.1582,38.90858
5.9160767,-119.795,38.9581
-10.349548,-120.223,39.19109
-8.451111,-119.8581,39.24089
-8.716736,-120.2885,39.4738
-5.013611,-119.9218,39.5239
-6.9336853,-120.4549,38.57567
50.855377,-120.094,38.62627
3.9881897,-120.5208,38.8577
41.26944,-120.1582,38.90858
22.01944,-119.795,38.9581
32.51944,-120.223,39.19109
22.683502,-119.8581,39.24089
18.58194,-120.2885,39.4738
0.7225647,-119.9218,39.5239
25.011658,-120.4549,38.57567
64.96478,-120.094,38.62627
22.949158,-120.5208,38.8577
59.074158,-120.1582,38.90858
38.964783,-119.795,38.9581
43.402283,-120.223,39.19109
54.08197,-119.8581,39.24089
48.042908,-120.2885,39.4738
20.878845,-119.9218,39.5239
47.222534,-120.4549,38.57567
56.566284,-120.094,38.62627
50.24597,-120.5208,38.8577
37.67566,-120.1582,38.90858
26.324097,-119.795,38.9581
52.01941,-120.223,39.19109
34.074097,-119.8581,39.24089
21.324097,-120.2885,39.4738
15.902222,-119.9218,39.5239
-12.929504,-120.4549,38.57567
35.14081,-120.094,38.62627
-8.640442,-120.5208,38.8577
32.01581,-120.1582,38.90858
32.062683,-119.795,38.9581
12.828308,-120.223,39.19109
25.257996,-119.8581,39.24089
17.49237,-120.2885,39.4738
16.047058,-119.9218,39.5239
2.6001587,-120.4549,38.57567
86.63141,-120.094,38.62627
2.2798462,-120.5208,38.8577
58.01422,-120.1582,38.90858
38.56891,-119.795,38.9581
45.10016,-120.223,39.19109
36.748596,-119.8581,39.24089
52.56891,-120.2885,39.4738
24.904846,-119.9218,39.5239
32.268524,-120.4549,38.57567
146.51852,-120.094,38.62627
30.22165,-120.5208,38.8577
109.41696,-120.1582,38.90858
63.370087,-119.795,38.9581
101.5654,-120.223,39.19109
55.206024,-119.8581,39.24089
115.93259,-120.2885,39.4738
35.1279,-119.9218,39.5239
30.888031,-120.4549,38.57567
106.028656,-120.094,38.62627
30.466156,-120.5208,38.8577
81.747406,-120.1582,38.90858
65.903656,-119.795,38.9581
81.28647,-120.223,39.19109
52.16928,-119.8581,39.24089
85.76303,-120.2885,39.4738
34.13803,-119.9218,39.5239
-16.268127,-120.4549,38.57567
4.78656,-120.094,38.62627
-14.455627,-120.5208,38.8577
5.47406,-120.1582,38.90858
13.00531,-119.795,38.9581
11.802185,-120.223,39.19109
0.48968506,-119.8581,39.24089
5.114685,-120.2885,39.4738
-5.7525024,-119.9218,39.5239
-15.9592285,-120.4549,38.57567
9.361084,-120.094,38.62627
-14.435791,-120.5208,38.8577
9.1345215,-120.1582,38.90858
12.126709,-119.795,38.9581
11.001709,-120.223,39.19109
-27.123291,-119.8581,39.24089
9.423584,-120.2885,39.4738
-19.302979,-119.9218,39.5239
-5.9984436,-120.4549,38.57567
18.923431,-120.094,38.62627
-8.834381,-120.5208,38.8577
18.774994,-120.1582,38.90858
14.978119,-119.795,38.9581
18.517181,-120.223,39.19109
5.368744,-119.8581,39.24089
11.837494,-120.2885,39.4738
-12.787506,-119.9218,39.5239
2.113556,-120.4549,38.57567
21.051056,-120.094,38.62627
1.9963684,-120.5208,38.8577
26.06668,-120.1582,38.90858
16.761993,-119.795,38.9581
38.105743,-120.223,39.19109
-26.597382,-119.8581,39.24089
20.793243,-120.2885,39.4738
-15.191132,-119.9218,39.5239
21.629822,-120.4549,38.57567
53.50482,-120.094,38.62627
18.325134,-120.5208,38.8577
37.989197,-120.1582,38.90858
20.27826,-119.795,38.9581
57.168884,-120.223,39.19109
-18.78424,-119.8581,39.24089
31.192322,-120.2885,39.4738
-11.456116,-119.9218,39.5239
27.06604,-120.4549,38.57567
53.47229,-120.094,38.62627
28.980103,-120.5208,38.8577
40.19104,-120.1582,38.90858
26.667603,-119.795,38.9581
56.808228,-120.223,39.19109
-11.785522,-119.8581,39.24089
34.65979,-120.2885,39.4738
-4.21521,-119.9218,39.5239
10.3836975,-120.4549,38.57567
32.196198,-120.094,38.62627
13.01651,-120.5208,38.8577
29.711823,-120.1582,38.90858
26.95401,-119.795,38.9581
27.868073,-120.223,39.19109
7.5711975,-119.8581,39.24089
26.336823,-120.2885,39.4738
5.3211975,-119.9218,39.5239
-15.573608,-120.4549,38.57567
25.613892,-120.094,38.62627
-9.487671,-120.5208,38.8577
21.238892,-120.1582,38.90858
8.723267,-119.795,38.9581
37.254517,-120.223,39.19109
-14.401733,-119.8581,39.24089
14.012329,-120.2885,39.4738
-8.620483,-119.9218,39.5239
23.689758,-120.4549,38.57567
60.44757,-120.094,38.62627
27.463196,-120.5208,38.8577
48.681946,-120.1582,38.90858
17.877258,-119.795,38.9581
70.04913,-120.223,39.19109
-13.161804,-119.8581,39.24089
39.338196,-120.2885,39.4738
-11.130554,-119.9218,39.5239
17.71521,-120.4549,38.57567
53.605835,-120.094,38.62627
18.769897,-120.5208,38.8577
54.316772,-120.1582,38.90858
53.191772,-119.795,38.9581
41.99646,-120.223,39.19109
14.426147,-119.8581,39.24089
46.27771,-120.2885,39.4738
15.988647,-119.9218,39.5239
24.349731,-120.4549,38.57567
67.99036,-120.094,38.62627
15.545044,-120.5208,38.8577
37.201294,-120.1582,38.90858
30.193481,-119.795,38.9581
50.81067,-120.223,39.19109
-1.470581,-119.8581,39.24089
32.552856,-120.2885,39.4738
1.5684814,-119.9218,39.5239
21.875336,-120.4549,38.57567
70.4769,-120.094,38.62627
26.01596,-120.5208,38.8577
57.625336,-120.1582,38.90858
43.42221,-119.795,38.9581
67.93002,-120.223,39.19109
9.164398,-119.8581,39.24089
50.367523,-120.2885,39.4738
10.336273,-119.9218,39.5239
32.91388,-120.4549,38.57567
110.992004,-120.094,38.62627
17.499817,-120.5208,38.8577
93.60138,-120.1582,38.90858
60.82794,-119.795,38.9581
70.44513,-120.223,39.19109
79.17169,-119.8581,39.24089
89.88263,-120.2885,39.4738
26.13263,-119.9218,39.5239
26.223236,-120.4549,38.57567
62.973236,-120.094,38.62627
-16.300201,-120.5208,38.8577
37.2623,-120.1582,38.90858
34.29355,-119.795,38.9581
22.012299,-120.223,39.19109
29.559174,-119.8581,39.24089
26.004486,-120.2885,39.4738
-5.2689514,-119.9218,39.5239
31.611725,-120.4549,38.57567
52.244537,-120.094,38.62627
19.463287,-120.5208,38.8577
43.322662,-120.1582,38.90858
34.1586,-119.795,38.9581
51.62735,-120.223,39.19109
24.728912,-119.8581,39.24089
36.174225,-120.2885,39.4738
-6.3335876,-119.9218,39.5239
14.293121,-120.4549,38.57567
66.07437,-120.094,38.62627
15.668121,-120.5208,38.8577
55.613434,-120.1582,38.90858
40.76187,-119.795,38.9581
49.925934,-120.223,39.19109
43.582184,-119.8581,39.24089
58.332184,-120.2885,39.4738
10.660309,-119.9218,39.5239
-12.487183,-120.4549,38.57567
43.598755,-120.094,38.62627
-5.838745,-120.5208,38.8577
35.262817,-120.1582,38.90858
33.122192,-119.795,38.9581
17.294067,-120.223,39.19109
30.825317,-119.8581,39.24089
24.45813,-120.2885,39.4738
-6.776245,-119.9218,39.5239
-4.649292,-120.4549,38.57567
19.20227,-120.094,38.62627
-9.1414795,-120.5208,38.8577
17.23352,-120.1582,38.90858
16.249146,-119.795,38.9581
11.8116455,-120.223,39.19109
15.725708,-119.8581,39.24089
12.0928955,-120.2885,39.4738
4.038208,-119.9218,39.5239
17.764252,-120.4549,38.57567
55.16269,-120.094,38.62627
7.881439,-120.5208,38.8577
48.85019,-120.1582,38.90858
41.63925,-119.795,38.9581
42.967377,-120.223,39.19109
30.186127,-119.8581,39.24089
45.740814,-120.2885,39.4738
-2.8763733,-119.9218,39.5239
-7.1528015,-120.4549,38.57567
48.50345,-120.094,38.62627
1.5971985,-120.5208,38.8577
49.35501,-120.1582,38.90858
53.94095,-119.795,38.9581
22.175323,-120.223,39.19109
49.769073,-119.8581,39.24089
43.06595,-120.2885,39.4738
15.1596985,-119.9218,39.5239
0.25030518,-120.4549,38.57567
20.742493,-120.094,38.62627
-13.530945,-120.5208,38.8577
25.57843,-120.1582,38.90858
23.273743,-119.795,38.9581
8.312805,-120.223,39.19109
18.179993,-119.8581,39.24089
11.429993,-120.2885,39.4738
-17.29657,-119.9218,39.5239
-5.503174,-120.4549,38.57567
48.496826,-120.094,38.62627
-14.159424,-120.5208,38.8577
42.184326,-120.1582,38.90858
37.53589,-119.795,38.9581
13.106201,-120.223,39.19109
39.07495,-119.8581,39.24089
28.809326,-120.2885,39.4738
1.1921387,-119.9218,39.5239
3.3998413,-120.4549,38.57567
31.798279,-120.094,38.62627
-3.1704712,-120.5208,38.8577
27.321716,-120.1582,38.90858
49.634216,-119.795,38.9581
3.8685913,-120.223,39.19109
41.477966,-119.8581,39.24089
17.102966,-120.2885,39.4738
24.892029,-119.9218,39.5239
2.4247742,-120.4549,38.57567
63.3779,-120.094,38.62627
-5.5830383,-120.5208,38.8577
44.85446,-120.1582,38.90858
24.97165,-119.795,38.9581
40.94821,-120.223,39.19109
20.698212,-119.8581,39.24089
43.901337,-120.2885,39.4738
-19.262726,-119.9218,39.5239
91.4772,-120.4549,38.57567
72.922516,-120.094,38.62627
80.078766,-120.5208,38.8577
68.46939,-120.1582,38.90858
55.297516,-119.795,38.9581
43.695953,-120.223,39.19109
90.99283,-119.8581,39.24089
69.141266,-120.2885,39.4738
4.828766,-119.9218,39.5239
12.554138,-120.4549,38.57567
14.163513,-120.094,38.62627
15.108826,-120.5208,38.8577
9.890076,-120.1582,38.90858
7.8432007,-119.795,38.9581
4.538513,-120.223,39.19109
12.272888,-119.8581,39.24089
9.944763,-120.2885,39.4738
-2.0708618,-119.9218,39.5239
28.055786,-120.4549,38.57567
48.954224,-120.094,38.62627
16.407349,-120.5208,38.8577
35.6886,-120.1582,38.90858
22.235474,-119.795,38.9581
29.227661,-120.223,39.19109
24.305786,-119.8581,39.24089
35.899536,-120.2885,39.4738
-1.2176514,-119.9218,39.5239
57.19684,-120.4549,38.57567
48.64215,-120.094,38.62627
39.587463,-120.5208,38.8577
46.38434,-120.1582,38.90858
31.939026,-119.795,38.9581
61.024963,-120.223,39.19109
38.556213,-119.8581,39.24089
44.47809,-120.2885,39.4738
10.274963,-119.9218,39.5239
56.66983,-120.4549,38.57567
55.966705,-120.094,38.62627
41.849518,-120.5208,38.8577
47.57608,-120.1582,38.90858
28.552643,-119.795,38.9581
52.685455,-120.223,39.19109
39.990143,-119.8581,39.24089
47.70108,-120.2885,39.4738
11.693268,-119.9218,39.5239
45.065155,-120.4549,38.57567
40.510468,-120.094,38.62627
28.026093,-120.5208,38.8577
27.807343,-120.1582,38.90858
33.89328,-119.795,38.9581
28.604218,-120.223,39.19109
30.596405,-119.8581,39.24089
28.76828,-120.2885,39.4738
2.627655,-119.9218,39.5239
30.557312,-120.4549,38.57567
25.072937,-120.094,38.62627
11.041687,-120.5208,38.8577
23.963562,-120.1582,38.90858
23.979187,-119.795,38.9581
17.7995,-120.223,39.19109
21.619812,-119.8581,39.24089
23.39325,-120.2885,39.4738
4.744812,-119.9218,39.5239
29.106293,-120.4549,38.57567
36.215668,-120.094,38.62627
6.9656677,-120.5208,38.8577
35.37973,-120.1582,38.90858
32.762543,-119.795,38.9581
27.981293,-120.223,39.19109
21.69223,-119.8581,39.24089
32.575043,-120.2885,39.4738
0.7469177,-119.9218,39.5239
19.404327,-120.4549,38.57567
35.513702,-120.094,38.62627
2.5762024,-120.5208,38.8577
35.94339,-120.1582,38.90858
29.373077,-119.795,38.9581
25.94339,-120.223,39.19109
30.09964,-119.8581,39.24089
32.646515,-120.2885,39.4738
-6.1581726,-119.9218,39.5239
22.007568,-120.4549,38.57567
45.898193,-120.094,38.62627
5.0544434,-120.5208,38.8577
45.78882,-120.1582,38.90858
38.241943,-119.795,38.9581
31.593506,-120.223,39.19109
32.41382,-119.8581,39.24089
42.48413,-120.2885,39.4738
0.10913086,-119.9218,39.5239
20.253845,-120.4549,38.57567
28.917908,-120.094,38.62627
5.316345,-120.5208,38.8577
27.621033,-120.1582,38.90858
26.01947,-119.795,38.9581
31.847595,-120.223,39.19109
27.746033,-119.8581,39.24089
26.980408,-120.2885,39.4738
17.136658,-119.9218,39.5239
10.707428,-120.4549,38.57567
34.324615,-120.094,38.62627
-3.776947,-120.5208,38.8577
34.77774,-120.1582,38.90858
34.973053,-119.795,38.9581
22.96524,-120.223,39.19109
32.082428,-119.8581,39.24089
28.37149,-120.2885,39.4738
-6.8628845,-119.9218,39.5239
2.324463,-120.4549,38.57567
48.449463,-120.094,38.62627
-1.1130371,-120.5208,38.8577
48.738525,-120.1582,38.90858
50.75415,-119.795,38.9581
27.19165,-120.223,39.19109
44.051025,-119.8581,39.24089
36.433838,-120.2885,39.4738
-22.050537,-119.9218,39.5239
35.55609,-120.4549,38.57567
54.196716,-120.094,38.62627
8.962341,-120.5208,38.8577
36.33734,-120.1582,38.90858
26.423279,-119.795,38.9581
53.376404,-120.223,39.19109
20.220154,-119.8581,39.24089
32.751404,-120.2885,39.4738
-25.639221,-119.9218,39.5239
29.99707,-120.4549,38.57567
37.817383,-120.094,38.62627
4.9345703,-120.5208,38.8577
29.012695,-120.1582,38.90858
26.012695,-119.795,38.9581
38.40332,-120.223,39.19109
12.950195,-119.8581,39.24089
24.68457,-120.2885,39.4738
-26.151367,-119.9218,39.5239
39.366302,-120.4549,38.57567
57.538177,-120.094,38.62627
30.694427,-120.5208,38.8577
46.82724,-120.1582,38.90858
35.897552,-119.795,38.9581
48.57724,-120.223,39.19109
30.23349,-119.8581,39.24089
38.460052,-120.2885,39.4738
-18.094635,-119.9218,39.5239
22.664124,-120.4549,38.57567
76.703186,-120.094,38.62627
11.843811,-120.5208,38.8577
81.211,-120.1582,38.90858
70.28912,-119.795,38.9581
42.28131,-120.223,39.19109
63.328186,-119.8581,39.24089
76.90631,-120.2885,39.4738
-5.8046265,-119.9218,39.5239
9.588654,-120.4549,38.57567
102.45584,-120.094,38.62627
-9.551971,-120.5208,38.8577
86.33865,-120.1582,38.90858
73.41678,-119.795,38.9581
32.588654,-120.223,39.19109
68.502716,-119.8581,39.24089
76.658966,-120.2885,39.4738
-19.356659,-119.9218,39.5239
-1.6257935,-120.4549,38.57567
16.178894,-120.094,38.62627
-20.024231,-120.5208,38.8577
17.983582,-120.1582,38.90858
7.7179565,-119.795,38.9581
9.960144,-120.223,39.19109
11.827332,-119.8581,39.24089
5.366394,-120.2885,39.4738
-64.36017,-119.9218,39.5239
17.215729,-120.4549,38.57567
71.64542,-120.094,38.62627
1.6766663,-120.5208,38.8577
54.65323,-120.1582,38.90858
13.762604,-119.795,38.9581
61.59073,-120.223,39.19109
5.4344788,-119.8581,39.24089
15.637604,-120.2885,39.4738
-49.06552,-119.9218,39.5239
7.825836,-120.4549,38.57567
58.263336,-120.094,38.62627
8.403961,-120.5208,38.8577
41.193024,-120.1582,38.90858
29.333649,-119.795,38.9581
54.89615,-120.223,39.19109
16.614899,-119.8581,39.24089
31.255524,-120.2885,39.4738
-7.5569763,-119.9218,39.5239
3.7939453,-120.4549,38.57567
49.817383,-120.094,38.62627
10.770508,-120.5208,38.8577
39.973633,-120.1582,38.90858
29.161133,-119.795,38.9581
32.74707,-120.223,39.19109
25.114258,-119.8581,39.24089
33.395508,-120.2885,39.4738
-6.1279297,-119.9218,39.5239
31.217194,-120.4549,38.57567
58.55313,-120.094,38.62627
30.810944,-120.5208,38.8577
50.02188,-120.1582,38.90858
41.67032,-119.795,38.9581
42.70938,-120.223,39.19109
43.060944,-119.8581,39.24089
36.342194,-120.2885,39.4738
-10.860931,-119.9218,39.5239
-1.6671753,-120.4549,38.57567
83.43439,-120.094,38.62627
-4.362488,-120.5208,38.8577
84.62189,-120.1582,38.90858
65.51251,-119.795,38.9581
30.551575,-120.223,39.19109
57.434387,-119.8581,39.24089
57.731262,-120.2885,39.4738
-19.128113,-119.9218,39.5239
30.260254,-120.4549,38.57567
35.861816,-120.094,38.62627
16.252441,-120.5208,38.8577
24.330566,-120.1582,38.90858
11.494629,-119.795,38.9581
29.729004,-120.223,39.19109
16.252441,-119.8581,39.24089
-8.200684,-120.2885,39.4738
-66.98193,-119.9218,39.5239
29.152313,-120.4549,38.57567
114.98825,-120.094,38.62627
28.855438,-120.5208,38.8577
87.43356,-120.1582,38.90858
19.160126,-119.795,38.9581
96.347626,-120.223,39.19109
16.910126,-119.8581,39.24089
41.121063,-120.2885,39.4738
-42.691437,-119.9218,39.5239
45.28058,-120.4549,38.57567
80.7337,-120.094,38.62627
41.522766,-120.5208,38.8577
62.952454,-120.1582,38.90858
16.960266,-119.795,38.9581
80.41339,-120.223,39.19109
10.647766,-119.8581,39.24089
28.850891,-120.2885,39.4738
-38.62567,-119.9218,39.5239
15.2344055,-120.4549,38.57567
50.859406,-120.094,38.62627
18.523468,-120.5208,38.8577
46.695343,-120.1582,38.90858
33.507843,-119.795,38.9581
44.171906,-120.223,39.19109
26.87503,-119.8581,39.24089
26.015656,-120.2885,39.4738
-28.992157,-119.9218,39.5239
-9.062225,-120.4549,38.57567
50.469025,-120.094,38.62627
-6.523163,-120.5208,38.8577
52.679962,-120.1582,38.90858
34.679962,-119.795,38.9581
31.60965,-120.223,39.19109
29.187775,-119.8581,39.24089
33.42215,-120.2885,39.4738
