shtfl,lon,lat
-26.124725,-119.9218,39.5239
-1.6629028,-120.4549,38.57567
52.37616,-120.094,38.62627
-2.4832153,-120.5208,38.8577
51.165222,-120.1582,38.90858
40.235535,-119.795,38.9581
22.727722,-120.223,39.19109
29.602722,-119.8581,39.24089
35.274597,-120.2885,39.4738
-26.850403,-119.9218,39.5239
-1.0913696,-120.4549,38.57567
48.81488,-120.094,38.62627
0.15863037,-120.5208,38.8577
57.59613,-120.1582,38.90858
47.90863,-119.795,38.9581
19.15863,-120.223,39.19109
36.799255,-119.8581,39.24089
34.268005,-120.2885,39.4738
-26.333557,-119.9218,39.5239
-10.731689,-120.4549,38.57567
43.783936,-120.094,38.62627
-13.614502,-120.5208,38.8577
52.791748,-120.1582,38.90858
42.658936,-119.795,38.9581
12.260498,-120.223,39.19109
33.651123,-119.8581,39.24089
25.354248,-120.2885,39.4738
-19.38794,-119.9218,39.5239
17.806122,-120.4549,38.57567
43.14987,-120.094,38.62627
8.462372,-120.5208,38.8577
39.407684,-120.1582,38.90858
20.70456,-119.795,38.9581
35.17331,-120.223,39.19109
16.696747,-119.8581,39.24089
12.196747,-120.2885,39.4738
-48.209503,-119.9218,39.5239
8.118225,-120.4549,38.57567
55.805725,-120.094,38.62627
11.751038,-120.5208,38.8577
51.711975,-120.1582,38.90858
24.63385,-119.795,38.9581
34.6026,-120.223,39.19109
15.2276,-119.8581,39.24089
26.00885,-120.2885,39.4738
-49.014587,-119.9218,39.5239
-9.221191,-120.4549,38.57567
42.90381,-120.094,38.62627
-12.229004,-120.5208,38.8577
35.88037,-120.1582,38.90858
21.052246,-119.795,38.9581
10.060059,-120.223,39.19109
9.231934,-119.8581,39.24089
5.067871,-120.2885,39.4738
-54.87744,-119.9218,39.5239
9.537933,-120.4549,38.57567
49.33481,-120.094,38.62627
11.569183,-120.5208,38.8577
46.881683,-120.1582,38.90858
28.24887,-119.795,38.9581
37.201996,-120.223,39.19109
28.326996,-119.8581,39.24089
27.084808,-120.2885,39.4738
-40.766754,-119.9218,39.5239
8.519592,-120.4549,38.57567
40.058655,-120.094,38.62627
5.746155,-120.5208,38.8577
37.066467,-120.1582,38.90858
28.332092,-119.795,38.9581
24.300842,-120.223,39.19109
19.019592,-119.8581,39.24089
18.550842,-120.2885,39.4738
-40.98822,-119.9218,39.5239
2.3684692,-120.4549,38.57567
18.477844,-120.094,38.62627
-4.053406,-120.5208,38.8577
28.985657,-120.1582,38.90858
17.58722,-119.795,38.9581
20.001282,-120.223,39.19109
17.329407,-119.8581,39.24089
14.602844,-120.2885,39.4738
-43.66278,-119.9218,39.5239
-28.60022,-120.4549,38.57567
41.845093,-120.094,38.62627
-28.889282,-120.5208,38.8577
48.704468,-120.1582,38.90858
47.102905,-119.795,38.9581
8.329468,-120.223,39.19109
32.83728,-119.8581,39.24089
22.470093,-120.2885,39.4738
-44.22522,-119.9218,39.5239
13.733734,-120.4549,38.57567
53.764984,-120.094,38.62627
0.43685913,-120.5208,38.8577
42.366547,-120.1582,38.90858
32.47592,-119.795,38.9581
27.577484,-120.223,39.19109
18.483734,-119.8581,39.24089
15.733734,-120.2885,39.4738
-54.05533,-119.9218,39.5239
34.70294,-120.4549,38.57567
63.54669,-120.094,38.62627
22.242004,-120.5208,38.8577
56.32794,-120.1582,38.90858
25.218567,-119.795,38.9581
45.835754,-120.223,39.19109
20.992004,-119.8581,39.24089
24.960754,-120.2885,39.4738
-54.32831,-119.9218,39.5239
12.883606,-120.4549,38.57567
54.39923,-120.094,38.62627
14.328918,-120.5208,38.8577
58.133606,-120.1582,38.90858
45.36017,-119.795,38.9581
36.157043,-120.223,39.19109
35.094543,-119.8581,39.24089
42.71173,-120.2885,39.4738
-41.01483,-119.9218,39.5239
-1.5454712,-120.4549,38.57567
36.259216,-120.094,38.62627
-0.5845337,-120.5208,38.8577
38.813904,-120.1582,38.90858
35.196716,-119.795,38.9581
22.376404,-120.223,39.19109
24.915466,-119.8581,39.24089
16.970154,-120.2885,39.4738
-48.803284,-119.9218,39.5239
1.5066223,-120.4549,38.57567
64.451935,-120.094,38.62627
-1.8683777,-120.5208,38.8577
58.678497,-120.1582,38.90858
48.600372,-119.795,38.9581
37.256622,-120.223,39.19109
44.06131,-119.8581,39.24089
44.287872,-120.2885,39.4738
-31.196503,-119.9218,39.5239
-30.786163,-120.4549,38.57567
83.01071,-120.094,38.62627
-34.61429,-120.5208,38.8577
69.268524,-120.1582,38.90858
57.338837,-119.795,38.9581
-17.067413,-120.223,39.19109
47.901337,-119.8581,39.24089
44.59665,-120.2885,39.4738
-60.17679,-119.9218,39.5239
-30.917023,-120.4549,38.57567
2.4814148,-120.094,38.62627
-32.44046,-120.5208,38.8577
-1.6982727,-120.1582,38.90858
8.012665,-119.795,38.9581
-15.831085,-120.223,39.19109
10.981415,-119.8581,39.24089
-9.932648,-120.2885,39.4738
3.4111023,-119.9218,39.5239
7.6242676,-120.4549,38.57567
67.25708,-120.094,38.62627
7.022705,-120.5208,38.8577
57.085205,-120.1582,38.90858
22.13208,-119.795,38.9581
11.928955,-120.223,39.19109
26.616455,-119.8581,39.24089
23.91333,-120.2885,39.4738
-63.24292,-119.9218,39.5239
27.711914,-120.4549,38.57567
78.3916,-120.094,38.62627
21.19629,-120.5208,38.8577
66.743164,-120.1582,38.90858
28.047852,-119.795,38.9581
38.274414,-120.223,39.19109
14.461914,-119.8581,39.24089
17.57129,-120.2885,39.4738
-61.874023,-119.9218,39.5239
-2.7296448,-120.4549,38.57567
32.739105,-120.094,38.62627
5.2625427,-120.5208,38.8577
37.325043,-120.1582,38.90858
30.59848,-119.795,38.9581
30.168793,-120.223,39.19109
24.793793,-119.8581,39.24089
13.72348,-120.2885,39.4738
-51.58902,-119.9218,39.5239
-16.75647,-120.4549,38.57567
58.99353,-120.094,38.62627
-22.279907,-120.5208,38.8577
51.602905,-120.1582,38.90858
46.102905,-119.795,38.9581
12.251343,-120.223,39.19109
49.02478,-119.8581,39.24089
41.938843,-120.2885,39.4738
-46.233032,-119.9218,39.5239
-21.617188,-120.4549,38.57567
87.109375,-120.094,38.62627
-29.4375,-120.5208,38.8577
74.35156,-120.1582,38.90858
46.546875,-119.795,38.9581
-8.0,-120.223,39.19109
60.578125,-119.8581,39.24089
28.625,-120.2885,39.4738
-49.4375,-119.9218,39.5239
-10.392792,-120.4549,38.57567
28.279083,-120.094,38.62627
-7.4318542,-120.5208,38.8577
35.63846,-120.1582,38.90858
45.068146,-119.795,38.9581
-1.5177917,-120.223,39.19109
50.61502,-119.8581,39.24089
12.669708,-120.2885,39.4738
-41.16623,-119.9218,39.5239
-46.82019,-120.4549,38.57567
8.164185,-120.094,38.62627
-43.992065,-120.5208,38.8577
11.445435,-120.1582,38.90858
18.406372,-119.795,38.9581
-21.281128,-120.223,39.19109
-2.2733154,-119.8581,39.24089
-37.703003,-120.2885,39.4738
-84.74988,-119.9218,39.5239
-38.71286,-120.4549,38.57567
10.271515,-120.094,38.62627
-43.564423,-120.5208,38.8577
2.115265,-120.1582,38.90858
14.84964,-119.795,38.9581
-14.947235,-120.223,39.19109
8.34964,-119.8581,39.24089
-18.376923,-120.2885,39.4738
-47.197235,-119.9218,39.5239
-21.838684,-120.4549,38.57567
21.89569,-120.094,38.62627
-30.158997,-120.5208,38.8577
37.059753,-120.1582,38.90858
21.36444,-119.795,38.9581
-15.229309,-120.223,39.19109
7.3878784,-119.8581,39.24089
-7.3621216,-120.2885,39.4738
-85.31525,-119.9218,39.5239
-31.301025,-120.4549,38.57567
25.9021,-120.094,38.62627
-27.5354,-120.5208,38.8577
38.925537,-120.1582,38.90858
24.706787,-119.795,38.9581
8.917725,-120.223,39.19109
23.894287,-119.8581,39.24089
8.081787,-120.2885,39.4738
-72.01196,-119.9218,39.5239
30.92923,-120.4549,38.57567
39.24173,-120.094,38.62627
-19.773895,-120.5208,38.8577
44.132355,-120.1582,38.90858
24.538605,-119.795,38.9581
-4.3207703,-120.223,39.19109
13.905792,-119.8581,39.24089
-16.461395,-120.2885,39.4738
-77.78952,-119.9218,39.5239
-12.8802185,-120.4549,38.57567
45.408844,-120.094,38.62627
-23.036469,-120.5208,38.8577
52.04947,-120.1582,38.90858
34.64322,-119.795,38.9581
-4.419281,-120.223,39.19109
22.838531,-119.8581,39.24089
-20.059906,-120.2885,39.4738
-78.72397,-119.9218,39.5239
-17.100708,-120.4549,38.57567
-1.210083,-120.094,38.62627
-11.6085205,-120.5208,38.8577
15.336792,-120.1582,38.90858
38.743042,-119.795,38.9581
8.399292,-120.223,39.19109
53.868042,-119.8581,39.24089
12.164917,-120.2885,39.4738
-18.225708,-119.9218,39.5239
-7.6068726,-120.4549,38.57567
-2.5287476,-120.094,38.62627
-23.091248,-120.5208,38.8577
1.3618774,-120.1582,38.90858
15.940002,-119.795,38.9581
0.45562744,-120.223,39.19109
27.424377,-119.8581,39.24089
0.51812744,-120.2885,39.4738
-17.31781,-119.9218,39.5239
-24.501282,-120.4549,38.57567
-7.993469,-120.094,38.62627
-27.688782,-120.5208,38.8577
-2.4075317,-120.1582,38.90858
9.553406,-119.795,38.9581
-0.25128174,-120.223,39.19109
11.569031,-119.8581,39.24089
-0.98565674,-120.2885,39.4738
-45.68097,-119.9218,39.5239
-46.95923,-120.4549,38.57567
-17.756104,-120.094,38.62627
-36.99829,-120.5208,38.8577
-17.701416,-120.1582,38.90858
3.1970215,-119.795,38.9581
-10.4592285,-120.223,39.19109
-16.974854,-119.8581,39.24089
-16.146729,-120.2885,39.4738
-65.545166,-119.9218,39.5239
-8.193878,-120.4549,38.57567
-16.943878,-120.094,38.62627
-16.85794,-120.5208,38.8577
-13.279816,-120.1582,38.90858
8.454559,-119.795,38.9581
-3.4907532,-120.223,39.19109
-11.514191,-119.8581,39.24089
-10.568878,-120.2885,39.4738
-30.76419,-119.9218,39.5239
-33.8443,-120.4549,38.57567
-14.063049,-120.094,38.62627
-48.586487,-120.5208,38.8577
-4.3286743,-120.1582,38.90858
-0.40679932,-119.795,38.9581
-0.14898682,-120.223,39.19109
-20.852112,-119.8581,39.24089
-2.6958618,-120.2885,39.4738
-50.766174,-119.9218,39.5239
-55.292694,-120.4549,38.57567
7.1682434,-120.094,38.62627
-43.87082,-120.5208,38.8577
-32.74582,-120.1582,38.90858
11.933868,-119.795,38.9581
-1.5817566,-120.223,39.19109
-9.253632,-119.8581,39.24089
5.113556,-120.2885,39.4738
-39.269257,-119.9218,39.5239
-3.5943298,-120.4549,38.57567
20.15567,-120.094,38.62627
-20.078705,-120.5208,38.8577
32.65567,-120.1582,38.90858
22.632233,-119.795,38.9581
9.59317,-120.223,39.19109
-12.320892,-119.8581,39.24089
2.0384827,-120.2885,39.4738
-40.891205,-119.9218,39.5239
-44.754852,-120.4549,38.57567
24.97171,-120.094,38.62627
-35.30954,-120.5208,38.8577
29.62796,-120.1582,38.90858
24.331085,-119.795,38.9581
0.8467102,-120.223,39.19109
-4.450165,-119.8581,39.24089
-0.4814148,-120.2885,39.4738
-34.18454,-119.9218,39.5239
-6.2249146,-120.4549,38.57567
10.22821,-120.094,38.62627
-45.763977,-120.5208,38.8577
22.501648,-120.1582,38.90858
32.38446,-119.795,38.9581
-8.248352,-120.223,39.19109
1.548523,-119.8581,39.24089
-12.888977,-120.2885,39.4738
-36.39679,-119.9218,39.5239
-19.492432,-120.4549,38.57567
15.452881,-120.094,38.62627
-20.554932,-120.5208,38.8577
19.749756,-120.1582,38.90858
37.66382,-119.795,38.9581
-6.797119,-120.223,39.19109
17.64038,-119.8581,39.24089
6.9919434,-120.2885,39.4738
-16.79712,-119.9218,39.5239
-39.690582,-120.4549,38.57567
-26.065582,-120.094,38.62627
-49.479645,-120.5208,38.8577
-19.940582,-120.1582,38.90858
-4.573395,-119.795,38.9581
-14.40152,-120.223,39.19109
-6.4874573,-119.8581,39.24089
-20.143707,-120.2885,39.4738
-12.799957,-119.9218,39.5239
-46.538483,-120.4549,38.57567
-28.663483,-120.094,38.62627
-60.960358,-120.5208,38.8577
-11.647858,-120.1582,38.90858
-6.4603577,-119.795,38.9581
-23.858795,-120.223,39.19109
-18.350983,-119.8581,39.24089
-18.74942,-120.2885,39.4738
-22.515045,-119.9218,39.5239
-34.1279,-120.4549,38.57567
-3.1903992,-120.094,38.62627
-56.963837,-120.5208,38.8577
2.1767883,-120.1582,38.90858
16.208038,-119.795,38.9581
-10.393524,-120.223,39.19109
-1.0732117,-119.8581,39.24089
-15.518524,-120.2885,39.4738
-46.6279,-119.9218,39.5239
-30.00113,-120.4549,38.57567
4.030121,-120.094,38.62627
-34.87613,-120.5208,38.8577
9.358246,-120.1582,38.90858
15.522308,-119.795,38.9581
-17.610504,-120.223,39.19109
-0.61831665,-119.8581,39.24089
-18.102692,-120.2885,39.4738
-47.712067,-119.9218,39.5239
-28.807678,-120.4549,38.57567
-4.838928,-120.094,38.62627
-39.84674,-120.5208,38.8577
-2.4795532,-120.1582,38.90858
-1.3779907,-119.795,38.9581
-29.088928,-120.223,39.19109
-24.463928,-119.8581,39.24089
-35.948303,-120.2885,39.4738
-58.604553,-119.9218,39.5239
-37.44815,-120.4549,38.57567
17.754974,-120.094,38.62627
-70.50284,-120.5208,38.8577
27.348724,-120.1582,38.90858
20.653412,-119.795,38.9581
-49.12784,-120.223,39.19109
-15.737213,-119.8581,39.24089
-40.018463,-120.2885,39.4738
-65.51065,-119.9218,39.5239
-27.660278,-120.4549,38.57567
35.816284,-120.094,38.62627
-24.16809,-120.5208,38.8577
54.535034,-120.1582,38.90858
34.87097,-119.795,38.9581
-6.6446533,-120.223,39.19109
-12.300903,-119.8581,39.24089
-27.902466,-120.2885,39.4738
-68.16809,-119.9218,39.5239
-58.158295,-120.4549,38.57567
62.685455,-120.094,38.62627
-68.41611,-120.5208,38.8577
68.49014,-120.1582,38.90858
42.32608,-119.795,38.9581
-48.931732,-120.223,39.19109
-12.462982,-119.8581,39.24089
-25.470795,-120.2885,39.4738
-76.27548,-119.9218,39.5239
-42.820953,-120.4549,38.57567
9.983734,-120.094,38.62627
-51.016266,-120.5208,38.8577
20.725922,-120.1582,38.90858
20.022797,-119.795,38.9581
-56.83658,-120.223,39.19109
-7.8209534,-119.8581,39.24089
-37.133453,-120.2885,39.4738
-85.578766,-119.9218,39.5239
-32.085632,-120.4549,38.57567
31.35968,-120.094,38.62627
-52.093445,-120.5208,38.8577
46.164368,-120.1582,38.90858
33.383118,-119.795,38.9581
-44.116882,-120.223,39.19109
-0.5778198,-119.8581,39.24089
-24.070007,-120.2885,39.4738
-69.67157,-119.9218,39.5239
-26.657593,-120.4549,38.57567
29.436157,-120.094,38.62627
-26.24353,-120.5208,38.8577
34.834595,-120.1582,38.90858
34.998657,-119.795,38.9581
-26.063843,-120.223,39.19109
5.1783447,-119.8581,39.24089
-38.634155,-120.2885,39.4738
-46.923218,-119.9218,39.5239
-27.485199,-120.4549,38.57567
7.936676,-120.094,38.62627
-41.539886,-120.5208,38.8577
20.061676,-120.1582,38.90858
28.022614,-119.795,38.9581
1.9132385,-120.223,39.19109
25.608551,-119.8581,39.24089
-6.125824,-120.2885,39.4738
-44.9227,-119.9218,39.5239
-31.627075,-120.4549,38.57567
-8.525513,-120.094,38.62627
-52.127075,-120.5208,38.8577
-2.5958252,-120.1582,38.90858
7.6307373,-119.795,38.9581
-15.103638,-120.223,39.19109
-13.931763,-119.8581,39.24089
-22.2052,-120.2885,39.4738
-70.71301,-119.9218,39.5239
-68.525116,-120.4549,38.57567
5.990509,-120.094,38.62627
-62.806366,-120.5208,38.8577
17.654572,-120.1582,38.90858
17.092072,-119.795,38.9581
-33.556366,-120.223,39.19109
-29.806366,-119.8581,39.24089
-35.69699,-120.2885,39.4738
-53.892303,-119.9218,39.5239
-32.97547,-120.4549,38.57567
66.39953,-120.094,38.62627
-25.311407,-120.5208,38.8577
77.64953,-120.1582,38.90858
34.610466,-119.795,38.9581
9.9620285,-120.223,39.19109
-7.155157,-119.8581,39.24089
-13.4910965,-120.2885,39.4738
-64.60047,-119.9218,39.5239
-39.17979,-120.4549,38.57567
44.156143,-120.094,38.62627
-60.984478,-120.5208,38.8577
57.20302,-120.1582,38.90858
28.91396,-119.795,38.9581
-12.4922905,-120.223,39.19109
7.343643,-119.8581,39.24089
-26.523544,-120.2885,39.4738
-56.812603,-119.9218,39.5239
-75.86139,-120.4549,38.57567
12.40424,-120.094,38.62627
-78.79108,-120.5208,38.8577
14.724552,-120.1582,38.90858
11.62299,-119.795,38.9581
-49.423885,-120.223,39.19109
-59.728573,-119.8581,39.24089
-52.306698,-120.2885,39.4738
-85.3067,-119.9218,39.5239
-37.158527,-120.4549,38.57567
41.33366,-120.094,38.62627
-52.142902,-120.5208,38.8577
40.747723,-120.1582,38.90858
33.591473,-119.795,38.9581
-24.41634,-120.223,39.19109
-36.41634,-119.8581,39.24089
-38.908527,-120.2885,39.4738
-61.400715,-119.9218,39.5239
-53.940002,-120.4549,38.57567
19.239685,-120.094,38.62627
-51.736877,-120.5208,38.8577
29.47406,-120.1582,38.90858
29.731873,-119.795,38.9581
-35.135315,-120.223,39.19109
-56.93219,-119.8581,39.24089
-49.455627,-120.2885,39.4738
-76.17438,-119.9218,39.5239
-31.938812,-120.4549,38.57567
25.092438,-120.094,38.62627
-35.415375,-120.5208,38.8577
-20.040375,-120.1582,38.90858
35.459625,-119.795,38.9581
-52.8685,-120.223,39.19109
-73.27475,-119.8581,39.24089
-73.95444,-120.2885,39.4738
-84.9935,-119.9218,39.5239
-7.3604126,-120.4549,38.57567
46.702087,-120.094,38.62627
-13.63385,-120.5208,38.8577
-40.243225,-120.1582,38.90858
38.725525,-119.795,38.9581
-29.055725,-120.223,39.19109
-38.360413,-119.8581,39.24089
-63.743225,-120.2885,39.4738
-79.56354,-119.9218,39.5239
-22.820736,-120.4549,38.57567
34.093327,-120.094,38.62627
-22.164486,-120.5208,38.8577
-19.953548,-120.1582,38.90858
36.374577,-119.795,38.9581
-19.24261,-120.223,39.19109
7.1402016,-119.8581,39.24089
-41.58636,-120.2885,39.4738
-74.56293,-119.9218,39.5239
-36.7836,-120.4549,38.57567
23.12265,-120.094,38.62627
-36.50235,-120.5208,38.8577
-11.635164,-120.1582,38.90858
27.427338,-119.795,38.9581
-33.017975,-120.223,39.19109
-55.025787,-119.8581,39.24089
-65.68204,-120.2885,39.4738
-89.63516,-119.9218,39.5239
-51.804565,-120.4549,38.57567
18.586061,-120.094,38.62627
-51.031128,-120.5208,38.8577
46.05481,-120.1582,38.90858
23.961061,-119.795,38.9581
-39.10144,-120.223,39.19109
-36.335815,-119.8581,39.24089
-59.78894,-120.2885,39.4738
-82.10925,-119.9218,39.5239
-72.863434,-120.4549,38.57567
-1.5431213,-120.094,38.62627
-76.34,-120.5208,38.8577
22.855316,-120.1582,38.90858
12.113129,-119.795,38.9581
-63.558746,-120.223,39.19109
-47.152496,-119.8581,39.24089
-64.965,-120.2885,39.4738
-96.47281,-119.9218,39.5239
-70.77722,-120.4549,38.57567
12.793091,-120.094,38.62627
-73.79285,-120.5208,38.8577
30.808716,-120.1582,38.90858
15.269653,-119.795,38.9581
-68.90222,-120.223,39.19109
2.9571533,-119.8581,39.24089
-55.27722,-120.2885,39.4738
-98.43347,-119.9218,39.5239
-28.122284,-120.4549,38.57567
22.237091,-120.094,38.62627
-38.86447,-120.5208,38.8577
27.416779,-120.1582,38.90858
29.885529,-119.795,38.9581
-37.66916,-120.223,39.19109
-31.270721,-119.8581,39.24089
-50.48166,-120.2885,39.4738
-88.16916,-119.9218,39.5239
-69.30322,-120.4549,38.57567
19.306154,-120.094,38.62627
-71.4126,-120.5208,38.8577
37.165527,-120.1582,38.90858
23.720217,-119.795,38.9581
-30.693846,-120.223,39.19109
-28.912596,-119.8581,39.24089
-15.631346,-120.2885,39.4738
-85.342285,-119.9218,39.5239
-28.120392,-120.4549,38.57567
36.340546,-120.094,38.62627
-38.753204,-120.5208,38.8577
39.69992,-120.1582,38.90858
39.97336,-119.795,38.9581
-21.464142,-120.223,39.19109
-29.964142,-119.8581,39.24089
-33.76883,-120.2885,39.4738
-84.503204,-119.9218,39.5239
-37.916992,-120.4549,38.57567
26.458008,-120.094,38.62627
-46.760742,-120.5208,38.8577
27.286133,-120.1582,38.90858
33.731445,-119.795,38.9581
-30.299805,-120.223,39.19109
-42.03418,-119.8581,39.24089
-16.760742,-120.2885,39.4738
-90.59668,-119.9218,39.5239
10.012108,-120.4549,38.57567
23.746483,-120.094,38.62627
3.7074203,-120.5208,38.8577
39.92617,-120.1582,38.90858
11.191795,-119.795,38.9581
-24.003517,-120.223,39.19109
-40.112892,-119.8581,39.24089
-47.628517,-120.2885,39.4738
-83.85508,-119.9218,39.5239
-9.858704,-120.4549,38.57567
31.211609,-120.094,38.62627
-16.929016,-120.5208,38.8577
46.78192,-120.1582,38.90858
25.492859,-119.795,38.9581
-32.452454,-120.223,39.19109
-28.405579,-119.8581,39.24089
-33.960266,-120.2885,39.4738
-75.6087,-119.9218,39.5239
-31.25674,-120.4549,38.57567
48.891697,-120.094,38.62627
-32.748928,-120.5208,38.8577
42.33701,-120.1582,38.90858
34.782322,-119.795,38.9581
-35.678616,-120.223,39.19109
-27.63174,-119.8581,39.24089
-38.991116,-120.2885,39.4738
-77.02237,-119.9218,39.5239
-30.797915,-120.4549,38.57567
37.725525,-120.094,38.62627
-32.118225,-120.5208,38.8577
34.256775,-120.1582,38.90858
27.717712,-119.795,38.9581
-44.797913,-120.223,39.19109
-28.93854,-119.8581,39.24089
-47.751038,-120.2885,39.4738
-81.78229,-119.9218,39.5239
-19.160278,-120.4549,38.57567
28.261597,-120.094,38.62627
-22.722778,-120.5208,38.8577
32.05847,-120.1582,38.90858
18.128784,-119.795,38.9581
-32.988403,-120.223,39.19109
-34.332153,-119.8581,39.24089
-42.34778,-120.2885,39.4738
-87.933716,-119.9218,39.5239
-32.704346,-120.4549,38.57567
-12.915283,-120.094,38.62627
-34.290283,-120.5208,38.8577
-2.6887207,-120.1582,38.90858
-12.509033,-119.795,38.9581
-31.399658,-120.223,39.19109
-11.759033,-119.8581,39.24089
-28.555908,-120.2885,39.4738
-69.75122,-119.9218,39.5239
-56.954956,-120.4549,38.57567
-53.134644,-120.094,38.62627
-62.861206,-120.5208,38.8577
-38.142456,-120.1582,38.90858
-41.06433,-119.795,38.9581
-67.44714,-120.223,39.19109
-45.03308,-119.8581,39.24089
-65.53308,-120.2885,39.4738
-106.68933,-119.9218,39.5239
-44.60266,-120.4549,38.57567
-67.95422,-120.094,38.62627
-47.399536,-120.5208,38.8577
-49.09485,-120.1582,38.90858
-58.555786,-119.795,38.9581
-62.15735,-120.223,39.19109
-57.243286,-119.8581,39.24089
-68.66516,-120.2885,39.4738
-101.70422,-119.9218,39.5239
-57.567413,-120.4549,38.57567
21.698212,-120.094,38.62627
-64.62991,-120.5208,38.8577
20.331024,-120.1582,38.90858
8.331024,-119.795,38.9581
-70.23929,-120.223,39.19109
-11.856476,-119.8581,39.24089
-53.317413,-120.2885,39.4738
-97.700226,-119.9218,39.5239
-47.853424,-120.4549,38.57567
22.607513,-120.094,38.62627
-42.55655,-120.5208,38.8577
6.9043903,-120.1582,38.90858
-1.5565472,-119.795,38.9581
-43.447174,-120.223,39.19109
-45.673737,-119.8581,39.24089
-37.93155,-120.2885,39.4738
-74.45499,-119.9218,39.5239
