wvconv,lon,lat
-0.102561474,-119.9218,39.5239
0.08088279,-120.4549,38.57567
0.116083264,-120.094,38.62627
0.08048272,-120.5208,38.8577
0.12808275,-120.1582,38.90858
0.12568259,-119.795,38.9581
0.12808251,-120.223,39.19109
0.14008224,-119.8581,39.24089
0.1468823,-120.2885,39.4738
0.17928302,-119.9218,39.5239
0.75018406,-120.4549,38.57567
0.67658377,-120.094,38.62627
0.7989838,-120.5208,38.8577
0.7565837,-120.1582,38.90858
0.7893839,-119.795,38.9581
0.761384,-120.223,39.19109
0.82618403,-119.8581,39.24089
0.6829841,-120.2885,39.4738
0.83338404,-119.9218,39.5239
0.23405147,-120.4549,38.57567
-0.27914858,-120.094,38.62627
0.19045115,-120.5208,38.8577
-0.1115489,-120.1582,38.90858
0.071251154,-119.795,38.9581
-0.084748745,-120.223,39.19109
0.053251266,-119.8581,39.24089
-0.19874883,-120.2885,39.4738
0.13445115,-119.9218,39.5239
-1.1071844,-120.4549,38.57567
-0.8167851,-120.094,38.62627
-1.1227841,-120.5208,38.8577
-0.8287842,-120.1582,38.90858
-0.7991836,-119.795,38.9581
-0.8739846,-120.223,39.19109
-0.85998464,-119.8581,39.24089
-0.8755846,-120.2885,39.4738
-0.8735843,-119.9218,39.5239
0.35147762,-120.4549,38.57567
0.1542778,-120.094,38.62627
0.32907748,-120.5208,38.8577
0.24547791,-120.1582,38.90858
0.23347735,-119.795,38.9581
0.3322785,-120.223,39.19109
0.35227776,-119.8581,39.24089
0.25587797,-120.2885,39.4738
0.32187796,-119.9218,39.5239
-0.29748344,-120.4549,38.57567
-0.20628333,-120.094,38.62627
-0.2550838,-120.5208,38.8577
-0.19348383,-120.1582,38.90858
-0.15388393,-119.795,38.9581
-0.2510836,-120.223,39.19109
-0.10468364,-119.8581,39.24089
-0.29788387,-120.2885,39.4738
-0.12348366,-119.9218,39.5239
0.3427968,-120.4549,38.57567
0.2783966,-120.094,38.62627
0.28559673,-120.5208,38.8577
0.2995963,-120.1582,38.90858
0.2843964,-119.795,38.9581
0.22759652,-120.223,39.19109
0.23119664,-119.8581,39.24089
0.13439655,-120.2885,39.4738
0.15119672,-119.9218,39.5239
0.25562,-120.4549,38.57567
0.26521993,-120.094,38.62627
0.15801954,-120.5208,38.8577
0.17321944,-120.1582,38.90858
0.15881968,-119.795,38.9581
0.051620007,-120.223,39.19109
0.06842041,-119.8581,39.24089
-0.040380955,-120.2885,39.4738
-0.028380156,-119.9218,39.5239
0.16235614,-120.4549,38.57567
0.026355743,-120.094,38.62627
0.07035589,-120.5208,38.8577
0.05115652,-120.1582,38.90858
0.092755556,-119.795,38.9581
0.011155844,-120.223,39.19109
0.07675624,-119.8581,39.24089
-0.07124376,-120.2885,39.4738
0.0015556812,-119.9218,39.5239
0.3203652,-120.4549,38.57567
0.25156546,-120.094,38.62627
0.4235654,-120.5208,38.8577
0.29476523,-120.1582,38.90858
0.19636512,-119.795,38.9581
0.3491652,-120.223,39.19109
0.29556513,-119.8581,39.24089
0.3707652,-120.2885,39.4738
0.38436532,-119.9218,39.5239
-0.5206963,-120.4549,38.57567
-0.2530961,-120.094,38.62627
-0.5234966,-120.5208,38.8577
-0.30069637,-120.1582,38.90858
-0.3274964,-119.795,38.9581
-0.3178965,-120.223,39.19109
-0.33069658,-119.8581,39.24089
-0.32149625,-120.2885,39.4738
-0.37949634,-119.9218,39.5239
-0.15420151,-120.4549,38.57567
-0.10300183,-120.094,38.62627
-0.08940196,-120.5208,38.8577
-0.11900163,-120.1582,38.90858
-0.12340164,-119.795,38.9581
-0.120201826,-120.223,39.19109
-0.06100154,-119.8581,39.24089
-0.15260172,-120.2885,39.4738
-0.045001745,-119.9218,39.5239
0.13152087,-120.4549,38.57567
0.27192092,-120.094,38.62627
0.33152127,-120.5208,38.8577
0.25392103,-120.1582,38.90858
0.32512105,-119.795,38.9581
0.4307208,-120.223,39.19109
0.4683206,-119.8581,39.24089
0.4795208,-120.2885,39.4738
0.512321,-119.9218,39.5239
0.012923241,-120.4549,38.57567
0.10452318,-120.094,38.62627
0.029723406,-120.5208,38.8577
0.09012389,-120.1582,38.90858
0.055723667,-119.795,38.9581
0.04852414,-120.223,39.19109
-0.02587676,-119.8581,39.24089
0.016923428,-120.2885,39.4738
0.046523333,-119.9218,39.5239
0.512326,-120.4549,38.57567
0.34552526,-120.094,38.62627
0.48672557,-120.5208,38.8577
0.43912578,-120.1582,38.90858
0.38912535,-119.795,38.9581
0.40712595,-120.223,39.19109
0.35152543,-119.8581,39.24089
0.30312574,-120.2885,39.4738
0.26832545,-119.9218,39.5239
-0.481565,-120.4549,38.57567
-0.40556526,-120.094,38.62627
-0.39516497,-120.5208,38.8577
-0.2651651,-120.1582,38.90858
-0.21996474,-119.795,38.9581
-0.29636574,-120.223,39.19109
-0.11796498,-119.8581,39.24089
-0.12556529,-120.2885,39.4738
0.11043477,-119.9218,39.5239
0.08366728,-120.4549,38.57567
0.090467215,-120.094,38.62627
0.13606739,-120.5208,38.8577
0.26446724,-120.1582,38.90858
0.5976672,-119.795,38.9581
0.49166727,-120.223,39.19109
0.7856674,-119.8581,39.24089
0.8324671,-120.2885,39.4738
0.899667,-119.9218,39.5239
-0.13096309,-120.4549,38.57567
-0.027762175,-120.094,38.62627
0.049037457,-120.5208,38.8577
-0.06456399,-120.1582,38.90858
-0.15816283,-119.795,38.9581
-0.022562265,-120.223,39.19109
-0.12656331,-119.8581,39.24089
-0.13696313,-120.2885,39.4738
-0.066162825,-119.9218,39.5239
0.054534674,-120.4549,38.57567
0.05893469,-120.094,38.62627
0.056534052,-120.5208,38.8577
-0.017865658,-120.1582,38.90858
0.08133459,-119.795,38.9581
-0.044665813,-120.223,39.19109
0.13853478,-119.8581,39.24089
-0.09546542,-120.2885,39.4738
0.14693451,-119.9218,39.5239
-0.06762934,-120.4549,38.57567
0.072770596,-120.094,38.62627
-0.052429676,-120.5208,38.8577
0.05357051,-120.1582,38.90858
-0.040029526,-119.795,38.9581
0.035570145,-120.223,39.19109
-0.035229683,-119.8581,39.24089
0.022770882,-120.2885,39.4738
-0.08362937,-119.9218,39.5239
0.085921764,-120.4549,38.57567
0.099521875,-120.094,38.62627
0.13752198,-120.5208,38.8577
0.13752222,-120.1582,38.90858
0.057121754,-119.795,38.9581
0.10192156,-120.223,39.19109
-0.050077677,-119.8581,39.24089
0.017921925,-120.2885,39.4738
-0.08687806,-119.9218,39.5239
-0.4770155,-120.4549,38.57567
-0.08181524,-120.094,38.62627
-0.34341598,-120.5208,38.8577
0.060984373,-120.1582,38.90858
0.28898478,-119.795,38.9581
0.0069844723,-120.223,39.19109
0.20578504,-119.8581,39.24089
0.110583544,-120.2885,39.4738
0.25378442,-119.9218,39.5239
0.5666015,-120.4549,38.57567
-0.1597979,-120.094,38.62627
0.42660213,-120.5208,38.8577
0.030201912,-120.1582,38.90858
0.30340147,-119.795,38.9581
-0.094198704,-120.223,39.19109
0.27700186,-119.8581,39.24089
-0.3137982,-120.2885,39.4738
0.45180178,-119.9218,39.5239
-1.0138017,-120.4549,38.57567
-1.0222012,-120.094,38.62627
-0.90100193,-120.5208,38.8577
-0.7666013,-120.1582,38.90858
-0.14140153,-119.795,38.9581
-0.28380108,-120.223,39.19109
0.037398577,-119.8581,39.24089
-0.08260131,-120.2885,39.4738
0.18819857,-119.9218,39.5239
-0.029506445,-120.4549,38.57567
-0.17790627,-120.094,38.62627
-0.013106823,-120.5208,38.8577
0.023693323,-120.1582,38.90858
0.1152935,-119.795,38.9581
0.004893303,-120.223,39.19109
0.079693794,-119.8581,39.24089
-0.04470682,-120.2885,39.4738
0.06929326,-119.9218,39.5239
-0.19958878,-120.4549,38.57567
0.009210825,-120.094,38.62627
-0.17798924,-120.5208,38.8577
0.0044107437,-120.1582,38.90858
0.10921049,-119.795,38.9581
-0.05318904,-120.223,39.19109
0.042010546,-119.8581,39.24089
-0.15718937,-120.2885,39.4738
-0.042789936,-119.9218,39.5239
-0.045949697,-120.4549,38.57567
-0.007550001,-120.094,38.62627
0.0024504662,-120.5208,38.8577
0.028450489,-120.1582,38.90858
0.052050114,-119.795,38.9581
0.08045006,-120.223,39.19109
0.11685014,-119.8581,39.24089
0.12564945,-120.2885,39.4738
0.18564987,-119.9218,39.5239
-0.53410697,-120.4549,38.57567
-0.46210647,-120.094,38.62627
-0.5223069,-120.5208,38.8577
-0.47630668,-120.1582,38.90858
-0.45790625,-119.795,38.9581
-0.5525069,-120.223,39.19109
-0.47230697,-119.8581,39.24089
-0.5793066,-120.2885,39.4738
-0.49870634,-119.9218,39.5239
0.41965365,-120.4549,38.57567
0.12925386,-120.094,38.62627
0.3600533,-120.5208,38.8577
0.1840539,-120.1582,38.90858
0.1436534,-119.795,38.9581
0.14285326,-120.223,39.19109
0.14725351,-119.8581,39.24089
0.05365348,-120.2885,39.4738
0.15325332,-119.9218,39.5239
1.0914495,-120.4549,38.57567
-4.32915,-120.094,38.62627
0.8198495,-120.5208,38.8577
-2.36235,-120.1582,38.90858
-1.8355503,-119.795,38.9581
-2.15095,-120.223,39.19109
-1.6421502,-119.8581,39.24089
-2.74775,-120.2885,39.4738
-0.9735502,-119.9218,39.5239
1.8096575,-120.4549,38.57567
-1.7643427,-120.094,38.62627
3.4634576,-120.5208,38.8577
-0.18114257,-120.1582,38.90858
-1.1937429,-119.795,38.9581
0.0062577724,-120.223,39.19109
-0.31554282,-119.8581,39.24089
-0.46014225,-120.2885,39.4738
0.5458574,-119.9218,39.5239
2.6252422,-120.4549,38.57567
1.220042,-120.094,38.62627
3.064642,-120.5208,38.8577
2.2642422,-120.1582,38.90858
1.398042,-119.795,38.9581
2.244842,-120.223,39.19109
1.6908419,-119.8581,39.24089
1.8742421,-120.2885,39.4738
1.420042,-119.9218,39.5239
0.023468494,-120.4549,38.57567
-0.2529316,-120.094,38.62627
0.20786881,-120.5208,38.8577
-0.067331314,-120.1582,38.90858
-0.2677319,-119.795,38.9581
0.13866901,-120.223,39.19109
-0.057331562,-119.8581,39.24089
0.5226686,-120.2885,39.4738
0.22506809,-119.9218,39.5239
0.5422301,-120.4549,38.57567
0.16663003,-120.094,38.62627
0.46423006,-120.5208,38.8577
0.24783015,-120.1582,38.90858
0.21422982,-119.795,38.9581
0.3150301,-120.223,39.19109
0.3026302,-119.8581,39.24089
0.31743002,-120.2885,39.4738
0.25223088,-119.9218,39.5239
-0.12862778,-120.4549,38.57567
-0.021428347,-120.094,38.62627
-0.16662788,-120.5208,38.8577
-0.079827785,-120.1582,38.90858
-0.005428076,-119.795,38.9581
-0.10422802,-120.223,39.19109
-0.09262729,-119.8581,39.24089
-0.100227356,-120.2885,39.4738
-0.02542758,-119.9218,39.5239
-0.24259233,-120.4549,38.57567
-0.08859229,-120.094,38.62627
-0.2869923,-120.5208,38.8577
-0.10939169,-120.1582,38.90858
-0.031392336,-119.795,38.9581
-0.03219199,-120.223,39.19109
-0.030192375,-119.8581,39.24089
-0.032191753,-120.2885,39.4738
0.055007458,-119.9218,39.5239
0.16367841,-120.4549,38.57567
0.23207808,-120.094,38.62627
0.20927787,-120.5208,38.8577
0.17407775,-120.1582,38.90858
0.15967846,-119.795,38.9581
0.14007783,-120.223,39.19109
0.043278217,-119.8581,39.24089
0.08407831,-120.2885,39.4738
0.016077995,-119.9218,39.5239
-0.17759585,-120.4549,38.57567
0.013203859,-120.094,38.62627
-0.0723958,-120.5208,38.8577
-0.09639597,-120.1582,38.90858
-0.037195683,-119.795,38.9581
-0.0983963,-120.223,39.19109
-0.091995955,-119.8581,39.24089
-0.14239597,-120.2885,39.4738
-0.09159565,-119.9218,39.5239
-0.8259933,-120.4549,38.57567
-1.2627934,-120.094,38.62627
-0.237993,-120.5208,38.8577
-0.9355931,-120.1582,38.90858
-0.3019936,-119.795,38.9581
-0.56999326,-120.223,39.19109
-0.22839332,-119.8581,39.24089
-0.5803931,-120.2885,39.4738
-0.17319274,-119.9218,39.5239
-2.3486164,-120.4549,38.57567
-4.5762167,-120.094,38.62627
-3.0186167,-120.5208,38.8577
-4.1338162,-120.1582,38.90858
-1.7430165,-119.795,38.9581
-2.736616,-120.223,39.19109
-0.9478166,-119.8581,39.24089
-1.5214164,-120.2885,39.4738
-0.38581586,-119.9218,39.5239
0.17263031,-120.4549,38.57567
-0.42716885,-120.094,38.62627
0.19083095,-120.5208,38.8577
-0.08476949,-120.1582,38.90858
-0.1485691,-119.795,38.9581
-0.5007696,-120.223,39.19109
-0.043769598,-119.8581,39.24089
-0.7119684,-120.2885,39.4738
0.011031151,-119.9218,39.5239
0.04417324,-120.4549,38.57567
-0.034626722,-120.094,38.62627
0.005173683,-120.5208,38.8577
-0.119826555,-120.1582,38.90858
-0.06682706,-119.795,38.9581
-0.134027,-120.223,39.19109
-0.025426388,-119.8581,39.24089
-0.14622688,-120.2885,39.4738
-0.027226925,-119.9218,39.5239
-0.1745975,-120.4549,38.57567
0.04040265,-120.094,38.62627
0.0054023266,-120.5208,38.8577
0.04040265,-120.1582,38.90858
0.09640241,-119.795,38.9581
0.055202246,-120.223,39.19109
0.13540268,-119.8581,39.24089
0.04380226,-120.2885,39.4738
0.14920187,-119.9218,39.5239
0.20129633,-120.4549,38.57567
0.10529637,-120.094,38.62627
0.24009633,-120.5208,38.8577
0.16769528,-120.1582,38.90858
0.20889616,-119.795,38.9581
0.20969653,-120.223,39.19109
0.20449638,-119.8581,39.24089
0.15129662,-120.2885,39.4738
0.1724968,-119.9218,39.5239
-0.034515142,-120.4549,38.57567
-0.19651532,-120.094,38.62627
-0.036914825,-120.5208,38.8577
-0.12451482,-120.1582,38.90858
-0.15771532,-119.795,38.9581
-0.023314714,-120.223,39.19109
-0.060515165,-119.8581,39.24089
0.04188466,-120.2885,39.4738
0.00828433,-119.9218,39.5239
-0.380934,-120.4549,38.57567
-0.09293425,-120.094,38.62627
0.08346605,-120.5208,38.8577
0.07906628,-120.1582,38.90858
0.24226594,-119.795,38.9581
-0.12933373,-120.223,39.19109
0.31426597,-119.8581,39.24089
-0.15093374,-120.2885,39.4738
0.36906624,-119.9218,39.5239
-0.5422766,-120.4549,38.57567
-0.54867625,-120.094,38.62627
-0.4374764,-120.5208,38.8577
-0.62707615,-120.1582,38.90858
-0.31987643,-119.795,38.9581
-0.71827626,-120.223,39.19109
-1.0454767,-119.8581,39.24089
-0.716676,-120.2885,39.4738
-0.107076645,-119.9218,39.5239
-1.5291631,-120.4549,38.57567
-0.8435638,-120.094,38.62627
-0.82436275,-120.5208,38.8577
-0.6875634,-120.1582,38.90858
-0.46996307,-119.795,38.9581
-0.5991626,-120.223,39.19109
-0.48916316,-119.8581,39.24089
-0.7395632,-120.2885,39.4738
-0.35316372,-119.9218,39.5239
-0.27262557,-120.4549,38.57567
-0.043825507,-120.094,38.62627
-0.32302535,-120.5208,38.8577
0.009774327,-120.1582,38.90858
0.08737457,-119.795,38.9581
0.056174636,-120.223,39.19109
0.10017443,-119.8581,39.24089
0.10817444,-120.2885,39.4738
0.13137424,-119.9218,39.5239
0.08769894,-120.4549,38.57567
-0.0011012554,-120.094,38.62627
0.031698465,-120.5208,38.8577
-0.009101391,-120.1582,38.90858
-0.07710123,-119.795,38.9581
-0.08270097,-120.223,39.19109
-0.109101295,-119.8581,39.24089
-0.19070101,-120.2885,39.4738
-0.15390158,-119.9218,39.5239
0.91588664,-120.4549,38.57567
0.0966866,-120.094,38.62627
0.67588687,-120.5208,38.8577
0.054287195,-120.1582,38.90858
0.17428708,-119.795,38.9581
0.09828687,-120.223,39.19109
0.295887,-119.8581,39.24089
0.13108706,-120.2885,39.4738
0.41748667,-119.9218,39.5239
0.43538713,-120.4549,38.57567
-2.5846128,-120.094,38.62627
2.1865869,-120.5208,38.8577
-0.980613,-120.1582,38.90858
-0.5734128,-119.795,38.9581
-0.10061288,-120.223,39.19109
-0.1438129,-119.8581,39.24089
0.38178658,-120.2885,39.4738
0.7825873,-119.9218,39.5239
1.1578996,-120.4549,38.57567
1.6970992,-120.094,38.62627
1.5578995,-120.5208,38.8577
1.7626991,-120.1582,38.90858
2.0466995,-119.795,38.9581
1.0818994,-120.223,39.19109
1.3954997,-119.8581,39.24089
0.6090994,-120.2885,39.4738
0.9514992,-119.9218,39.5239
0.07749987,-120.4549,38.57567
0.19349968,-120.094,38.62627
0.07749891,-120.5208,38.8577
0.20149934,-120.1582,38.90858
0.24949932,-119.795,38.9581
0.21669996,-120.223,39.19109
0.24549949,-119.8581,39.24089
0.063899875,-120.2885,39.4738
0.31269968,-119.9218,39.5239
0.33329928,-120.4549,38.57567
-0.07910073,-120.094,38.62627
0.070099235,-120.5208,38.8577
-0.02990055,-120.1582,38.90858
-0.0123000145,-119.795,38.9581
-0.27190053,-120.223,39.19109
0.06289959,-119.8581,39.24089
-0.15670073,-120.2885,39.4738
0.09849906,-119.9218,39.5239
0.21095121,-120.4549,38.57567
-0.050647974,-120.094,38.62627
-0.4834485,-120.5208,38.8577
-0.0334481,-120.1582,38.90858
0.08175135,-119.795,38.9581
0.16775131,-120.223,39.19109
0.09935176,-119.8581,39.24089
-0.032248616,-120.2885,39.4738
0.08575094,-119.9218,39.5239
-0.75285184,-120.4549,38.57567
-0.114451766,-120.094,38.62627
-0.77685165,-120.5208,38.8577
-0.7416519,-120.1582,38.90858
-0.389652,-119.795,38.9581
-0.84325206,-120.223,39.19109
-0.6804521,-119.8581,39.24089
-0.47285235,-120.2885,39.4738
-0.5528517,-119.9218,39.5239
0.41966486,-120.4549,38.57567
0.21166515,-120.094,38.62627
0.32526493,-120.5208,38.8577
0.25326467,-120.1582,38.90858
0.24446511,-119.795,38.9581
0.14566505,-120.223,39.19109
0.17046499,-119.8581,39.24089
0.062464833,-120.2885,39.4738
0.24126506,-119.9218,39.5239
0.15732276,-120.4549,38.57567
-0.013477445,-120.094,38.62627
0.0041229725,-120.5208,38.8577
-0.14627731,-120.1582,38.90858
-0.18667698,-119.795,38.9581
-0.36747694,-120.223,39.19109
-0.41307735,-119.8581,39.24089
-0.5862776,-120.2885,39.4738
-0.47827744,-119.9218,39.5239
-0.8710818,-120.4549,38.57567
-0.3326819,-120.094,38.62627
-0.50508165,-120.5208,38.8577
-0.37988186,-120.1582,38.90858
-0.34948158,-119.795,38.9581
-0.4690814,-120.223,39.19109
-0.24068213,-119.8581,39.24089
-0.24748254,-120.2885,39.4738
-0.12428093,-119.9218,39.5239
-0.07702112,-120.4549,38.57567
0.12657976,-120.094,38.62627
-0.06262088,-120.5208,38.8577
0.044978857,-120.1582,38.90858
0.20937872,-119.795,38.9581
0.12057924,-120.223,39.19109
0.27377892,-119.8581,39.24089
0.22697926,-120.2885,39.4738
0.34417844,-119.9218,39.5239
0.46957946,-120.4549,38.57567
0.4363792,-120.094,38.62627
0.48797965,-120.5208,38.8577
0.4027791,-120.1582,38.90858
0.4279797,-119.795,38.9581
0.37557936,-120.223,39.19109
0.46477938,-119.8581,39.24089
0.29877973,-120.2885,39.4738
0.45957947,-119.9218,39.5239
-0.011429548,-120.4549,38.57567
-0.08342981,-120.094,38.62627
-0.021030188,-120.5208,38.8577
-0.09062886,-120.1582,38.90858
-0.06022978,-119.795,38.9581
-0.13542986,-120.223,39.19109
-0.09103012,-119.8581,39.24089
-0.19062948,-120.2885,39.4738
0.009370327,-119.9218,39.5239
0.17827725,-120.4549,38.57567
-0.19972253,-120.094,38.62627
0.05267787,-120.5208,38.8577
-0.1601224,-120.1582,38.90858
-0.023722172,-119.795,38.9581
-0.072122574,-120.223,39.19109
0.12427759,-119.8581,39.24089
-0.12372255,-120.2885,39.4738
0.06827712,-119.9218,39.5239
-0.3112663,-120.4549,38.57567
-0.5484662,-120.094,38.62627
-0.16086674,-120.5208,38.8577
-0.40646613,-120.1582,38.90858
-0.44046593,-119.795,38.9581
-0.42006612,-120.223,39.19109
-0.4396664,-119.8581,39.24089
-0.3760662,-120.2885,39.4738
-0.13766599,-119.9218,39.5239
-0.12571025,-120.4549,38.57567
-0.12691092,-120.094,38.62627
-0.07291055,-120.5208,38.8577
-0.101310015,-120.1582,38.90858
-0.14811039,-119.795,38.9581
-0.09771037,-120.223,39.19109
-0.066110134,-119.8581,39.24089
-0.1389103,-120.2885,39.4738
-0.10611081,-119.9218,39.5239
0.49478745,-120.4549,38.57567
0.48918772,-120.094,38.62627
0.47118807,-120.5208,38.8577
0.44238806,-120.1582,38.90858
0.41758728,-119.795,38.9581
0.37318778,-120.223,39.19109
0.36878777,-119.8581,39.24089
0.31478763,-120.2885,39.4738
0.3815875,-119.9218,39.5239
-0.26586413,-120.4549,38.57567
-0.31946468,-120.094,38.62627
-0.19306421,-120.5208,38.8577
-0.19866395,-120.1582,38.90858
-0.21146417,-119.795,38.9581
-0.16786432,-120.223,39.19109
-0.17386413,-119.8581,39.24089
-0.17586422,-120.2885,39.4738
-0.054264307,-119.9218,39.5239
0.6451261,-120.4549,38.57567
0.09032583,-120.094,38.62627
0.74352694,-120.5208,38.8577
0.65792704,-120.1582,38.90858
0.65712595,-119.795,38.9581
0.54432654,-120.223,39.19109
0.67952585,-119.8581,39.24089
0.5703268,-120.2885,39.4738
0.8151269,-119.9218,39.5239
-0.15379071,-120.4549,38.57567
0.10660863,-120.094,38.62627
-0.08939099,-120.5208,38.8577
-0.0033910275,-120.1582,38.90858
-0.0429914,-119.795,38.9581
-0.044591665,-120.223,39.19109
-0.105391264,-119.8581,39.24089
-0.10419059,-120.2885,39.4738
-0.24299073,-119.9218,39.5239
0.29039836,-120.4549,38.57567
0.614799,-120.094,38.62627
-0.28880143,-120.5208,38.8577
0.28439808,-120.1582,38.90858
0.4891982,-119.795,38.9581
0.10839796,-120.223,39.19109
0.44839907,-119.8581,39.24089
0.26319838,-120.2885,39.4738
0.518399,-119.9218,39.5239
0.08572197,-120.4549,38.57567
0.050922394,-120.094,38.62627
0.14292169,-120.5208,38.8577
0.104922056,-120.1582,38.90858
-0.01667738,-119.795,38.9581
-0.20867825,-120.223,39.19109
-0.043078423,-119.8581,39.24089
-0.2874782,-120.2885,39.4738
0.10772228,-119.9218,39.5239
0.3424554,-120.4549,38.57567
0.17485523,-120.094,38.62627
0.33085537,-120.5208,38.8577
0.19125533,-120.1582,38.90858
0.07805538,-119.795,38.9581
0.032855272,-120.223,39.19109
-0.010344505,-119.8581,39.24089
-0.06474471,-120.2885,39.4738
0.096455574,-119.9218,39.5239
0.889662,-120.4549,38.57567
0.77926207,-120.094,38.62627
0.8920617,-120.5208,38.8577
0.84086156,-120.1582,38.90858
0.7704623,-119.795,38.9581
0.7608621,-120.223,39.19109
0.740062,-119.8581,39.24089
0.66886187,-120.2885,39.4738
0.8008616,-119.9218,39.5239
-0.20958042,-120.4549,38.57567
-0.1119802,-120.094,38.62627
-0.13238025,-120.5208,38.8577
0.028419733,-120.1582,38.90858
0.11281967,-119.795,38.9581
-0.02677989,-120.223,39.19109
0.08081961,-119.8581,39.24089
-0.12838006,-120.2885,39.4738
0.15122008,-119.9218,39.5239
0.15479898,-120.4549,38.57567
0.059598923,-120.094,38.62627
0.16559887,-120.5208,38.8577
0.1647985,-120.1582,38.90858
0.11839867,-119.795,38.9581
0.08039808,-120.223,39.19109
0.16919899,-119.8581,39.24089
0.0463984,-120.2885,39.4738
0.11119819,-119.9218,39.5239
0.04558325,-120.4549,38.57567
-0.33041692,-120.094,38.62627
-0.103616,-120.5208,38.8577
-0.31161666,-120.1582,38.90858
-0.22961569,-119.795,38.9581
-0.45001602,-120.223,39.19109
-0.17801619,-119.8581,39.24089
-0.49161625,-120.2885,39.4738
-0.18921614,-119.9218,39.5239
0.10578728,-120.4549,38.57567
-0.024213076,-120.094,38.62627
0.11418724,-120.5208,38.8577
0.06618738,-120.1582,38.90858
0.08898711,-119.795,38.9581
0.107387066,-120.223,39.19109
0.19018722,-119.8581,39.24089
0.13458729,-120.2885,39.4738
0.29858732,-119.9218,39.5239
0.63114953,-120.4549,38.57567
0.19674945,-120.094,38.62627
0.5735488,-120.5208,38.8577
0.3327496,-120.1582,38.90858
0.16874933,-119.795,38.9581
0.21994948,-120.223,39.19109
0.20154929,-119.8581,39.24089
0.14474988,-120.2885,39.4738
0.33914924,-119.9218,39.5239
-0.5292258,-120.4549,38.57567
-0.55322576,-120.094,38.62627
-0.5852258,-120.5208,38.8577
-0.5428256,-120.1582,38.90858
-0.4812256,-119.795,38.9581
-0.6212256,-120.223,39.19109
-0.48362565,-119.8581,39.24089
-0.67642546,-120.2885,39.4738
-0.15802574,-119.9218,39.5239
