air,lon,lat
273.84143,-119.9218,39.5239
271.87842,-120.4549,38.57567
262.4956,-120.094,38.62627
271.1206,-120.5208,38.8577
263.97998,-120.1582,38.90858
265.41748,-119.795,38.9581
265.38623,-120.223,39.19109
266.50342,-119.8581,39.24089
263.6753,-120.2885,39.4738
269.02686,-119.9218,39.5239
269.91275,-120.4549,38.57567
259.49088,-120.094,38.62627
270.22525,-120.5208,38.8577
262.91275,-120.1582,38.90858
263.02213,-119.795,38.9581
264.53775,-120.223,39.19109
264.2643,-119.8581,39.24089
262.4518,-120.2885,39.4738
267.4518,-119.9218,39.5239
270.72076,-120.4549,38.57567
262.90826,-120.094,38.62627
272.0489,-120.5208,38.8577
265.0645,-120.1582,38.90858
262.53326,-119.795,38.9581
267.1114,-120.223,39.19109
263.91608,-119.8581,39.24089
263.84576,-120.2885,39.4738
267.46295,-119.9218,39.5239
272.5539,-120.4549,38.57567
265.2414,-120.094,38.62627
273.28827,-120.5208,38.8577
267.75702,-120.1582,38.90858
266.03046,-119.795,38.9581
269.16327,-120.223,39.19109
267.35077,-119.8581,39.24089
266.57733,-120.2885,39.4738
269.04608,-119.9218,39.5239
274.10522,-120.4549,38.57567
265.2224,-120.094,38.62627
274.2068,-120.5208,38.8577
267.44897,-120.1582,38.90858
267.0271,-119.795,38.9581
269.0818,-120.223,39.19109
268.04272,-119.8581,39.24089
266.80835,-120.2885,39.4738
270.9568,-119.9218,39.5239
273.79468,-120.4549,38.57567
264.84155,-120.094,38.62627
273.0603,-120.5208,38.8577
266.01343,-120.1582,38.90858
267.76343,-119.795,38.9581
267.85718,-120.223,39.19109
267.52905,-119.8581,39.24089
265.79468,-120.2885,39.4738
269.5056,-119.9218,39.5239
271.01443,-120.4549,38.57567
261.241,-120.094,38.62627
271.51443,-120.5208,38.8577
263.50662,-120.1582,38.90858
262.70975,-119.795,38.9581
263.56912,-120.223,39.19109
262.84256,-119.8581,39.24089
262.71756,-120.2885,39.4738
264.81912,-119.9218,39.5239
272.27383,-120.4549,38.57567
267.58633,-120.094,38.62627
273.35977,-120.5208,38.8577
267.46133,-120.1582,38.90858
266.60977,-119.795,38.9581
267.3832,-120.223,39.19109
267.34415,-119.8581,39.24089
266.8207,-120.2885,39.4738
269.30508,-119.9218,39.5239
277.12115,-120.4549,38.57567
272.01178,-120.094,38.62627
277.7774,-120.5208,38.8577
273.2774,-120.1582,38.90858
272.6446,-119.795,38.9581
274.30084,-120.223,39.19109
273.82428,-119.8581,39.24089
273.05084,-120.2885,39.4738
274.16803,-119.9218,39.5239
279.48846,-120.4549,38.57567
273.65253,-120.094,38.62627
279.91034,-120.5208,38.8577
274.9416,-120.1582,38.90858
275.37128,-119.795,38.9581
276.0822,-120.223,39.19109
276.7697,-119.8581,39.24089
275.09784,-120.2885,39.4738
276.62128,-119.9218,39.5239
275.1684,-120.4549,38.57567
266.2387,-120.094,38.62627
274.81683,-120.5208,38.8577
267.46527,-120.1582,38.90858
269.97308,-119.795,38.9581
269.16058,-120.223,39.19109
269.93402,-119.8581,39.24089
267.15277,-120.2885,39.4738
271.96527,-119.9218,39.5239
273.98022,-120.4549,38.57567
264.80054,-120.094,38.62627
273.38647,-120.5208,38.8577
266.3396,-120.1582,38.90858
266.6521,-119.795,38.9581
267.7693,-120.223,39.19109
267.4724,-119.8581,39.24089
266.1521,-120.2885,39.4738
268.9724,-119.9218,39.5239
272.60132,-120.4549,38.57567
263.67944,-120.094,38.62627
272.19507,-120.5208,38.8577
264.98413,-120.1582,38.90858
265.60913,-119.795,38.9581
267.35132,-120.223,39.19109
265.7185,-119.8581,39.24089
264.74194,-120.2885,39.4738
268.07788,-119.9218,39.5239
271.116,-120.4549,38.57567
261.41287,-120.094,38.62627
270.32693,-120.5208,38.8577
262.82693,-120.1582,38.90858
264.38162,-119.795,38.9581
265.47537,-120.223,39.19109
264.13162,-119.8581,39.24089
262.4207,-120.2885,39.4738
266.4988,-119.9218,39.5239
270.30606,-120.4549,38.57567
261.0873,-120.094,38.62627
270.7045,-120.5208,38.8577
261.42325,-120.1582,38.90858
260.30606,-119.795,38.9581
265.31387,-120.223,39.19109
261.09512,-119.8581,39.24089
261.10294,-120.2885,39.4738
265.34512,-119.9218,39.5239
272.71344,-120.4549,38.57567
265.8228,-120.094,38.62627
273.9478,-120.5208,38.8577
267.0728,-120.1582,38.90858
267.45563,-119.795,38.9581
269.11188,-120.223,39.19109
267.65094,-119.8581,39.24089
266.83844,-120.2885,39.4738
269.35406,-119.9218,39.5239
272.88013,-120.4549,38.57567
261.78638,-120.094,38.62627
273.2942,-120.5208,38.8577
263.40356,-120.1582,38.90858
264.91138,-119.795,38.9581
267.28638,-120.223,39.19109
264.82544,-119.8581,39.24089
263.28638,-120.2885,39.4738
267.72388,-119.9218,39.5239
270.81647,-120.4549,38.57567
260.3946,-120.094,38.62627
271.7071,-120.5208,38.8577
261.25397,-120.1582,38.90858
261.2071,-119.795,38.9581
265.97272,-120.223,39.19109
261.43365,-119.8581,39.24089
261.37115,-120.2885,39.4738
266.3399,-119.9218,39.5239
271.8327,-120.4549,38.57567
264.3874,-120.094,38.62627
273.41083,-120.5208,38.8577
265.53583,-120.1582,38.90858
264.778,-119.795,38.9581
268.8249,-120.223,39.19109
265.37958,-119.8581,39.24089
265.93427,-120.2885,39.4738
268.0202,-119.9218,39.5239
275.25702,-120.4549,38.57567
268.42108,-120.094,38.62627
275.6164,-120.5208,38.8577
269.22577,-120.1582,38.90858
269.6867,-119.795,38.9581
270.6242,-120.223,39.19109
270.09296,-119.8581,39.24089
268.71014,-120.2885,39.4738
271.98358,-119.9218,39.5239
276.1863,-120.4549,38.57567
270.10037,-120.094,38.62627
276.7957,-120.5208,38.8577
270.53787,-120.1582,38.90858
270.76443,-119.795,38.9581
271.8738,-120.223,39.19109
271.71756,-119.8581,39.24089
270.20975,-120.2885,39.4738
274.47537,-119.9218,39.5239
278.22763,-120.4549,38.57567
270.93857,-120.094,38.62627
278.28232,-120.5208,38.8577
272.46982,-120.1582,38.90858
273.41513,-119.795,38.9581
274.5245,-120.223,39.19109
274.3292,-119.8581,39.24089
272.49326,-120.2885,39.4738
276.67294,-119.9218,39.5239
278.9989,-120.4549,38.57567
272.23328,-120.094,38.62627
279.60046,-120.5208,38.8577
273.53796,-120.1582,38.90858
274.03796,-119.795,38.9581
275.42078,-120.223,39.19109
275.40515,-119.8581,39.24089
273.5536,-120.2885,39.4738
277.52234,-119.9218,39.5239
276.27377,-120.4549,38.57567
270.80502,-120.094,38.62627
278.43784,-120.5208,38.8577
272.0394,-120.1582,38.90858
272.87534,-119.795,38.9581
273.5472,-120.223,39.19109
274.7191,-119.8581,39.24089
272.2816,-120.2885,39.4738
276.89877,-119.9218,39.5239
276.12225,-120.4549,38.57567
270.80194,-120.094,38.62627
277.00507,-120.5208,38.8577
270.63788,-120.1582,38.90858
271.01288,-119.795,38.9581
272.01288,-120.223,39.19109
273.37225,-119.8581,39.24089
271.16132,-120.2885,39.4738
275.67694,-119.9218,39.5239
276.41522,-120.4549,38.57567
271.81366,-120.094,38.62627
278.54803,-120.5208,38.8577
271.79803,-120.1582,38.90858
272.47772,-119.795,38.9581
274.30585,-120.223,39.19109
273.54803,-119.8581,39.24089
272.0871,-120.2885,39.4738
276.18085,-119.9218,39.5239
275.86212,-120.4549,38.57567
272.12775,-120.094,38.62627
277.51056,-120.5208,38.8577
273.11993,-120.1582,38.90858
274.13556,-119.795,38.9581
274.6043,-120.223,39.19109
274.94025,-119.8581,39.24089
273.08868,-120.2885,39.4738
277.02618,-119.9218,39.5239
275.43576,-120.4549,38.57567
270.18576,-120.094,38.62627
277.13107,-120.5208,38.8577
270.91232,-120.1582,38.90858
272.38107,-119.795,38.9581
272.68576,-120.223,39.19109
273.72482,-119.8581,39.24089
271.28732,-120.2885,39.4738
276.91232,-119.9218,39.5239
276.42346,-120.4549,38.57567
270.8141,-120.094,38.62627
277.7047,-120.5208,38.8577
271.54065,-120.1582,38.90858
272.2594,-119.795,38.9581
273.15002,-120.223,39.19109
273.61877,-119.8581,39.24089
271.66565,-120.2885,39.4738
276.7672,-119.9218,39.5239
278.00766,-120.4549,38.57567
272.0233,-120.094,38.62627
278.60922,-120.5208,38.8577
273.29672,-120.1582,38.90858
273.9608,-119.795,38.9581
275.00766,-120.223,39.19109
275.45297,-119.8581,39.24089
273.07016,-120.2885,39.4738
277.1561,-119.9218,39.5239
275.88562,-120.4549,38.57567
269.35437,-120.094,38.62627
276.4403,-120.5208,38.8577
270.62,-120.1582,38.90858
271.39343,-119.795,38.9581
272.53406,-120.223,39.19109
273.28406,-119.8581,39.24089
270.98718,-120.2885,39.4738
276.42468,-119.9218,39.5239
274.14587,-120.4549,38.57567
266.7865,-120.094,38.62627
274.76306,-120.5208,38.8577
268.0912,-120.1582,38.90858
270.4193,-119.795,38.9581
269.77087,-120.223,39.19109
271.45837,-119.8581,39.24089
268.55212,-120.2885,39.4738
274.13806,-119.9218,39.5239
273.67242,-120.4549,38.57567
264.13336,-120.094,38.62627
274.1021,-120.5208,38.8577
265.06305,-120.1582,38.90858
265.50836,-119.795,38.9581
267.5943,-120.223,39.19109
268.95367,-119.8581,39.24089
265.9068,-120.2885,39.4738
271.73492,-119.9218,39.5239
274.30423,-120.4549,38.57567
264.69485,-120.094,38.62627
275.1011,-120.5208,38.8577
266.48392,-120.1582,38.90858
268.55423,-119.795,38.9581
269.77298,-120.223,39.19109
270.3433,-119.8581,39.24089
267.3511,-120.2885,39.4738
272.56985,-119.9218,39.5239
273.9927,-120.4549,38.57567
266.1802,-120.094,38.62627
276.39896,-120.5208,38.8577
267.5552,-120.1582,38.90858
268.58646,-119.795,38.9581
271.08646,-120.223,39.19109
271.06302,-119.8581,39.24089
268.63333,-120.2885,39.4738
273.46146,-119.9218,39.5239
275.64233,-120.4549,38.57567
268.22827,-120.094,38.62627
278.02515,-120.5208,38.8577
269.42358,-120.1582,38.90858
269.00952,-119.795,38.9581
272.36108,-120.223,39.19109
272.2517,-119.8581,39.24089
270.39233,-120.2885,39.4738
275.54858,-119.9218,39.5239
274.9041,-120.4549,38.57567
264.451,-120.094,38.62627
275.54474,-120.5208,38.8577
265.66193,-120.1582,38.90858
266.98224,-119.795,38.9581
269.31036,-120.223,39.19109
269.06818,-119.8581,39.24089
266.13068,-120.2885,39.4738
271.7713,-119.9218,39.5239
274.66852,-120.4549,38.57567
265.7232,-120.094,38.62627
276.67633,-120.5208,38.8577
266.63727,-120.1582,38.90858
264.8482,-119.795,38.9581
271.04352,-120.223,39.19109
268.44196,-119.8581,39.24089
266.55133,-120.2885,39.4738
270.99664,-119.9218,39.5239
276.54395,-120.4549,38.57567
269.06738,-120.094,38.62627
279.6455,-120.5208,38.8577
270.7002,-120.1582,38.90858
267.79395,-119.795,38.9581
274.0752,-120.223,39.19109
272.16895,-119.8581,39.24089
271.30957,-120.2885,39.4738
273.79395,-119.9218,39.5239
277.34708,-120.4549,38.57567
270.94083,-120.094,38.62627
280.808,-120.5208,38.8577
274.27676,-120.1582,38.90858
269.4877,-119.795,38.9581
276.06583,-120.223,39.19109
273.75333,-119.8581,39.24089
273.3002,-120.2885,39.4738
274.81583,-119.9218,39.5239
281.61823,-120.4549,38.57567
271.75885,-120.094,38.62627
282.33698,-120.5208,38.8577
275.8526,-120.1582,38.90858
272.08698,-119.795,38.9581
277.69635,-120.223,39.19109
275.18854,-119.8581,39.24089
275.81354,-120.2885,39.4738
277.9073,-119.9218,39.5239
284.47946,-120.4549,38.57567
271.4482,-120.094,38.62627
283.78415,-120.5208,38.8577
275.3857,-120.1582,38.90858
274.5029,-119.795,38.9581
277.8701,-120.223,39.19109
278.40134,-119.8581,39.24089
276.98727,-120.2885,39.4738
280.27634,-119.9218,39.5239
285.38303,-120.4549,38.57567
272.6174,-120.094,38.62627
284.8049,-120.5208,38.8577
276.2424,-120.1582,38.90858
274.9924,-119.795,38.9581
278.8752,-120.223,39.19109
278.33615,-119.8581,39.24089
276.6252,-120.2885,39.4738
281.39865,-119.9218,39.5239
282.58725,-120.4549,38.57567
272.02475,-120.094,38.62627
281.69662,-120.5208,38.8577
275.32162,-120.1582,38.90858
275.33725,-119.795,38.9581
276.6888,-120.223,39.19109
277.6732,-119.8581,39.24089
275.14975,-120.2885,39.4738
280.65756,-119.9218,39.5239
279.45807,-120.4549,38.57567
268.52838,-120.094,38.62627
278.5987,-120.5208,38.8577
271.76276,-120.1582,38.90858
273.65338,-119.795,38.9581
273.169,-120.223,39.19109
274.27838,-119.8581,39.24089
271.55182,-120.2885,39.4738
277.05182,-119.9218,39.5239
279.67178,-120.4549,38.57567
267.5546,-120.094,38.62627
278.57803,-120.5208,38.8577
271.22647,-120.1582,38.90858
271.1171,-119.795,38.9581
272.16397,-120.223,39.19109
273.72647,-119.8581,39.24089
270.7421,-120.2885,39.4738
276.3671,-119.9218,39.5239
277.53082,-120.4549,38.57567
270.62457,-120.094,38.62627
277.6324,-120.5208,38.8577
271.92926,-120.1582,38.90858
273.99957,-119.795,38.9581
274.1324,-120.223,39.19109
274.5699,-119.8581,39.24089
272.12457,-120.2885,39.4738
277.42926,-119.9218,39.5239
277.88138,-120.4549,38.57567
266.81888,-120.094,38.62627
276.59232,-120.5208,38.8577
268.2642,-120.1582,38.90858
268.60794,-119.795,38.9581
271.09232,-120.223,39.19109
269.86575,-119.8581,39.24089
269.0845,-120.2885,39.4738
274.69388,-119.9218,39.5239
281.15082,-120.4549,38.57567
271.4555,-120.094,38.62627
280.08832,-120.5208,38.8577
273.3852,-120.1582,38.90858
272.43988,-119.795,38.9581
274.80707,-120.223,39.19109
275.65082,-119.8581,39.24089
274.02582,-120.2885,39.4738
278.8227,-119.9218,39.5239
280.99503,-120.4549,38.57567
272.06534,-120.094,38.62627
280.7294,-120.5208,38.8577
274.2997,-120.1582,38.90858
273.62784,-119.795,38.9581
275.6122,-120.223,39.19109
276.80753,-119.8581,39.24089
274.12784,-120.2885,39.4738
279.3622,-119.9218,39.5239
282.17862,-120.4549,38.57567
271.77237,-120.094,38.62627
280.99893,-120.5208,38.8577
273.3583,-120.1582,38.90858
274.81143,-119.795,38.9581
275.163,-120.223,39.19109
276.57706,-119.8581,39.24089
273.5458,-120.2885,39.4738
279.99893,-119.9218,39.5239
279.39487,-120.4549,38.57567
269.0433,-120.094,38.62627
278.11362,-120.5208,38.8577
270.51987,-120.1582,38.90858
273.52768,-119.795,38.9581
272.34018,-120.223,39.19109
273.9808,-119.8581,39.24089
270.31674,-120.2885,39.4738
276.40268,-119.9218,39.5239
278.6617,-120.4549,38.57567
268.19296,-120.094,38.62627
277.8414,-120.5208,38.8577
270.2711,-120.1582,38.90858
272.5914,-119.795,38.9581
271.6461,-120.223,39.19109
272.75546,-119.8581,39.24089
270.1539,-120.2885,39.4738
275.2867,-119.9218,39.5239
279.59464,-120.4549,38.57567
271.59464,-120.094,38.62627
278.90714,-120.5208,38.8577
271.90714,-120.1582,38.90858
274.60245,-119.795,38.9581
273.23526,-120.223,39.19109
274.33682,-119.8581,39.24089
271.39932,-120.2885,39.4738
277.61026,-119.9218,39.5239
282.93286,-120.4549,38.57567
274.0891,-120.094,38.62627
282.3391,-120.5208,38.8577
274.18286,-120.1582,38.90858
276.8235,-119.795,38.9581
276.386,-120.223,39.19109
275.511,-119.8581,39.24089
273.6516,-120.2885,39.4738
278.4563,-119.9218,39.5239
285.82578,-120.4549,38.57567
274.91953,-120.094,38.62627
285.07578,-120.5208,38.8577
276.8492,-120.1582,38.90858
277.5211,-119.795,38.9581
279.0289,-120.223,39.19109
278.62265,-119.8581,39.24089
277.00546,-120.2885,39.4738
281.67734,-119.9218,39.5239
281.4414,-120.4549,38.57567
274.38672,-120.094,38.62627
280.98047,-120.5208,38.8577
275.71484,-120.1582,38.90858
278.3164,-119.795,38.9581
276.6211,-120.223,39.19109
277.83203,-119.8581,39.24089
275.54297,-120.2885,39.4738
280.51953,-119.9218,39.5239
281.21613,-120.4549,38.57567
272.7552,-120.094,38.62627
280.34113,-120.5208,38.8577
273.61456,-120.1582,38.90858
276.80206,-119.795,38.9581
275.41144,-120.223,39.19109
276.17706,-119.8581,39.24089
273.96613,-120.2885,39.4738
278.9427,-119.9218,39.5239
282.9126,-120.4549,38.57567
274.5923,-120.094,38.62627
281.92822,-120.5208,38.8577
275.80322,-120.1582,38.90858
279.06885,-119.795,38.9581
277.31885,-120.223,39.19109
278.20947,-119.8581,39.24089
275.4829,-120.2885,39.4738
281.2173,-119.9218,39.5239
281.3405,-120.4549,38.57567
272.41083,-120.094,38.62627
279.66864,-120.5208,38.8577
273.00458,-120.1582,38.90858
276.93427,-119.795,38.9581
274.278,-120.223,39.19109
275.7155,-119.8581,39.24089
272.92645,-120.2885,39.4738
278.73114,-119.9218,39.5239
280.31873,-120.4549,38.57567
271.58435,-120.094,38.62627
278.83435,-120.5208,38.8577
272.52185,-120.1582,38.90858
275.1078,-119.795,38.9581
273.8109,-120.223,39.19109
274.4359,-119.8581,39.24089
272.8109,-120.2885,39.4738
277.6078,-119.9218,39.5239
283.80188,-120.4549,38.57567
276.5675,-120.094,38.62627
282.73157,-120.5208,38.8577
277.08313,-120.1582,38.90858
279.23938,-119.795,38.9581
277.65344,-120.223,39.19109
278.61438,-119.8581,39.24089
276.38,-120.2885,39.4738
280.6847,-119.9218,39.5239
287.2376,-120.4549,38.57567
278.5501,-120.094,38.62627
285.38605,-120.5208,38.8577
279.44855,-120.1582,38.90858
281.9173,-119.795,38.9581
279.9095,-120.223,39.19109
281.49542,-119.8581,39.24089
278.9251,-120.2885,39.4738
283.6595,-119.9218,39.5239
284.08932,-120.4549,38.57567
273.9487,-120.094,38.62627
283.0815,-120.5208,38.8577
275.84714,-120.1582,38.90858
278.77682,-119.795,38.9581
277.37057,-120.223,39.19109
278.03464,-119.8581,39.24089
275.144,-120.2885,39.4738
279.84714,-119.9218,39.5239
281.4264,-120.4549,38.57567
270.01233,-120.094,38.62627
279.85608,-120.5208,38.8577
270.19202,-120.1582,38.90858
272.9967,-119.795,38.9581
273.71545,-120.223,39.19109
272.70764,-119.8581,39.24089
270.5592,-120.2885,39.4738
275.29358,-119.9218,39.5239
282.38168,-120.4549,38.57567
270.94418,-120.094,38.62627
281.327,-120.5208,38.8577
273.702,-120.1582,38.90858
273.19418,-119.795,38.9581
275.30356,-120.223,39.19109
274.06137,-119.8581,39.24089
272.71762,-120.2885,39.4738
276.85043,-119.9218,39.5239
281.3086,-120.4549,38.57567
269.7539,-120.094,38.62627
280.27734,-120.5208,38.8577
272.02734,-120.1582,38.90858
272.3086,-119.795,38.9581
274.05078,-120.223,39.19109
273.32422,-119.8581,39.24089
271.48828,-120.2885,39.4738
276.30078,-119.9218,39.5239
284.3437,-120.4549,38.57567
273.1015,-120.094,38.62627
283.39056,-120.5208,38.8577
276.07806,-120.1582,38.90858
274.63275,-119.795,38.9581
277.63275,-120.223,39.19109
277.51556,-119.8581,39.24089
275.7187,-120.2885,39.4738
279.7812,-119.9218,39.5239
286.13882,-120.4549,38.57567
275.8654,-120.094,38.62627
284.59195,-120.5208,38.8577
278.2404,-120.1582,38.90858
278.7482,-119.795,38.9581
278.89664,-120.223,39.19109
280.34195,-119.8581,39.24089
277.6779,-120.2885,39.4738
282.0529,-119.9218,39.5239
283.43402,-120.4549,38.57567
274.93402,-120.094,38.62627
282.32465,-120.5208,38.8577
276.84027,-120.1582,38.90858
277.37933,-119.795,38.9581
277.8559,-120.223,39.19109
279.25433,-119.8581,39.24089
276.62152,-120.2885,39.4738
280.97308,-119.9218,39.5239
279.6872,-120.4549,38.57567
271.96844,-120.094,38.62627
278.71063,-120.5208,38.8577
273.76532,-120.1582,38.90858
274.64813,-119.795,38.9581
274.66376,-120.223,39.19109
275.61688,-119.8581,39.24089
273.24188,-120.2885,39.4738
278.0622,-119.9218,39.5239
282.8524,-120.4549,38.57567
273.3602,-120.094,38.62627
282.58676,-120.5208,38.8577
276.95395,-120.1582,38.90858
274.2899,-119.795,38.9581
278.02426,-120.223,39.19109
278.52426,-119.8581,39.24089
276.70395,-120.2885,39.4738
280.7899,-119.9218,39.5239
288.4188,-120.4549,38.57567
279.64536,-120.094,38.62627
288.02036,-120.5208,38.8577
281.41098,-120.1582,38.90858
281.97348,-119.795,38.9581
283.78598,-120.223,39.19109
282.55942,-119.8581,39.24089
281.05942,-120.2885,39.4738
285.16098,-119.9218,39.5239
289.9547,-120.4549,38.57567
280.23596,-120.094,38.62627
288.91565,-120.5208,38.8577
283.40002,-120.1582,38.90858
283.90002,-119.795,38.9581
285.3297,-120.223,39.19109
285.86096,-119.8581,39.24089
283.55627,-120.2885,39.4738
288.7594,-119.9218,39.5239
288.09683,-120.4549,38.57567
279.41714,-120.094,38.62627
286.91714,-120.5208,38.8577
280.8859,-120.1582,38.90858
283.00308,-119.795,38.9581
282.28433,-120.223,39.19109
283.15152,-119.8581,39.24089
280.59683,-120.2885,39.4738
285.58902,-119.9218,39.5239
283.8092,-120.4549,38.57567
272.3014,-120.094,38.62627
283.26233,-120.5208,38.8577
274.64514,-120.1582,38.90858
275.8639,-119.795,38.9581
277.48108,-120.223,39.19109
278.07483,-119.8581,39.24089
275.59045,-120.2885,39.4738
280.59045,-119.9218,39.5239
