cdlyr,lon,lat
42.375,-120.4549,38.57567
71.625,-120.094,38.62627
74.25,-120.5208,38.8577
69.625,-120.1582,38.90858
52.125,-119.795,38.9581
64.875,-120.223,39.19109
37.0,-119.8581,39.24089
71.875,-120.2885,39.4738
36.5,-119.9218,39.5239
45.125,-120.4549,38.57567
25.875,-120.094,38.62627
57.375,-120.5208,38.8577
32.0,-120.1582,38.90858
37.0,-119.795,38.9581
31.875,-120.223,39.19109
39.5,-119.8581,39.24089
29.125,-120.2885,39.4738
44.25,-119.9218,39.5239
18.125,-120.4549,38.57567
16.875,-120.094,38.62627
20.0,-120.5208,38.8577
18.5,-120.1582,38.90858
18.5,-119.795,38.9581
22.125,-120.223,39.19109
20.125,-119.8581,39.24089
26.25,-120.2885,39.4738
19.75,-119.9218,39.5239
78.5,-120.4549,38.57567
63.625,-120.094,38.62627
83.75,-120.5208,38.8577
65.25,-120.1582,38.90858
62.875,-119.795,38.9581
70.5,-120.223,39.19109
71.0,-119.8581,39.24089
68.0,-120.2885,39.4738
70.125,-119.9218,39.5239
89.375,-120.4549,38.57567
66.25,-120.094,38.62627
84.125,-120.5208,38.8577
68.75,-120.1582,38.90858
62.75,-119.795,38.9581
73.25,-120.223,39.19109
70.625,-119.8581,39.24089
66.5,-120.2885,39.4738
60.5,-119.9218,39.5239
69.5,-120.4549,38.57567
77.25,-120.094,38.62627
74.75,-120.5208,38.8577
67.25,-120.1582,38.90858
59.875,-119.795,38.9581
64.125,-120.223,39.19109
66.125,-119.8581,39.24089
52.125,-120.2885,39.4738
60.625,-119.9218,39.5239
24.25,-120.4549,38.57567
6.875,-120.094,38.62627
34.125,-120.5208,38.8577
9.5,-120.1582,38.90858
8.0,-119.795,38.9581
11.875,-120.223,39.19109
10.125,-119.8581,39.24089
13.125,-120.2885,39.4738
11.0,-119.9218,39.5239
44.5,-120.4549,38.57567
32.5,-120.094,38.62627
43.75,-120.5208,38.8577
37.0,-120.1582,38.90858
34.625,-119.795,38.9581
40.625,-120.223,39.19109
40.875,-119.8581,39.24089
43.875,-120.2885,39.4738
51.25,-119.9218,39.5239
94.625,-120.4549,38.57567
72.875,-120.094,38.62627
94.5,-120.5208,38.8577
71.0,-120.1582,38.90858
58.125,-119.795,38.9581
75.875,-120.223,39.19109
66.375,-119.8581,39.24089
72.875,-120.2885,39.4738
77.625,-119.9218,39.5239
87.875,-120.4549,38.57567
79.625,-120.094,38.62627
86.0,-120.5208,38.8577
70.125,-120.1582,38.90858
48.125,-119.795,38.9581
74.0,-120.223,39.19109
69.0,-119.8581,39.24089
75.75,-120.2885,39.4738
64.125,-119.9218,39.5239
83.75,-120.4549,38.57567
78.0,-120.094,38.62627
65.0,-120.5208,38.8577
78.375,-120.1582,38.90858
60.25,-119.795,38.9581
72.875,-120.223,39.19109
67.625,-119.8581,39.24089
72.0,-120.2885,39.4738
56.875,-119.9218,39.5239
73.25,-120.4549,38.57567
63.5,-120.094,38.62627
86.625,-120.5208,38.8577
68.875,-120.1582,38.90858
63.75,-119.795,38.9581
79.75,-120.223,39.19109
78.875,-119.8581,39.24089
80.0,-120.2885,39.4738
72.625,-119.9218,39.5239
69.25,-120.4549,38.57567
61.625,-120.094,38.62627
93.625,-120.5208,38.8577
70.875,-120.1582,38.90858
76.75,-119.795,38.9581
65.875,-120.223,39.19109
80.0,-119.8581,39.24089
61.875,-120.2885,39.4738
67.5,-119.9218,39.5239
27.625,-120.4549,38.57567
32.0,-120.094,38.62627
22.875,-120.5208,38.8577
42.75,-120.1582,38.90858
55.875,-119.795,38.9581
36.125,-120.223,39.19109
47.125,-119.8581,39.24089
29.625,-120.2885,39.4738
42.75,-119.9218,39.5239
3.625,-120.4549,38.57567
3.75,-120.094,38.62627
3.875,-120.5208,38.8577
4.125,-120.1582,38.90858
4.25,-119.795,38.9581
4.875,-120.223,39.19109
4.125,-119.8581,39.24089
4.875,-120.2885,39.4738
4.375,-119.9218,39.5239
59.625,-120.4549,38.57567
64.125,-120.094,38.62627
53.75,-120.5208,38.8577
64.625,-120.1582,38.90858
69.875,-119.795,38.9581
53.5,-120.223,39.19109
58.125,-119.8581,39.24089
51.875,-120.2885,39.4738
61.5,-119.9218,39.5239
36.0,-120.4549,38.57567
58.375,-120.094,38.62627
26.875,-120.5208,38.8577
52.375,-120.1582,38.90858
61.125,-119.795,38.9581
49.0,-120.223,39.19109
53.375,-119.8581,39.24089
53.375,-120.2885,39.4738
65.5,-119.9218,39.5239
6.25,-120.4549,38.57567
8.875,-120.094,38.62627
7.5,-120.5208,38.8577
8.5,-120.1582,38.90858
14.75,-119.795,38.9581
9.25,-120.223,39.19109
11.5,-119.8581,39.24089
9.5,-120.2885,39.4738
27.625,-119.9218,39.5239
28.875,-120.4549,38.57567
23.0,-120.094,38.62627
33.0,-120.5208,38.8577
27.25,-120.1582,38.90858
22.75,-119.795,38.9581
30.25,-120.223,39.19109
25.625,-119.8581,39.24089
31.75,-120.2885,39.4738
26.0,-119.9218,39.5239
87.625,-120.4549,38.57567
53.875,-120.094,38.62627
89.75,-120.5208,38.8577
70.0,-120.1582,38.90858
52.125,-119.795,38.9581
69.25,-120.223,39.19109
52.875,-119.8581,39.24089
61.25,-120.2885,39.4738
51.75,-119.9218,39.5239
89.0,-120.4549,38.57567
54.625,-120.094,38.62627
87.875,-120.5208,38.8577
55.0,-120.1582,38.90858
30.625,-119.795,38.9581
55.5,-120.223,39.19109
34.375,-119.8581,39.24089
47.625,-120.2885,39.4738
38.5,-119.9218,39.5239
96.25,-120.4549,38.57567
61.0,-120.094,38.62627
99.25,-120.5208,38.8577
73.75,-120.1582,38.90858
38.875,-119.795,38.9581
76.0,-120.223,39.19109
49.75,-119.8581,39.24089
70.0,-120.2885,39.4738
46.25,-119.9218,39.5239
93.125,-120.4549,38.57567
55.875,-120.094,38.62627
95.5,-120.5208,38.8577
71.5,-120.1582,38.90858
44.625,-119.795,38.9581
73.625,-120.223,39.19109
48.5,-119.8581,39.24089
65.75,-120.2885,39.4738
47.75,-119.9218,39.5239
87.625,-120.4549,38.57567
51.5,-120.094,38.62627
91.625,-120.5208,38.8577
66.75,-120.1582,38.90858
35.375,-119.795,38.9581
68.125,-120.223,39.19109
48.25,-119.8581,39.24089
65.125,-120.2885,39.4738
52.875,-119.9218,39.5239
75.75,-120.4549,38.57567
63.375,-120.094,38.62627
72.875,-120.5208,38.8577
59.75,-120.1582,38.90858
53.875,-119.795,38.9581
59.125,-120.223,39.19109
57.875,-119.8581,39.24089
60.75,-120.2885,39.4738
63.875,-119.9218,39.5239
89.25,-120.4549,38.57567
82.0,-120.094,38.62627
87.125,-120.5208,38.8577
78.375,-120.1582,38.90858
76.75,-119.795,38.9581
79.0,-120.223,39.19109
78.5,-119.8581,39.24089
78.25,-120.2885,39.4738
81.0,-119.9218,39.5239
90.625,-120.4549,38.57567
76.25,-120.094,38.62627
93.125,-120.5208,38.8577
93.875,-120.1582,38.90858
93.875,-119.795,38.9581
93.25,-120.223,39.19109
94.375,-119.8581,39.24089
84.625,-120.2885,39.4738
92.5,-119.9218,39.5239
54.625,-120.4549,38.57567
36.125,-120.094,38.62627
60.25,-120.5208,38.8577
47.25,-120.1582,38.90858
44.75,-119.795,38.9581
49.375,-120.223,39.19109
49.5,-119.8581,39.24089
49.5,-120.2885,39.4738
50.5,-119.9218,39.5239
87.125,-120.4549,38.57567
78.75,-120.094,38.62627
89.375,-120.5208,38.8577
83.5,-120.1582,38.90858
79.75,-119.795,38.9581
82.125,-120.223,39.19109
77.75,-119.8581,39.24089
76.125,-120.2885,39.4738
71.5,-119.9218,39.5239
97.0,-120.4549,38.57567
70.125,-120.094,38.62627
96.125,-120.5208,38.8577
82.125,-120.1582,38.90858
63.125,-119.795,38.9581
72.625,-120.223,39.19109
69.875,-119.8581,39.24089
54.875,-120.2885,39.4738
57.125,-119.9218,39.5239
93.375,-120.4549,38.57567
64.125,-120.094,38.62627
96.75,-120.5208,38.8577
68.875,-120.1582,38.90858
47.875,-119.795,38.9581
71.125,-120.223,39.19109
57.125,-119.8581,39.24089
64.0,-120.2885,39.4738
58.875,-119.9218,39.5239
74.875,-120.4549,38.57567
64.25,-120.094,38.62627
82.75,-120.5208,38.8577
61.0,-120.1582,38.90858
59.875,-119.795,38.9581
62.375,-120.223,39.19109
59.625,-119.8581,39.24089
60.875,-120.2885,39.4738
58.875,-119.9218,39.5239
56.5,-120.4549,38.57567
39.625,-120.094,38.62627
59.375,-120.5208,38.8577
39.25,-120.1582,38.90858
32.25,-119.795,38.9581
37.625,-120.223,39.19109
34.0,-119.8581,39.24089
39.5,-120.2885,39.4738
36.75,-119.9218,39.5239
56.0,-120.4549,38.57567
58.25,-120.094,38.62627
53.875,-120.5208,38.8577
52.375,-120.1582,38.90858
67.875,-119.795,38.9581
55.375,-120.223,39.19109
72.125,-119.8581,39.24089
56.75,-120.2885,39.4738
71.125,-119.9218,39.5239
12.0,-120.4549,38.57567
14.0,-120.094,38.62627
10.25,-120.5208,38.8577
11.0,-120.1582,38.90858
26.25,-119.795,38.9581
12.125,-120.223,39.19109
28.125,-119.8581,39.24089
9.375,-120.2885,39.4738
29.125,-119.9218,39.5239
14.5,-120.4549,38.57567
8.25,-120.094,38.62627
23.375,-120.5208,38.8577
10.5,-120.1582,38.90858
10.125,-119.795,38.9581
17.75,-120.223,39.19109
21.0,-119.8581,39.24089
18.375,-120.2885,39.4738
20.5,-119.9218,39.5239
10.625,-120.4549,38.57567
5.375,-120.094,38.62627
8.625,-120.5208,38.8577
6.5,-120.1582,38.90858
13.625,-119.795,38.9581
8.75,-120.223,39.19109
13.0,-119.8581,39.24089
6.5,-120.2885,39.4738
11.125,-119.9218,39.5239
8.25,-120.4549,38.57567
6.25,-120.094,38.62627
8.75,-120.5208,38.8577
6.75,-120.1582,38.90858
5.625,-119.795,38.9581
8.25,-120.223,39.19109
6.5,-119.8581,39.24089
10.375,-120.2885,39.4738
8.25,-119.9218,39.5239
13.25,-120.4549,38.57567
13.25,-120.094,38.62627
12.75,-120.5208,38.8577
12.5,-120.1582,38.90858
12.25,-119.795,38.9581
11.875,-120.223,39.19109
11.625,-119.8581,39.24089
11.75,-120.2885,39.4738
11.0,-119.9218,39.5239
3.125,-120.4549,38.57567
2.625,-120.094,38.62627
3.75,-120.5208,38.8577
3.5,-120.1582,38.90858
3.125,-119.795,38.9581
4.0,-120.223,39.19109
3.625,-119.8581,39.24089
4.125,-120.2885,39.4738
3.875,-119.9218,39.5239
9.25,-120.4549,38.57567
7.0,-120.094,38.62627
13.375,-120.5208,38.8577
9.75,-120.1582,38.90858
7.25,-119.795,38.9581
13.75,-120.223,39.19109
10.375,-119.8581,39.24089
17.0,-120.2885,39.4738
14.25,-119.9218,39.5239
36.875,-120.4549,38.57567
33.5,-120.094,38.62627
35.625,-120.5208,38.8577
32.625,-120.1582,38.90858
29.5,-119.795,38.9581
29.375,-120.223,39.19109
28.625,-119.8581,39.24089
25.625,-120.2885,39.4738
29.25,-119.9218,39.5239
56.875,-120.4549,38.57567
55.875,-120.094,38.62627
57.25,-120.5208,38.8577
56.0,-120.1582,38.90858
55.875,-119.795,38.9581
55.5,-120.223,39.19109
55.0,-119.8581,39.24089
52.5,-120.2885,39.4738
54.125,-119.9218,39.5239
45.75,-120.4549,38.57567
73.0,-120.094,38.62627
83.25,-120.5208,38.8577
76.125,-120.1582,38.90858
70.25,-119.795,38.9581
79.5,-120.223,39.19109
75.625,-119.8581,39.24089
80.0,-120.2885,39.4738
75.375,-119.9218,39.5239
58.75,-120.4549,38.57567
66.125,-120.094,38.62627
62.25,-120.5208,38.8577
72.375,-120.1582,38.90858
76.0,-119.795,38.9581
70.25,-120.223,39.19109
75.75,-119.8581,39.24089
66.125,-120.2885,39.4738
77.875,-119.9218,39.5239
39.125,-120.4549,38.57567
35.0,-120.094,38.62627
37.625,-120.5208,38.8577
35.0,-120.1582,38.90858
29.375,-119.795,38.9581
32.75,-120.223,39.19109
27.125,-119.8581,39.24089
30.375,-120.2885,39.4738
25.75,-119.9218,39.5239
94.75,-120.4549,38.57567
94.375,-120.094,38.62627
97.375,-120.5208,38.8577
94.375,-120.1582,38.90858
92.75,-119.795,38.9581
93.375,-120.223,39.19109
93.75,-119.8581,39.24089
93.5,-120.2885,39.4738
92.625,-119.9218,39.5239
16.625,-120.4549,38.57567
25.875,-120.094,38.62627
21.375,-120.5208,38.8577
18.5,-120.1582,38.90858
19.25,-119.795,38.9581
16.375,-120.223,39.19109
10.5,-119.8581,39.24089
17.25,-120.2885,39.4738
11.375,-119.9218,39.5239
55.25,-120.4549,38.57567
29.875,-120.094,38.62627
56.375,-120.5208,38.8577
33.75,-120.1582,38.90858
24.5,-119.795,38.9581
35.625,-120.223,39.19109
26.875,-119.8581,39.24089
33.0,-120.2885,39.4738
31.375,-119.9218,39.5239
60.125,-120.4549,38.57567
23.75,-120.094,38.62627
63.875,-120.5208,38.8577
34.75,-120.1582,38.90858
17.625,-119.795,38.9581
36.25,-120.223,39.19109
18.25,-119.8581,39.24089
34.5,-120.2885,39.4738
26.375,-119.9218,39.5239
55.25,-120.4549,38.57567
60.75,-120.094,38.62627
68.0,-120.5208,38.8577
67.125,-120.1582,38.90858
50.875,-119.795,38.9581
63.75,-120.223,39.19109
54.125,-119.8581,39.24089
58.375,-120.2885,39.4738
57.625,-119.9218,39.5239
45.625,-120.4549,38.57567
40.75,-120.094,38.62627
61.5,-120.5208,38.8577
44.875,-120.1582,38.90858
35.75,-119.795,38.9581
37.375,-120.223,39.19109
38.25,-119.8581,39.24089
33.75,-120.2885,39.4738
41.875,-119.9218,39.5239
33.0,-120.4549,38.57567
39.5,-120.094,38.62627
42.875,-120.5208,38.8577
46.5,-120.1582,38.90858
43.0,-119.795,38.9581
45.0,-120.223,39.19109
46.5,-119.8581,39.24089
40.875,-120.2885,39.4738
42.375,-119.9218,39.5239
8.25,-120.4549,38.57567
7.5,-120.094,38.62627
8.25,-120.5208,38.8577
7.25,-120.1582,38.90858
9.125,-119.795,38.9581
10.375,-120.223,39.19109
26.125,-119.8581,39.24089
8.875,-120.2885,39.4738
28.0,-119.9218,39.5239
10.625,-120.4549,38.57567
9.625,-120.094,38.62627
10.5,-120.5208,38.8577
9.375,-120.1582,38.90858
8.625,-119.795,38.9581
8.875,-120.223,39.19109
8.375,-119.8581,39.24089
8.875,-120.2885,39.4738
8.5,-119.9218,39.5239
68.75,-120.4549,38.57567
61.375,-120.094,38.62627
71.0,-120.5208,38.8577
65.125,-120.1582,38.90858
61.125,-119.795,38.9581
66.75,-120.223,39.19109
62.875,-119.8581,39.24089
68.0,-120.2885,39.4738
66.625,-119.9218,39.5239
94.25,-120.4549,38.57567
92.5,-120.094,38.62627
84.25,-120.5208,38.8577
91.625,-120.1582,38.90858
77.75,-119.795,38.9581
93.75,-120.223,39.19109
74.375,-119.8581,39.24089
92.625,-120.2885,39.4738
75.5,-119.9218,39.5239
37.25,-120.4549,38.57567
26.25,-120.094,38.62627
49.75,-120.5208,38.8577
34.625,-120.1582,38.90858
23.625,-119.795,38.9581
41.375,-120.223,39.19109
27.0,-119.8581,39.24089
47.0,-120.2885,39.4738
34.5,-119.9218,39.5239
78.875,-120.4549,38.57567
74.625,-120.094,38.62627
86.75,-120.5208,38.8577
80.375,-120.1582,38.90858
73.625,-119.795,38.9581
88.875,-120.223,39.19109
77.75,-119.8581,39.24089
91.25,-120.2885,39.4738
83.25,-119.9218,39.5239
51.25,-120.4549,38.57567
45.0,-120.094,38.62627
50.75,-120.5208,38.8577
48.625,-120.1582,38.90858
43.875,-119.795,38.9581
48.75,-120.223,39.19109
46.0,-119.8581,39.24089
51.0,-120.2885,39.4738
48.625,-119.9218,39.5239
47.125,-120.4549,38.57567
37.375,-120.094,38.62627
48.375,-120.5208,38.8577
41.125,-120.1582,38.90858
37.875,-119.795,38.9581
44.625,-120.223,39.19109
44.125,-119.8581,39.24089
44.625,-120.2885,39.4738
49.125,-119.9218,39.5239
49.25,-120.4549,38.57567
26.25,-120.094,38.62627
56.25,-120.5208,38.8577
31.625,-120.1582,38.90858
22.625,-119.795,38.9581
35.5,-120.223,39.19109
23.5,-119.8581,39.24089
32.25,-120.2885,39.4738
30.0,-119.9218,39.5239
60.75,-120.4549,38.57567
49.375,-120.094,38.62627
53.125,-120.5208,38.8577
47.875,-120.1582,38.90858
51.875,-119.795,38.9581
45.0,-120.223,39.19109
48.375,-119.8581,39.24089
43.75,-120.2885,39.4738
47.5,-119.9218,39.5239
43.375,-120.4549,38.57567
35.5,-120.094,38.62627
23.0,-120.5208,38.8577
50.5,-120.1582,38.90858
52.75,-119.795,38.9581
49.375,-120.223,39.19109
55.375,-119.8581,39.24089
52.25,-120.2885,39.4738
52.375,-119.9218,39.5239
2.875,-120.4549,38.57567
2.125,-120.094,38.62627
5.125,-120.5208,38.8577
3.25,-120.1582,38.90858
3.625,-119.795,38.9581
3.5,-120.223,39.19109
3.5,-119.8581,39.24089
4.375,-120.2885,39.4738
4.875,-119.9218,39.5239
42.875,-120.4549,38.57567
38.125,-120.094,38.62627
45.25,-120.5208,38.8577
42.125,-120.1582,38.90858
40.0,-119.795,38.9581
44.375,-120.223,39.19109
42.5,-119.8581,39.24089
46.0,-120.2885,39.4738
45.625,-119.9218,39.5239
18.875,-120.4549,38.57567
14.625,-120.094,38.62627
21.625,-120.5208,38.8577
18.25,-120.1582,38.90858
27.625,-119.795,38.9581
19.75,-120.223,39.19109
25.25,-119.8581,39.24089
21.875,-120.2885,39.4738
49.5,-119.9218,39.5239
15.125,-120.4549,38.57567
13.25,-120.094,38.62627
16.5,-120.5208,38.8577
14.0,-120.1582,38.90858
11.875,-119.795,38.9581
13.625,-120.223,39.19109
12.125,-119.8581,39.24089
11.625,-120.2885,39.4738
12.75,-119.9218,39.5239
48.875,-120.4549,38.57567
47.625,-120.094,38.62627
52.0,-120.5208,38.8577
57.75,-120.1582,38.90858
58.25,-119.795,38.9581
61.375,-120.223,39.19109
60.375,-119.8581,39.24089
60.125,-120.2885,39.4738
63.5,-119.9218,39.5239
62.125,-120.4549,38.57567
51.75,-120.094,38.62627
65.75,-120.5208,38.8577
62.25,-120.1582,38.90858
59.625,-119.795,38.9581
61.75,-120.223,39.19109
62.375,-119.8581,39.24089
54.875,-120.2885,39.4738
57.625,-119.9218,39.5239
86.75,-120.4549,38.57567
61.75,-120.094,38.62627
84.875,-120.5208,38.8577
59.75,-120.1582,38.90858
69.875,-119.795,38.9581
61.875,-120.223,39.19109
75.375,-119.8581,39.24089
54.75,-120.2885,39.4738
60.875,-119.9218,39.5239
7.125,-120.4549,38.57567
6.25,-120.094,38.62627
7.625,-120.5208,38.8577
6.375,-120.1582,38.90858
6.875,-119.795,38.9581
7.5,-120.223,39.19109
7.375,-119.8581,39.24089
7.625,-120.2885,39.4738
8.25,-119.9218,39.5239
4.625,-120.4549,38.57567
4.875,-120.094,38.62627
4.625,-120.5208,38.8577
4.5,-120.1582,38.90858
4.375,-119.795,38.9581
4.125,-120.223,39.19109
4.0,-119.8581,39.24089
3.75,-120.2885,39.4738
3.5,-119.9218,39.5239
46.75,-120.4549,38.57567
37.375,-120.094,38.62627
48.625,-120.5208,38.8577
44.0,-120.1582,38.90858
42.375,-119.795,38.9581
43.375,-120.223,39.19109
40.5,-119.8581,39.24089
37.5,-120.2885,39.4738
39.5,-119.9218,39.5239
26.125,-120.4549,38.57567
22.375,-120.094,38.62627
27.5,-120.5208,38.8577
27.375,-120.1582,38.90858
31.125,-119.795,38.9581
33.125,-120.223,39.19109
34.875,-119.8581,39.24089
38.25,-120.2885,39.4738
42.5,-119.9218,39.5239
0.375,-120.4549,38.57567
0.375,-120.094,38.62627
0.25,-120.5208,38.8577
0.75,-120.1582,38.90858
17.0,-119.795,38.9581
1.875,-120.223,39.19109
15.0,-119.8581,39.24089
0.75,-120.2885,39.4738
23.0,-119.9218,39.5239
