wcuflx,lon,lat
67484.6,-119.9218,39.5239
37906.355,-120.4549,38.57567
44123.855,-120.094,38.62627
39421.355,-120.5208,38.8577
43711.355,-120.1582,38.90858
37156.355,-119.795,38.9581
40096.355,-120.223,39.19109
38146.355,-119.8581,39.24089
32941.355,-120.2885,39.4738
32473.855,-119.9218,39.5239
14656.254,-120.4549,38.57567
18768.754,-120.094,38.62627
17863.754,-120.5208,38.8577
19833.754,-120.1582,38.90858
18296.254,-119.795,38.9581
21178.754,-120.223,39.19109
17223.754,-119.8581,39.24089
22033.754,-120.2885,39.4738
16768.754,-119.9218,39.5239
7274.215,-120.4549,38.57567
8529.215,-120.094,38.62627
7521.715,-120.5208,38.8577
9086.715,-120.1582,38.90858
9901.715,-119.795,38.9581
9654.215,-120.223,39.19109
8966.715,-119.8581,39.24089
10294.215,-120.2885,39.4738
8041.715,-119.9218,39.5239
19166.39,-120.4549,38.57567
20693.89,-120.094,38.62627
16688.89,-120.5208,38.8577
17433.89,-120.1582,38.90858
17306.39,-119.795,38.9581
15896.391,-120.223,39.19109
15863.891,-119.8581,39.24089
15448.891,-120.2885,39.4738
15501.391,-119.9218,39.5239
48569.93,-120.4549,38.57567
46249.93,-120.094,38.62627
52772.43,-120.5208,38.8577
49962.43,-120.1582,38.90858
42104.93,-119.795,38.9581
52442.43,-120.223,39.19109
45237.43,-119.8581,39.24089
56112.43,-120.2885,39.4738
45322.43,-119.9218,39.5239
86179.734,-120.4549,38.57567
97939.734,-120.094,38.62627
89137.234,-120.5208,38.8577
94872.234,-120.1582,38.90858
79662.234,-119.795,38.9581
91092.234,-120.223,39.19109
81262.234,-119.8581,39.24089
84359.734,-120.2885,39.4738
78869.734,-119.9218,39.5239
10528.049,-120.4549,38.57567
10035.549,-120.094,38.62627
12833.049,-120.5208,38.8577
11578.049,-120.1582,38.90858
10368.049,-119.795,38.9581
14488.049,-120.223,39.19109
13285.549,-119.8581,39.24089
18220.549,-120.2885,39.4738
14528.049,-119.9218,39.5239
51536.53,-120.4549,38.57567
49469.03,-120.094,38.62627
51106.53,-120.5208,38.8577
49246.53,-120.1582,38.90858
44266.53,-119.795,38.9581
47106.53,-120.223,39.19109
42231.53,-119.8581,39.24089
44359.03,-120.2885,39.4738
41411.53,-119.9218,39.5239
233637.88,-120.4549,38.57567
219560.38,-120.094,38.62627
243810.38,-120.5208,38.8577
225115.38,-120.1582,38.90858
184247.88,-119.795,38.9581
217395.38,-120.223,39.19109
180600.38,-119.8581,39.24089
201742.88,-120.2885,39.4738
177615.38,-119.9218,39.5239
152211.5,-120.4549,38.57567
170079.0,-120.094,38.62627
157459.0,-120.5208,38.8577
162049.0,-120.1582,38.90858
144359.0,-119.795,38.9581
165379.0,-120.223,39.19109
137099.0,-119.8581,39.24089
168311.5,-120.2885,39.4738
146744.0,-119.9218,39.5239
68571.84,-120.4549,38.57567
80311.84,-120.094,38.62627
74784.34,-120.5208,38.8577
83651.84,-120.1582,38.90858
66456.84,-119.795,38.9581
78889.34,-120.223,39.19109
71226.84,-119.8581,39.24089
79129.34,-120.2885,39.4738
65754.34,-119.9218,39.5239
57442.96,-120.4549,38.57567
63867.96,-120.094,38.62627
62092.96,-120.5208,38.8577
67872.96,-120.1582,38.90858
65805.46,-119.795,38.9581
69837.96,-120.223,39.19109
65370.46,-119.8581,39.24089
69675.46,-120.2885,39.4738
61600.46,-119.9218,39.5239
24375.643,-120.4549,38.57567
30693.143,-120.094,38.62627
27110.643,-120.5208,38.8577
33080.64,-120.1582,38.90858
34158.14,-119.795,38.9581
31255.643,-120.223,39.19109
31050.643,-119.8581,39.24089
27473.143,-120.2885,39.4738
24885.643,-119.9218,39.5239
-3840.9414,-120.4549,38.57567
-5790.9414,-120.094,38.62627
-5460.9414,-120.5208,38.8577
-6395.9414,-120.1582,38.90858
-6138.4414,-119.795,38.9581
-6265.9414,-120.223,39.19109
-4988.4414,-119.8581,39.24089
-5658.4414,-120.2885,39.4738
-4805.9414,-119.9218,39.5239
-589.875,-120.4549,38.57567
620.125,-120.094,38.62627
-492.375,-120.5208,38.8577
1892.625,-120.1582,38.90858
1375.125,-119.795,38.9581
2512.625,-120.223,39.19109
1527.625,-119.8581,39.24089
2482.625,-120.2885,39.4738
2302.625,-119.9218,39.5239
24872.145,-120.4549,38.57567
27989.645,-120.094,38.62627
25479.645,-120.5208,38.8577
26707.145,-120.1582,38.90858
27534.645,-119.795,38.9581
27242.145,-120.223,39.19109
27674.645,-119.8581,39.24089
28252.145,-120.2885,39.4738
26067.145,-119.9218,39.5239
1561.6797,-120.4549,38.57567
244.17969,-120.094,38.62627
714.1797,-120.5208,38.8577
-20.820312,-120.1582,38.90858
776.6797,-119.795,38.9581
-465.8203,-120.223,39.19109
571.6797,-119.8581,39.24089
-980.8203,-120.2885,39.4738
-655.8203,-119.9218,39.5239
2686.8633,-120.4549,38.57567
2499.3633,-120.094,38.62627
3161.8633,-120.5208,38.8577
3286.8633,-120.1582,38.90858
3049.3633,-119.795,38.9581
3949.3633,-120.223,39.19109
3624.3633,-119.8581,39.24089
3899.3633,-120.2885,39.4738
4174.3633,-119.9218,39.5239
28508.902,-120.4549,38.57567
26453.902,-120.094,38.62627
29718.902,-120.5208,38.8577
27328.902,-120.1582,38.90858
24973.902,-119.795,38.9581
26951.402,-120.223,39.19109
24651.402,-119.8581,39.24089
26443.902,-120.2885,39.4738
23566.402,-119.9218,39.5239
54649.645,-120.4549,38.57567
52119.645,-120.094,38.62627
58979.645,-120.5208,38.8577
56882.145,-120.1582,38.90858
50084.645,-119.795,38.9581
59217.145,-120.223,39.19109
53162.145,-119.8581,39.24089
62929.645,-120.2885,39.4738
59357.145,-119.9218,39.5239
76583.34,-120.4549,38.57567
63310.848,-120.094,38.62627
85835.84,-120.5208,38.8577
68768.34,-120.1582,38.90858
48005.848,-119.795,38.9581
76090.84,-120.223,39.19109
52300.848,-119.8581,39.24089
84603.34,-120.2885,39.4738
61798.348,-119.9218,39.5239
156129.94,-120.4549,38.57567
127727.44,-120.094,38.62627
198659.94,-120.5208,38.8577
156359.94,-120.1582,38.90858
108117.44,-119.795,38.9581
185722.44,-120.223,39.19109
124884.94,-119.8581,39.24089
201224.94,-120.2885,39.4738
139552.44,-119.9218,39.5239
127348.125,-120.4549,38.57567
122660.62,-120.094,38.62627
145310.62,-120.5208,38.8577
131468.12,-120.1582,38.90858
97430.625,-119.795,38.9581
141568.12,-120.223,39.19109
101568.125,-119.8581,39.24089
149255.62,-120.2885,39.4738
110793.125,-119.9218,39.5239
80439.43,-120.4549,38.57567
83859.43,-120.094,38.62627
87764.44,-120.5208,38.8577
90896.94,-120.1582,38.90858
70214.44,-119.795,38.9581
100169.44,-120.223,39.19109
82081.93,-119.8581,39.24089
105499.44,-120.2885,39.4738
85791.93,-119.9218,39.5239
82554.14,-120.4549,38.57567
77934.14,-120.094,38.62627
77824.14,-120.5208,38.8577
76831.64,-120.1582,38.90858
72239.14,-119.795,38.9581
76069.14,-120.223,39.19109
72166.64,-119.8581,39.24089
78431.64,-120.2885,39.4738
73134.14,-119.9218,39.5239
80733.72,-120.4549,38.57567
80728.72,-120.094,38.62627
78708.72,-120.5208,38.8577
77913.72,-120.1582,38.90858
73466.22,-119.795,38.9581
75401.22,-120.223,39.19109
69888.72,-119.8581,39.24089
74108.72,-120.2885,39.4738
69256.22,-119.9218,39.5239
71288.92,-120.4549,38.57567
79756.42,-120.094,38.62627
77218.92,-120.5208,38.8577
80333.92,-120.1582,38.90858
74923.92,-119.795,38.9581
80278.92,-120.223,39.19109
73851.42,-119.8581,39.24089
75608.92,-120.2885,39.4738
70998.92,-119.9218,39.5239
30825.74,-120.4549,38.57567
38829.492,-120.094,38.62627
31704.49,-120.5208,38.8577
34593.242,-120.1582,38.90858
32998.242,-119.795,38.9581
34191.992,-120.223,39.19109
31724.49,-119.8581,39.24089
30559.49,-120.2885,39.4738
28558.24,-119.9218,39.5239
68144.586,-120.4549,38.57567
67254.586,-120.094,38.62627
66232.086,-120.5208,38.8577
64532.086,-120.1582,38.90858
62177.086,-119.795,38.9581
63544.586,-120.223,39.19109
58899.586,-119.8581,39.24089
60149.586,-120.2885,39.4738
56252.086,-119.9218,39.5239
96384.09,-120.4549,38.57567
107791.59,-120.094,38.62627
97939.09,-120.5208,38.8577
102731.59,-120.1582,38.90858
88839.09,-119.795,38.9581
100001.59,-120.223,39.19109
87114.09,-119.8581,39.24089
96681.59,-120.2885,39.4738
80044.11,-119.9218,39.5239
32775.67,-120.4549,38.57567
46670.67,-120.094,38.62627
42228.17,-120.5208,38.8577
51880.67,-120.1582,38.90858
43390.67,-119.795,38.9581
50923.17,-120.223,39.19109
43688.17,-119.8581,39.24089
50965.67,-120.2885,39.4738
44108.17,-119.9218,39.5239
17121.477,-120.4549,38.57567
24783.977,-120.094,38.62627
20733.977,-120.5208,38.8577
22673.977,-120.1582,38.90858
19561.477,-119.795,38.9581
22448.977,-120.223,39.19109
18548.977,-119.8581,39.24089
24638.977,-120.2885,39.4738
21398.977,-119.9218,39.5239
29907.98,-120.4549,38.57567
36070.48,-120.094,38.62627
29007.98,-120.5208,38.8577
35832.98,-120.1582,38.90858
39345.48,-119.795,38.9581
36132.98,-120.223,39.19109
35832.98,-119.8581,39.24089
37970.48,-120.2885,39.4738
32957.98,-119.9218,39.5239
8710.689,-120.4549,38.57567
11018.189,-120.094,38.62627
7230.6895,-120.5208,38.8577
8550.689,-120.1582,38.90858
9050.689,-119.795,38.9581
6550.6895,-120.223,39.19109
6535.6895,-119.8581,39.24089
5308.1895,-120.2885,39.4738
4848.1895,-119.9218,39.5239
-5650.1484,-120.4549,38.57567
-6161.3984,-120.094,38.62627
-5508.8984,-120.5208,38.8577
-6097.6484,-120.1582,38.90858
-6766.3984,-119.795,38.9581
-5311.3984,-120.223,39.19109
-6310.1484,-119.8581,39.24089
-4923.8984,-120.2885,39.4738
-5863.8984,-119.9218,39.5239
4853.1016,-120.4549,38.57567
7028.1016,-120.094,38.62627
5058.1016,-120.5208,38.8577
9190.602,-120.1582,38.90858
7283.1016,-119.795,38.9581
11953.102,-120.223,39.19109
12260.602,-119.8581,39.24089
14953.102,-120.2885,39.4738
13710.602,-119.9218,39.5239
4361.785,-120.4549,38.57567
6444.285,-120.094,38.62627
1891.7852,-120.5208,38.8577
5536.785,-120.1582,38.90858
6031.785,-119.795,38.9581
3494.2852,-120.223,39.19109
3916.7852,-119.8581,39.24089
2401.7852,-120.2885,39.4738
3116.7852,-119.9218,39.5239
2113.7383,-120.4549,38.57567
1731.2383,-120.094,38.62627
1928.7383,-120.5208,38.8577
1671.2383,-120.1582,38.90858
1961.2383,-119.795,38.9581
2218.7383,-120.223,39.19109
2346.2383,-119.8581,39.24089
2768.7383,-120.2885,39.4738
2736.2383,-119.9218,39.5239
2989.625,-120.4549,38.57567
2874.625,-120.094,38.62627
3537.125,-120.5208,38.8577
3379.625,-120.1582,38.90858
3224.625,-119.795,38.9581
3814.625,-120.223,39.19109
3644.625,-119.8581,39.24089
4074.625,-120.2885,39.4738
3982.125,-119.9218,39.5239
77.66797,-120.4549,38.57567
0.16796875,-120.094,38.62627
100.16797,-120.5208,38.8577
-47.33203,-120.1582,38.90858
-74.83203,-119.795,38.9581
-22.332031,-120.223,39.19109
-109.83203,-119.8581,39.24089
42.66797,-120.2885,39.4738
-22.332031,-119.9218,39.5239
1591.6367,-120.4549,38.57567
1226.6367,-120.094,38.62627
2286.6367,-120.5208,38.8577
1754.1367,-120.1582,38.90858
1359.1367,-119.795,38.9581
2541.6367,-120.223,39.19109
1996.6367,-119.8581,39.24089
3379.1367,-120.2885,39.4738
2781.6367,-119.9218,39.5239
7644.4707,-120.4549,38.57567
7115.7207,-120.094,38.62627
7754.4707,-120.5208,38.8577
7633.2207,-120.1582,38.90858
7108.2207,-119.795,38.9581
7335.7207,-120.223,39.19109
7326.9707,-119.8581,39.24089
6581.9707,-120.2885,39.4738
6804.4707,-119.9218,39.5239
2236.834,-120.4549,38.57567
2556.834,-120.094,38.62627
2174.334,-120.5208,38.8577
2329.334,-120.1582,38.90858
2611.834,-119.795,38.9581
2394.334,-120.223,39.19109
2646.834,-119.8581,39.24089
2536.834,-120.2885,39.4738
2589.334,-119.9218,39.5239
-21161.35,-120.4549,38.57567
-13622.6,-120.094,38.62627
-18847.6,-120.5208,38.8577
-13225.1,-120.1582,38.90858
-13216.35,-119.795,38.9581
-13023.85,-120.223,39.19109
-14586.35,-119.8581,39.24089
-14820.1,-120.2885,39.4738
-16612.6,-119.9218,39.5239
-7937.953,-120.4549,38.57567
-8082.953,-120.094,38.62627
-8529.203,-120.5208,38.8577
-9139.203,-120.1582,38.90858
-11750.453,-119.795,38.9581
-10104.203,-120.223,39.19109
-12827.953,-119.8581,39.24089
-10610.453,-120.2885,39.4738
-12081.703,-119.9218,39.5239
29494.188,-120.4549,38.57567
25026.688,-120.094,38.62627
27611.688,-120.5208,38.8577
24521.688,-120.1582,38.90858
20914.188,-119.795,38.9581
22804.188,-120.223,39.19109
19809.188,-119.8581,39.24089
23139.188,-120.2885,39.4738
18646.688,-119.9218,39.5239
47803.7,-120.4549,38.57567
47611.2,-120.094,38.62627
52293.7,-120.5208,38.8577
47663.7,-120.1582,38.90858
42016.2,-119.795,38.9581
48283.7,-120.223,39.19109
42693.7,-119.8581,39.24089
47816.2,-120.2885,39.4738
42203.7,-119.9218,39.5239
25176.273,-120.4549,38.57567
27093.773,-120.094,38.62627
25791.273,-120.5208,38.8577
22013.773,-120.1582,38.90858
26756.273,-119.795,38.9581
20368.773,-120.223,39.19109
15783.773,-119.8581,39.24089
19603.773,-120.2885,39.4738
16223.773,-119.9218,39.5239
28852.016,-120.4549,38.57567
24647.016,-120.094,38.62627
32417.016,-120.5208,38.8577
26517.016,-120.1582,38.90858
20427.016,-119.795,38.9581
28207.016,-120.223,39.19109
20602.016,-119.8581,39.24089
30254.516,-120.2885,39.4738
21077.016,-119.9218,39.5239
40455.043,-120.4549,38.57567
34977.54,-120.094,38.62627
43856.293,-120.5208,38.8577
40725.043,-120.1582,38.90858
24747.541,-119.795,38.9581
42503.793,-120.223,39.19109
27611.291,-119.8581,39.24089
45863.793,-120.2885,39.4738
29853.791,-119.9218,39.5239
54383.547,-120.4549,38.57567
61306.047,-120.094,38.62627
54662.297,-120.5208,38.8577
63146.047,-120.1582,38.90858
52714.797,-119.795,38.9581
60322.297,-120.223,39.19109
53938.547,-119.8581,39.24089
57938.547,-120.2885,39.4738
49731.047,-119.9218,39.5239
12630.57,-120.4549,38.57567
27663.07,-120.094,38.62627
16638.07,-120.5208,38.8577
24144.32,-120.1582,38.90858
26850.57,-119.795,38.9581
23024.32,-120.223,39.19109
22248.07,-119.8581,39.24089
24003.07,-120.2885,39.4738
19579.32,-119.9218,39.5239
16585.346,-120.4549,38.57567
18639.096,-120.094,38.62627
18365.346,-120.5208,38.8577
20736.596,-120.1582,38.90858
17275.346,-119.795,38.9581
19980.346,-120.223,39.19109
17561.596,-119.8581,39.24089
18596.596,-120.2885,39.4738
14509.096,-119.9218,39.5239
8526.277,-120.4549,38.57567
7922.5273,-120.094,38.62627
8717.527,-120.5208,38.8577
7996.2773,-120.1582,38.90858
7157.5273,-119.795,38.9581
7588.7773,-120.223,39.19109
6811.2773,-119.8581,39.24089
6878.7773,-120.2885,39.4738
5832.5273,-119.9218,39.5239
9275.357,-120.4549,38.57567
8369.107,-120.094,38.62627
9510.357,-120.5208,38.8577
8671.607,-120.1582,38.90858
7890.3574,-119.795,38.9581
8947.857,-120.223,39.19109
8089.1074,-119.8581,39.24089
9130.357,-120.2885,39.4738
8024.1074,-119.9218,39.5239
37352.508,-120.4549,38.57567
34762.508,-120.094,38.62627
37988.758,-120.5208,38.8577
35218.758,-120.1582,38.90858
32655.01,-119.795,38.9581
35860.008,-120.223,39.19109
33145.008,-119.8581,39.24089
36518.758,-120.2885,39.4738
34660.008,-119.9218,39.5239
53085.883,-120.4549,38.57567
58020.883,-120.094,38.62627
55445.883,-120.5208,38.8577
57633.383,-120.1582,38.90858
49135.883,-119.795,38.9581
54735.883,-120.223,39.19109
46883.383,-119.8581,39.24089
50843.383,-120.2885,39.4738
43183.383,-119.9218,39.5239
25258.473,-120.4549,38.57567
23033.473,-120.094,38.62627
29400.973,-120.5208,38.8577
25290.973,-120.1582,38.90858
18010.973,-119.795,38.9581
26538.473,-120.223,39.19109
19515.973,-119.8581,39.24089
29500.973,-120.2885,39.4738
22430.973,-119.9218,39.5239
22207.416,-120.4549,38.57567
21599.916,-120.094,38.62627
22724.916,-120.5208,38.8577
21354.916,-120.1582,38.90858
19919.916,-119.795,38.9581
21339.916,-120.223,39.19109
19854.916,-119.8581,39.24089
21022.416,-120.2885,39.4738
19999.916,-119.9218,39.5239
22028.762,-120.4549,38.57567
24968.762,-120.094,38.62627
26248.762,-120.5208,38.8577
26038.762,-120.1582,38.90858
23298.762,-119.795,38.9581
28393.762,-120.223,39.19109
22981.262,-119.8581,39.24089
29808.762,-120.2885,39.4738
23628.762,-119.9218,39.5239
45536.402,-120.4549,38.57567
37258.902,-120.094,38.62627
50903.902,-120.5208,38.8577
42421.402,-120.1582,38.90858
35178.902,-119.795,38.9581
46668.902,-120.223,39.19109
38531.402,-119.8581,39.24089
50428.902,-120.2885,39.4738
41441.402,-119.9218,39.5239
59952.45,-120.4549,38.57567
45989.95,-120.094,38.62627
65039.95,-120.5208,38.8577
50219.95,-120.1582,38.90858
35324.945,-119.795,38.9581
55582.45,-120.223,39.19109
38619.95,-119.8581,39.24089
61772.45,-120.2885,39.4738
44797.45,-119.9218,39.5239
45075.66,-120.4549,38.57567
42178.16,-120.094,38.62627
48879.41,-120.5208,38.8577
44124.41,-120.1582,38.90858
40381.91,-119.795,38.9581
48060.66,-120.223,39.19109
41803.16,-119.8581,39.24089
54363.16,-120.2885,39.4738
45870.66,-119.9218,39.5239
37676.176,-120.4549,38.57567
49641.176,-120.094,38.62627
37461.176,-120.5208,38.8577
55167.426,-120.1582,38.90858
53104.926,-119.795,38.9581
56977.426,-120.223,39.19109
60791.176,-119.8581,39.24089
65887.42,-120.2885,39.4738
70379.92,-119.9218,39.5239
2348.6523,-120.4549,38.57567
1713.6523,-120.094,38.62627
3693.6523,-120.5208,38.8577
1933.6523,-120.1582,38.90858
1348.6523,-119.795,38.9581
1923.6523,-120.223,39.19109
1373.6523,-119.8581,39.24089
2141.1523,-120.2885,39.4738
1641.1523,-119.9218,39.5239
19804.941,-120.4549,38.57567
19462.441,-120.094,38.62627
21659.941,-120.5208,38.8577
21119.941,-120.1582,38.90858
20069.941,-119.795,38.9581
21857.441,-120.223,39.19109
20714.941,-119.8581,39.24089
21709.941,-120.2885,39.4738
23264.941,-119.9218,39.5239
3464.1406,-120.4549,38.57567
5614.1406,-120.094,38.62627
4064.1406,-120.5208,38.8577
4526.6406,-120.1582,38.90858
2226.6406,-119.795,38.9581
3501.6406,-120.223,39.19109
1826.6406,-119.8581,39.24089
1914.1406,-120.2885,39.4738
2789.1406,-119.9218,39.5239
9214.0625,-120.4549,38.57567
7864.0625,-120.094,38.62627
8514.0625,-120.5208,38.8577
8139.0625,-120.1582,38.90858
7776.5625,-119.795,38.9581
8751.5625,-120.223,39.19109
8251.5625,-119.8581,39.24089
9164.0625,-120.2885,39.4738
8539.0625,-119.9218,39.5239
10183.77,-120.4549,38.57567
10228.77,-120.094,38.62627
11113.77,-120.5208,38.8577
11318.77,-120.1582,38.90858
11181.27,-119.795,38.9581
15216.27,-120.223,39.19109
13806.27,-119.8581,39.24089
21173.77,-120.2885,39.4738
20128.77,-119.9218,39.5239
41818.957,-120.4549,38.57567
36678.957,-120.094,38.62627
48728.957,-120.5208,38.8577
43658.957,-120.1582,38.90858
36588.957,-119.795,38.9581
48151.457,-120.223,39.19109
43101.457,-119.8581,39.24089
50283.957,-120.2885,39.4738
45723.957,-119.9218,39.5239
56293.594,-120.4549,38.57567
60651.094,-120.094,38.62627
59596.094,-120.5208,38.8577
65426.098,-120.1582,38.90858
56256.094,-119.795,38.9581
56468.594,-120.223,39.19109
53698.594,-119.8581,39.24089
47436.094,-120.2885,39.4738
44838.594,-119.9218,39.5239
3071.75,-120.4549,38.57567
3026.75,-120.094,38.62627
3009.25,-120.5208,38.8577
3876.75,-120.1582,38.90858
3099.25,-119.795,38.9581
4004.25,-120.223,39.19109
3519.25,-119.8581,39.24089
3801.75,-120.2885,39.4738
3509.25,-119.9218,39.5239
1993.0518,-120.4549,38.57567
2178.0518,-120.094,38.62627
2133.0518,-120.5208,38.8577
2215.5518,-120.1582,38.90858
2178.0518,-119.795,38.9581
2288.0518,-120.223,39.19109
2170.5518,-119.8581,39.24089
2688.0518,-120.2885,39.4738
2365.5518,-119.9218,39.5239
2283.8408,-120.4549,38.57567
2871.3408,-120.094,38.62627
1803.8408,-120.5208,38.8577
3251.3408,-120.1582,38.90858
3346.3408,-119.795,38.9581
2743.8408,-120.223,39.19109
3033.8408,-119.8581,39.24089
2553.8408,-120.2885,39.4738
2593.8408,-119.9218,39.5239
8534.662,-120.4549,38.57567
7189.662,-120.094,38.62627
8074.662,-120.5208,38.8577
7339.662,-120.1582,38.90858
5974.662,-119.795,38.9581
7087.162,-120.223,39.19109
6347.162,-119.8581,39.24089
7079.662,-120.2885,39.4738
6682.162,-119.9218,39.5239
180.28125,-120.4549,38.57567
-347.21875,-120.094,38.62627
287.78125,-120.5208,38.8577
-197.21875,-120.1582,38.90858
-794.71875,-119.795,38.9581
337.78125,-120.223,39.19109
-682.21875,-119.8581,39.24089
495.28125,-120.2885,39.4738
-77.21875,-119.9218,39.5239
