omega,lon,lat
0.04328999,-120.223,39.19109
0.008133739,-119.8581,39.24089
0.06282124,-120.2885,39.4738
0.012039989,-119.9218,39.5239
0.020600528,-120.4549,38.57567
0.025971621,-120.094,38.62627
0.0147411525,-120.5208,38.8577
0.030854434,-120.1582,38.90858
0.04110834,-119.795,38.9581
0.005463809,-120.223,39.19109
0.04062006,-119.8581,39.24089
-0.01357916,-120.2885,39.4738
0.0015575588,-119.9218,39.5239
-0.011579476,-120.4549,38.57567
-0.038923226,-120.094,38.62627
-0.00523182,-120.5208,38.8577
-0.0076732263,-120.1582,38.90858
0.040178336,-119.795,38.9581
-0.026227914,-120.223,39.19109
0.032365836,-119.8581,39.24089
-0.049665414,-120.2885,39.4738
-0.019391976,-119.9218,39.5239
0.019371875,-120.4549,38.57567
-0.061682813,-120.094,38.62627
0.0291375,-120.5208,38.8577
0.026696093,-120.1582,38.90858
0.13509454,-119.795,38.9581
0.026207812,-120.223,39.19109
0.15902032,-119.8581,39.24089
0.014977343,-120.2885,39.4738
0.083825,-119.9218,39.5239
0.051218666,-120.4549,38.57567
0.078074135,-120.094,38.62627
0.05707804,-120.5208,38.8577
0.06782023,-120.1582,38.90858
0.022898354,-119.795,38.9581
0.070261635,-120.223,39.19109
0.011179604,-119.8581,39.24089
0.047800697,-120.2885,39.4738
0.020945229,-119.9218,39.5239
0.012728736,-120.4549,38.57567
0.020052955,-120.094,38.62627
0.008334205,-120.5208,38.8577
0.031283423,-120.1582,38.90858
-0.027798608,-119.795,38.9581
-0.008755639,-120.223,39.19109
-0.03707595,-119.8581,39.24089
0.007357642,-120.2885,39.4738
-0.058560327,-119.9218,39.5239
0.06017963,-120.4549,38.57567
0.053831972,-120.094,38.62627
0.049925722,-120.5208,38.8577
0.0738515,-120.1582,38.90858
0.051390566,-119.795,38.9581
0.008910097,-120.223,39.19109
0.046996035,-119.8581,39.24089
-0.019898497,-120.2885,39.4738
0.00060931593,-119.9218,39.5239
0.027261324,-120.4549,38.57567
0.08731992,-120.094,38.62627
0.038980074,-120.5208,38.8577
0.04923398,-120.1582,38.90858
-0.0074066445,-119.795,38.9581
0.016519137,-120.223,39.19109
-0.035238676,-119.8581,39.24089
0.022378512,-120.2885,39.4738
-0.022543363,-119.9218,39.5239
0.026722223,-120.4549,38.57567
0.058460504,-120.094,38.62627
0.03355816,-120.5208,38.8577
0.05357769,-120.1582,38.90858
0.013050348,-119.795,38.9581
0.035999566,-120.223,39.19109
-0.0030629337,-119.8581,39.24089
0.03404644,-120.2885,39.4738
-0.005992621,-119.9218,39.5239
-0.0051465556,-120.4549,38.57567
0.013896413,-120.094,38.62627
0.0046190694,-120.5208,38.8577
0.021708913,-120.1582,38.90858
-0.011494212,-119.795,38.9581
0.025615163,-120.223,39.19109
-0.021748118,-119.8581,39.24089
0.03196282,-120.2885,39.4738
-0.009541087,-119.9218,39.5239
0.00458581,-120.4549,38.57567
-0.0002970025,-120.094,38.62627
0.010445185,-120.5208,38.8577
0.02021081,-120.1582,38.90858
0.08612878,-119.795,38.9581
0.008003779,-120.223,39.19109
0.088081904,-119.8581,39.24089
-0.017386846,-120.2885,39.4738
0.025093623,-119.9218,39.5239
-0.06887923,-120.4549,38.57567
-0.06692611,-120.094,38.62627
-0.043488607,-120.5208,38.8577
-0.025910482,-120.1582,38.90858
-0.011750326,-119.795,38.9581
-0.01712142,-120.223,39.19109
0.004851237,-119.8581,39.24089
-0.028351888,-120.2885,39.4738
-0.029816732,-119.9218,39.5239
0.033217266,-120.4549,38.57567
0.10060008,-120.094,38.62627
0.05470164,-120.5208,38.8577
0.06690867,-120.1582,38.90858
0.0019672662,-119.795,38.9581
0.07813914,-120.223,39.19109
-0.014146015,-119.8581,39.24089
0.07520945,-120.2885,39.4738
0.011732891,-119.9218,39.5239
-0.05417057,-120.4549,38.57567
-0.022920571,-120.094,38.62627
-0.056611978,-120.5208,38.8577
-0.032686196,-120.1582,38.90858
-0.040498696,-119.795,38.9581
-0.04586979,-120.223,39.19109
-0.05319401,-119.8581,39.24089
-0.048799478,-120.2885,39.4738
-0.06930729,-119.9218,39.5239
0.024903536,-120.4549,38.57567
0.040040255,-120.094,38.62627
0.03418088,-120.5208,38.8577
0.03759885,-120.1582,38.90858
0.027833223,-119.795,38.9581
0.021485567,-120.223,39.19109
0.0014660358,-119.8581,39.24089
1.1920929e-06,-120.2885,39.4738
-0.01269412,-119.9218,39.5239
-0.051250204,-120.4549,38.57567
-0.024394736,-120.094,38.62627
-0.059062704,-120.5208,38.8577
-0.022929892,-120.1582,38.90858
-0.04148458,-119.795,38.9581
-0.05271505,-120.223,39.19109
-0.054668173,-119.8581,39.24089
-0.06785177,-120.2885,39.4738
-0.06541036,-119.9218,39.5239
-0.021808363,-120.4549,38.57567
-0.011066176,-120.094,38.62627
-0.045734145,-120.5208,38.8577
0.03776195,-120.1582,38.90858
0.10319164,-119.795,38.9581
-0.019855238,-120.223,39.19109
0.10807445,-119.8581,39.24089
-0.018390395,-120.2885,39.4738
0.032390855,-119.9218,39.5239
-0.06350015,-120.4549,38.57567
-0.09377359,-120.094,38.62627
-0.081078276,-120.5208,38.8577
-0.046410307,-120.1582,38.90858
0.01511313,-119.795,38.9581
-0.07570718,-120.223,39.19109
0.0024178177,-119.8581,39.24089
-0.08791421,-120.2885,39.4738
-0.0908439,-119.9218,39.5239
0.110685624,-120.4549,38.57567
0.179045,-120.094,38.62627
0.12582234,-120.5208,38.8577
0.049162187,-120.1582,38.90858
-0.07974406,-119.795,38.9581
0.041349687,-120.223,39.19109
-0.12515423,-119.8581,39.24089
-0.013826095,-120.2885,39.4738
-0.064607345,-119.9218,39.5239
0.11518493,-120.4549,38.57567
0.1815912,-120.094,38.62627
0.14301696,-120.5208,38.8577
0.09809509,-120.1582,38.90858
0.0023919642,-119.795,38.9581
0.11030212,-120.223,39.19109
-0.008838505,-119.8581,39.24089
0.10200134,-120.2885,39.4738
0.04340759,-119.9218,39.5239
0.06595103,-120.4549,38.57567
0.088411964,-120.094,38.62627
0.07815806,-120.5208,38.8577
0.08255259,-120.1582,38.90858
0.054232277,-119.795,38.9581
0.077181496,-120.223,39.19109
0.041048683,-119.8581,39.24089
0.069368996,-120.2885,39.4738
0.048372902,-119.9218,39.5239
-0.0994378,-120.4549,38.57567
-0.037914366,-120.094,38.62627
-0.09797296,-120.5208,38.8577
-0.053539366,-120.1582,38.90858
-0.03596124,-119.795,38.9581
-0.084789366,-120.223,39.19109
-0.056957334,-119.8581,39.24089
-0.09846124,-120.2885,39.4738
-0.07014093,-119.9218,39.5239
-0.063314945,-120.4549,38.57567
0.05143115,-120.094,38.62627
-0.059896976,-120.5208,38.8577
0.025552243,-120.1582,38.90858
0.028970212,-119.795,38.9581
-0.04231885,-120.223,39.19109
0.0026030242,-119.8581,39.24089
-0.021322757,-120.2885,39.4738
0.008462399,-119.9218,39.5239
-0.035258874,-120.4549,38.57567
0.074116126,-120.094,38.62627
-0.0044971555,-120.5208,38.8577
0.08632316,-120.1582,38.90858
0.14784661,-119.795,38.9581
0.031635657,-120.223,39.19109
0.13026847,-119.8581,39.24089
0.09657706,-120.2885,39.4738
0.16200674,-119.9218,39.5239
0.033333167,-120.4549,38.57567
0.07727848,-120.094,38.62627
0.0025714487,-120.5208,38.8577
0.0455402,-120.1582,38.90858
0.064094886,-119.795,38.9581
0.020149574,-120.223,39.19109
0.08216129,-119.8581,39.24089
0.05823551,-120.2885,39.4738
0.0455402,-119.9218,39.5239
-0.048574872,-120.4549,38.57567
-0.010977216,-120.094,38.62627
-0.053945966,-120.5208,38.8577
-0.014395185,-120.1582,38.90858
0.0056243464,-119.795,38.9581
-0.03978581,-120.223,39.19109
-0.0036529973,-119.8581,39.24089
-0.038809247,-120.2885,39.4738
-0.034902997,-119.9218,39.5239
0.021891668,-120.4549,38.57567
0.08536823,-120.094,38.62627
0.028727606,-120.5208,38.8577
0.035075262,-120.1582,38.90858
-0.028889582,-119.795,38.9581
0.026774481,-120.223,39.19109
-0.057698175,-119.8581,39.24089
0.030680731,-120.2885,39.4738
-0.025959894,-119.9218,39.5239
0.037483513,-120.4549,38.57567
0.09119445,-120.094,38.62627
0.044807732,-120.5208,38.8577
0.045784295,-120.1582,38.90858
-0.037223518,-119.795,38.9581
0.05115539,-120.223,39.19109
-0.04650086,-119.8581,39.24089
0.06433898,-120.2885,39.4738
-0.007926643,-119.9218,39.5239
-0.00033283234,-120.4549,38.57567
0.072421074,-120.094,38.62627
0.00064373016,-120.5208,38.8577
0.00015544891,-120.1582,38.90858
-0.047696114,-119.795,38.9581
0.017245293,-120.223,39.19109
-0.068203926,-119.8581,39.24089
0.006014824,-120.2885,39.4738
-0.04232502,-119.9218,39.5239
0.018864632,-120.4549,38.57567
0.0613451,-120.094,38.62627
0.023259163,-120.5208,38.8577
0.050602913,-120.1582,38.90858
0.01837635,-119.795,38.9581
0.02960682,-120.223,39.19109
0.013005257,-119.8581,39.24089
0.021306038,-120.2885,39.4738
-0.0045728683,-119.9218,39.5239
-0.059610985,-120.4549,38.57567
0.0058187023,-120.094,38.62627
-0.043985985,-120.5208,38.8577
0.01265464,-120.1582,38.90858
0.18452965,-119.795,38.9581
-0.032755516,-120.223,39.19109
0.22847496,-119.8581,39.24089
0.09077964,-120.2885,39.4738
0.20259605,-119.9218,39.5239
-0.1466535,-120.4549,38.57567
-0.09733709,-120.094,38.62627
-0.19499335,-120.5208,38.8577
-0.059251152,-120.1582,38.90858
0.072584786,-119.795,38.9581
-0.103196464,-120.223,39.19109
0.041823067,-119.8581,39.24089
-0.045090996,-120.2885,39.4738
0.026198067,-119.9218,39.5239
-0.016686365,-120.4549,38.57567
-0.059655115,-120.094,38.62627
-0.025963709,-120.5208,38.8577
-0.012291834,-120.1582,38.90858
-0.0039910525,-119.795,38.9581
-0.05428402,-120.223,39.19109
0.00089176,-119.8581,39.24089
0.0052862912,-120.2885,39.4738
-0.041100428,-119.9218,39.5239
0.024543077,-120.4549,38.57567
0.011359483,-120.094,38.62627
0.007453233,-120.5208,38.8577
0.038703233,-120.1582,38.90858
0.06800011,-119.795,38.9581
-0.010124892,-120.223,39.19109
0.10266808,-119.8581,39.24089
-0.023796767,-120.2885,39.4738
0.02991417,-119.9218,39.5239
-0.0727359,-120.4549,38.57567
-0.05027496,-120.094,38.62627
-0.08396637,-120.5208,38.8577
-0.03806793,-120.1582,38.90858
0.013689883,-119.795,38.9581
-0.075177304,-120.223,39.19109
0.041521914,-119.8581,39.24089
-0.027814023,-120.2885,39.4738
-0.012677304,-119.9218,39.5239
0.030786872,-120.4549,38.57567
-0.007787347,-120.094,38.62627
0.04494703,-120.5208,38.8577
0.008325934,-120.1582,38.90858
0.003931403,-119.795,38.9581
0.022974372,-120.223,39.19109
0.013697028,-119.8581,39.24089
0.007837653,-120.2885,39.4738
0.0014899969,-119.9218,39.5239
0.060405307,-120.4549,38.57567
0.06821781,-120.094,38.62627
0.044292025,-120.5208,38.8577
0.06235843,-120.1582,38.90858
0.032084994,-119.795,38.9581
0.06919437,-120.223,39.19109
0.05063968,-119.8581,39.24089
0.07310062,-120.2885,39.4738
0.036967807,-119.9218,39.5239
0.03445693,-120.4549,38.57567
0.118441306,-120.094,38.62627
0.054964744,-120.5208,38.8577
0.060335837,-120.1582,38.90858
-0.0021641627,-119.795,38.9581
0.056429587,-120.223,39.19109
-0.015347756,-119.8581,39.24089
0.063753806,-120.2885,39.4738
0.017367087,-119.9218,39.5239
-0.018371433,-120.4549,38.57567
0.03778091,-120.094,38.62627
-0.02081284,-120.5208,38.8577
0.008484036,-120.1582,38.90858
0.00067153573,-119.795,38.9581
0.001159817,-120.223,39.19109
-0.008605808,-119.8581,39.24089
0.00018325448,-120.2885,39.4738
-0.0154417455,-119.9218,39.5239
-0.037231833,-120.4549,38.57567
-0.0328373,-120.094,38.62627
-0.05188027,-120.5208,38.8577
-0.027954489,-120.1582,38.90858
-0.018188864,-119.795,38.9581
-0.05139199,-120.223,39.19109
0.01061973,-119.8581,39.24089
-0.042602926,-120.2885,39.4738
-0.03576699,-119.9218,39.5239
-0.008285537,-120.4549,38.57567
0.074722275,-120.094,38.62627
-0.008285537,-120.5208,38.8577
0.074722275,-120.1582,38.90858
0.15040585,-119.795,38.9581
0.022476181,-120.223,39.19109
0.17237851,-119.8581,39.24089
0.14454648,-120.2885,39.4738
0.14845274,-119.9218,39.5239
-0.08565694,-120.4549,38.57567
-0.1178835,-120.094,38.62627
-0.06710225,-120.5208,38.8577
-0.03829366,-120.1582,38.90858
0.07547587,-119.795,38.9581
-0.039758503,-120.223,39.19109
0.08328837,-119.8581,39.24089
-0.007531941,-120.2885,39.4738
0.020788372,-119.9218,39.5239
-0.029184029,-120.4549,38.57567
-0.04090278,-120.094,38.62627
-0.022348091,-120.5208,38.8577
-0.039437935,-120.1582,38.90858
-0.029184029,-119.795,38.9581
-0.028695747,-120.223,39.19109
-0.028695747,-119.8581,39.24089
-0.03309028,-120.2885,39.4738
-0.04529731,-119.9218,39.5239
-0.011283629,-120.4549,38.57567
-0.016654722,-120.094,38.62627
-0.011283629,-120.5208,38.8577
-0.0068890974,-120.1582,38.90858
0.017524965,-119.795,38.9581
0.00775934,-120.223,39.19109
0.020454653,-119.8581,39.24089
-0.004447691,-120.2885,39.4738
-0.0073773786,-119.9218,39.5239
0.0049310625,-120.4549,38.57567
0.016649812,-120.094,38.62627
0.004442781,-120.5208,38.8577
0.023974031,-120.1582,38.90858
0.045458406,-119.795,38.9581
0.017138094,-120.223,39.19109
0.056688875,-119.8581,39.24089
0.030809969,-120.2885,39.4738
0.034227937,-119.9218,39.5239
-0.03393352,-120.4549,38.57567
-0.040281177,-120.094,38.62627
-0.03393352,-120.5208,38.8577
-0.029538989,-120.1582,38.90858
0.018312573,-119.795,38.9581
-0.024167895,-120.223,39.19109
0.037843823,-119.8581,39.24089
-0.011960864,-120.2885,39.4738
0.011964917,-119.9218,39.5239
0.06483533,-120.4549,38.57567
0.028214239,-120.094,38.62627
0.034561895,-120.5208,38.8577
0.08339002,-120.1582,38.90858
0.11805799,-119.795,38.9581
0.058487676,-120.223,39.19109
0.14881971,-119.8581,39.24089
0.100968145,-120.2885,39.4738
0.089737676,-119.9218,39.5239
0.039932586,-120.4549,38.57567
-0.00547757,-120.094,38.62627
0.044327118,-120.5208,38.8577
0.07167087,-120.1582,38.90858
0.12831149,-119.795,38.9581
0.043838836,-120.223,39.19109
0.16200289,-119.8581,39.24089
0.052139618,-120.2885,39.4738
0.13905367,-119.9218,39.5239
0.040103093,-120.4549,38.57567
0.018130437,-120.094,38.62627
0.022524968,-120.5208,38.8577
0.06988825,-120.1582,38.90858
0.18268122,-119.795,38.9581
0.03180231,-120.223,39.19109
0.22613825,-119.8581,39.24089
0.05426325,-120.2885,39.4738
0.10650934,-119.9218,39.5239
0.009105161,-120.4549,38.57567
-0.0035901517,-120.094,38.62627
0.007640317,-120.5208,38.8577
0.011546567,-120.1582,38.90858
0.041331723,-119.795,38.9581
0.009593442,-120.223,39.19109
0.03547235,-119.8581,39.24089
-0.012379214,-120.2885,39.4738
-0.004566714,-119.9218,39.5239
-0.013839923,-120.4549,38.57567
-0.04460164,-120.094,38.62627
-0.011398517,-120.5208,38.8577
-0.009933673,-120.1582,38.90858
0.03449992,-119.795,38.9581
-0.01676961,-120.223,39.19109
0.05012492,-119.8581,39.24089
-0.026535235,-120.2885,39.4738
0.003249921,-119.9218,39.5239
0.00793124,-120.4549,38.57567
0.033810146,-120.094,38.62627
0.01964999,-120.5208,38.8577
0.026485927,-120.1582,38.90858
0.072872646,-119.795,38.9581
-0.008182041,-120.223,39.19109
0.068478115,-119.8581,39.24089
0.017208584,-120.2885,39.4738
0.037228115,-119.9218,39.5239
-0.11141528,-120.4549,38.57567
-0.00057543814,-120.094,38.62627
-0.17391528,-120.5208,38.8577
-0.05575122,-120.1582,38.90858
0.11124097,-119.795,38.9581
-0.050380126,-120.223,39.19109
0.074619874,-119.8581,39.24089
0.055576906,-120.2885,39.4738
0.04239331,-119.9218,39.5239
-0.04082387,-120.4549,38.57567
-0.051566057,-120.094,38.62627
-0.06035512,-120.5208,38.8577
-0.0042027757,-120.1582,38.90858
0.015816756,-119.795,38.9581
0.0036097243,-120.223,39.19109
0.035836287,-119.8581,39.24089
-0.02568715,-120.2885,39.4738
0.013863631,-119.9218,39.5239
0.08077436,-120.4549,38.57567
0.078821234,-120.094,38.62627
0.06612592,-120.5208,38.8577
0.054407172,-120.1582,38.90858
-0.023717828,-119.795,38.9581
0.025598578,-120.223,39.19109
-0.035436578,-119.8581,39.24089
-0.0012568906,-120.2885,39.4738
-0.035436578,-119.9218,39.5239
0.08268763,-120.4549,38.57567
0.1432345,-120.094,38.62627
0.06706263,-120.5208,38.8577
0.05046107,-120.1582,38.90858
-0.072585806,-119.795,38.9581
0.05925013,-120.223,39.19109
-0.088210806,-119.8581,39.24089
0.042160287,-120.2885,39.4738
-0.030105338,-119.9218,39.5239
0.027236566,-120.4549,38.57567
-0.020614997,-120.094,38.62627
0.0023342222,-120.5208,38.8577
-0.051376715,-120.1582,38.90858
-0.08409156,-119.795,38.9581
-0.0010837466,-120.223,39.19109
-0.07579078,-119.8581,39.24089
-0.035751715,-120.2885,39.4738
-0.0699314,-119.9218,39.5239
0.06535431,-120.4549,38.57567
0.08049103,-120.094,38.62627
0.03801056,-120.5208,38.8577
0.035569154,-120.1582,38.90858
0.039475404,-119.795,38.9581
0.03361603,-120.223,39.19109
0.033127747,-119.8581,39.24089
0.01066681,-120.2885,39.4738
0.020920716,-119.9218,39.5239
0.062129736,-120.4549,38.57567
0.06359458,-120.094,38.62627
0.053340673,-120.5208,38.8577
0.057246923,-120.1582,38.90858
0.077754736,-119.795,38.9581
0.06798911,-120.223,39.19109
0.08361411,-119.8581,39.24089
0.04064536,-120.2885,39.4738
0.057246923,-119.9218,39.5239
-0.021444932,-120.4549,38.57567
-0.03706993,-120.094,38.62627
-0.0092379,-120.5208,38.8577
-0.031698838,-120.1582,38.90858
0.016641006,-119.795,38.9581
-0.011679307,-120.223,39.19109
0.027383193,-119.8581,39.24089
-0.018026963,-120.2885,39.4738
-0.02046837,-119.9218,39.5239
-0.052851483,-120.4549,38.57567
-0.07189445,-120.094,38.62627
-0.019160077,-120.5208,38.8577
-0.07189445,-120.1582,38.90858
-0.026484296,-119.795,38.9581
-0.060663983,-120.223,39.19109
0.0008594543,-119.8581,39.24089
-0.05578117,-120.2885,39.4738
-0.05089836,-119.9218,39.5239
-0.005807601,-120.4549,38.57567
0.04497365,-120.094,38.62627
0.0068877116,-120.5208,38.8577
0.0024931803,-120.1582,38.90858
-0.055124007,-119.795,38.9581
0.011770524,-120.223,39.19109
-0.07270213,-119.8581,39.24089
0.008352555,-120.2885,39.4738
-0.055124007,-119.9218,39.5239
0.0030763894,-120.4549,38.57567
-0.011083767,-120.094,38.62627
-0.00082986057,-120.5208,38.8577
-0.00082986057,-120.1582,38.90858
0.04213889,-119.795,38.9581
0.012353733,-120.223,39.19109
0.05336936,-119.8581,39.24089
0.0006349832,-120.2885,39.4738
0.017724827,-119.9218,39.5239
-0.028891988,-120.4549,38.57567
-0.03426308,-120.094,38.62627
-0.015220113,-120.5208,38.8577
-0.030845113,-120.1582,38.90858
-0.0044779256,-119.795,38.9581
-0.035727926,-120.223,39.19109
0.008705668,-119.8581,39.24089
-0.039634176,-120.2885,39.4738
-0.0181498,-119.9218,39.5239
0.026995592,-120.4549,38.57567
0.10170262,-120.094,38.62627
0.06166356,-120.5208,38.8577
0.03773778,-120.1582,38.90858
-0.026715346,-119.795,38.9581
0.03041356,-120.223,39.19109
-0.03208644,-119.8581,39.24089
0.06654637,-120.2885,39.4738
0.0050229356,-119.9218,39.5239
-0.025388137,-120.4549,38.57567
-0.020993605,-120.094,38.62627
-0.025876418,-120.5208,38.8577
-0.017575637,-120.1582,38.90858
0.014162645,-119.795,38.9581
-0.021970168,-120.223,39.19109
0.01611577,-119.8581,39.24089
-0.0419897,-120.2885,39.4738
-0.0156225115,-119.9218,39.5239
0.0017423332,-120.4549,38.57567
0.0012540519,-120.094,38.62627
-0.012906104,-120.5208,38.8577
0.040316552,-120.1582,38.90858
0.10574624,-119.795,38.9581
0.025668114,-120.223,39.19109
0.123812646,-119.8581,39.24089
0.01980874,-120.2885,39.4738
0.073031396,-119.9218,39.5239
-0.07180464,-120.4549,38.57567
-0.045437455,-120.094,38.62627
-0.06594527,-120.5208,38.8577
-0.048611283,-120.1582,38.90858
-0.026638627,-119.795,38.9581
-0.05129683,-120.223,39.19109
-0.013455033,-119.8581,39.24089
-0.034206986,-120.2885,39.4738
-0.04372847,-119.9218,39.5239
-0.056272753,-120.4549,38.57567
-0.03234697,-120.094,38.62627
-0.05138994,-120.5208,38.8577
-0.048460253,-120.1582,38.90858
-0.006468065,-119.795,38.9581
-0.03527666,-120.223,39.19109
-0.010862596,-119.8581,39.24089
-0.060179003,-120.2885,39.4738
-0.042600878,-119.9218,39.5239
-0.0030459762,-120.4549,38.57567
0.022344649,-120.094,38.62627
0.047246993,-120.5208,38.8577
-0.016717851,-120.1582,38.90858
-0.0020694137,-119.795,38.9581
-0.014276445,-120.223,39.19109
0.13171965,-119.8581,39.24089
-0.028924882,-120.2885,39.4738
-0.012811601,-119.9218,39.5239
-0.00074610114,-120.4549,38.57567
-0.028578132,-120.094,38.62627
0.009019524,-120.5208,38.8577
0.012437493,-120.1582,38.90858
0.07689062,-119.795,38.9581
0.0031601489,-120.223,39.19109
0.10130468,-119.8581,39.24089
-0.03492579,-120.2885,39.4738
0.013902336,-119.9218,39.5239
-0.02277255,-120.4549,38.57567
-0.03400302,-120.094,38.62627
-0.009100676,-120.5208,38.8577
-0.016424894,-120.1582,38.90858
-0.033514738,-119.795,38.9581
-0.027655363,-120.223,39.19109
-0.0344913,-119.8581,39.24089
-0.059881926,-120.2885,39.4738
-0.058905363,-119.9218,39.5239
-0.052270904,-120.4549,38.57567
-0.049341217,-120.094,38.62627
-0.042016998,-120.5208,38.8577
-0.025903717,-120.1582,38.90858
-0.010766998,-119.795,38.9581
-0.03859903,-120.223,39.19109
-0.008325592,-119.8581,39.24089
-0.05861856,-120.2885,39.4738
-0.03908731,-119.9218,39.5239
-0.0119628385,-120.4549,38.57567
-0.0046386197,-120.094,38.62627
-0.01245112,-120.5208,38.8577
0.025634818,-120.1582,38.90858
0.05346685,-119.795,38.9581
0.0051270053,-120.223,39.19109
0.06225591,-119.8581,39.24089
-0.0041503385,-120.2885,39.4738
0.031005912,-119.9218,39.5239
-0.05729828,-120.4549,38.57567
-0.052415468,-120.094,38.62627
-0.051927187,-120.5208,38.8577
-0.029466249,-120.1582,38.90858
0.011061095,-119.795,38.9581
-0.051438905,-120.223,39.19109
0.014479063,-119.8581,39.24089
-0.07292328,-120.2885,39.4738
-0.020188905,-119.9218,39.5239
0.010414712,-120.4549,38.57567
0.022621743,-120.094,38.62627
0.024086587,-120.5208,38.8577
0.023598306,-120.1582,38.90858
0.008461587,-119.795,38.9581
0.019203775,-120.223,39.19109
0.00064908713,-119.8581,39.24089
-0.0008157566,-120.2885,39.4738
0.004067056,-119.9218,39.5239
-0.01740522,-120.4549,38.57567
0.021169,-120.094,38.62627
-0.0178935,-120.5208,38.8577
0.010426812,-120.1582,38.90858
0.012868218,-119.795,38.9581
-0.005198188,-120.223,39.19109
0.0026143119,-119.8581,39.24089
0.006520562,-120.2885,39.4738
0.0026143119,-119.9218,39.5239
-0.07323411,-120.4549,38.57567
-0.07323411,-120.094,38.62627
-0.07811692,-120.5208,38.8577
-0.024405986,-120.1582,38.90858
0.058601826,-119.795,38.9581
-0.046378642,-120.223,39.19109
0.07520339,-119.8581,39.24089
-0.04979661,-120.2885,39.4738
0.008797139,-119.9218,39.5239
0.019907609,-120.4549,38.57567
0.009653702,-120.094,38.62627
0.014536515,-120.5208,38.8577
0.041880265,-120.1582,38.90858
0.07508339,-119.795,38.9581
0.03162636,-120.223,39.19109
0.092661515,-119.8581,39.24089
0.033579484,-120.2885,39.4738
0.052622452,-119.9218,39.5239
-0.026509255,-120.4549,38.57567
-0.010884255,-120.094,38.62627
-0.023091286,-120.5208,38.8577
0.017436057,-120.1582,38.90858
0.06870559,-119.795,38.9581
-0.0011186302,-120.223,39.19109
0.05405715,-119.8581,39.24089
0.009135276,-120.2885,39.4738
0.039896995,-119.9218,39.5239
-0.023308218,-120.4549,38.57567
0.00012928247,-120.094,38.62627
-0.026726186,-120.5208,38.8577
0.016242564,-120.1582,38.90858
0.075324595,-119.795,38.9581
-0.0052418113,-120.223,39.19109
0.071906626,-119.8581,39.24089
0.008430064,-120.2885,39.4738
0.050910532,-119.9218,39.5239
