wvinc,lon,lat
-7.1406364e-05,-119.8581,39.24089
-7.1406364e-05,-120.2885,39.4738
-7.1406364e-05,-119.9218,39.5239
0.00021123886,-120.4549,38.57567
0.00021123886,-120.094,38.62627
0.00021123886,-120.5208,38.8577
0.00021123886,-120.1582,38.90858
0.00021123886,-119.795,38.9581
0.00021123886,-120.223,39.19109
0.00021123886,-119.8581,39.24089
0.00021123886,-120.2885,39.4738
0.00021123886,-119.9218,39.5239
-6.7949295e-05,-120.4549,38.57567
-6.7949295e-05,-120.094,38.62627
-6.7949295e-05,-120.5208,38.8577
-0.00019288063,-120.1582,38.90858
-6.7949295e-05,-119.795,38.9581
-6.7949295e-05,-120.223,39.19109
-6.7949295e-05,-119.8581,39.24089
-6.7949295e-05,-120.2885,39.4738
-0.00019288063,-119.9218,39.5239
-0.019948244,-120.4549,38.57567
-0.010323286,-120.094,38.62627
-0.022698402,-120.5208,38.8577
-0.011948347,-120.1582,38.90858
-0.008198261,-119.795,38.9581
-0.017573595,-120.223,39.19109
-0.013323545,-119.8581,39.24089
-0.023573399,-120.2885,39.4738
-0.03319812,-119.9218,39.5239
-0.00016057491,-120.4549,38.57567
-0.00016057491,-120.094,38.62627
-0.00016057491,-120.5208,38.8577
-0.00016057491,-120.1582,38.90858
-0.00016057491,-119.795,38.9581
-0.00016057491,-120.223,39.19109
-0.00016057491,-119.8581,39.24089
-0.00016057491,-120.2885,39.4738
-0.00016057491,-119.9218,39.5239
5.841255e-06,-120.4549,38.57567
5.841255e-06,-120.094,38.62627
5.841255e-06,-120.5208,38.8577
5.841255e-06,-120.1582,38.90858
5.841255e-06,-119.795,38.9581
5.841255e-06,-120.223,39.19109
5.841255e-06,-119.8581,39.24089
5.841255e-06,-120.2885,39.4738
5.841255e-06,-119.9218,39.5239
-6.532669e-05,-120.4549,38.57567
5.9604645e-05,-120.094,38.62627
0.0029346943,-120.5208,38.8577
-6.532669e-05,-120.1582,38.90858
-0.00044035912,-119.795,38.9581
0.17443466,-120.223,39.19109
-0.00019025803,-119.8581,39.24089
0.1574347,-120.2885,39.4738
0.00043463707,-119.9218,39.5239
5.030632e-05,-120.4549,38.57567
5.030632e-05,-120.094,38.62627
5.030632e-05,-120.5208,38.8577
5.030632e-05,-120.1582,38.90858
5.030632e-05,-119.795,38.9581
5.030632e-05,-120.223,39.19109
5.030632e-05,-119.8581,39.24089
5.030632e-05,-120.2885,39.4738
5.030632e-05,-119.9218,39.5239
-0.00024795532,-120.4549,38.57567
-0.00012302399,-120.094,38.62627
-0.00012302399,-120.5208,38.8577
-0.00012302399,-120.1582,38.90858
-0.00012302399,-119.795,38.9581
-0.00012302399,-120.223,39.19109
-0.00012302399,-119.8581,39.24089
-0.00012302399,-120.2885,39.4738
-0.00012302399,-119.9218,39.5239
-0.011351347,-120.4549,38.57567
-0.00772655,-120.094,38.62627
-0.006101012,-120.5208,38.8577
-0.0084763765,-120.1582,38.90858
-0.009476423,-119.795,38.9581
-0.0036011934,-120.223,39.19109
-0.005976081,-119.8581,39.24089
-0.0008510351,-120.2885,39.4738
-0.002601266,-119.9218,39.5239
2.0623207e-05,-120.4549,38.57567
2.0623207e-05,-120.094,38.62627
2.0623207e-05,-120.5208,38.8577
2.0623207e-05,-120.1582,38.90858
2.0623207e-05,-119.795,38.9581
2.0623207e-05,-120.223,39.19109
2.0623207e-05,-119.8581,39.24089
2.0623207e-05,-120.2885,39.4738
2.0623207e-05,-119.9218,39.5239
0.0002682209,-120.4549,38.57567
0.0002682209,-120.094,38.62627
0.0002682209,-120.5208,38.8577
0.0002682209,-120.1582,38.90858
0.0002682209,-119.795,38.9581
0.0002682209,-120.223,39.19109
0.0002682209,-119.8581,39.24089
0.0002682209,-120.2885,39.4738
0.0002682209,-119.9218,39.5239
0.0044751167,-120.4549,38.57567
0.010725021,-120.094,38.62627
0.0033500195,-120.5208,38.8577
0.002600193,-120.1582,38.90858
0.00034999847,-119.795,38.9581
0.00022506714,-120.223,39.19109
0.00022506714,-119.8581,39.24089
0.00022506714,-120.2885,39.4738
0.00022506714,-119.9218,39.5239
0.00062179565,-120.4549,38.57567
0.0038719177,-120.094,38.62627
0.000121831894,-120.5208,38.8577
0.000121831894,-120.1582,38.90858
-3.0994415e-06,-119.795,38.9581
-0.0001282692,-120.223,39.19109
-0.0001282692,-119.8581,39.24089
-0.0001282692,-120.2885,39.4738
-0.0001282692,-119.9218,39.5239
0.000248909,-120.4549,38.57567
0.000248909,-120.094,38.62627
0.000248909,-120.5208,38.8577
0.000248909,-120.1582,38.90858
0.00037407875,-119.795,38.9581
0.0006239414,-120.223,39.19109
0.0006239414,-119.8581,39.24089
0.0012490749,-120.2885,39.4738
0.0006239414,-119.9218,39.5239
0.00016391277,-120.4549,38.57567
0.00016391277,-120.094,38.62627
0.00016391277,-120.5208,38.8577
0.00016391277,-120.1582,38.90858
0.00016391277,-119.795,38.9581
0.00016391277,-120.223,39.19109
0.00016391277,-119.8581,39.24089
0.00016391277,-120.2885,39.4738
0.00016391277,-119.9218,39.5239
0.010028005,-120.4549,38.57567
0.019027948,-120.094,38.62627
0.011027932,-120.5208,38.8577
0.006027937,-120.1582,38.90858
0.0026528835,-119.795,38.9581
-9.703636e-05,-120.223,39.19109
2.7894974e-05,-119.8581,39.24089
2.7894974e-05,-120.2885,39.4738
2.7894974e-05,-119.9218,39.5239
0.018105268,-120.4549,38.57567
0.30760503,-120.094,38.62627
0.052355528,-120.5208,38.8577
0.24623013,-120.1582,38.90858
0.24060535,-119.795,38.9581
0.2782302,-120.223,39.19109
0.07698047,-119.8581,39.24089
0.081980824,-120.2885,39.4738
0.04535544,-119.9218,39.5239
0.0092897415,-120.4549,38.57567
0.028915048,-120.094,38.62627
0.0022898912,-120.5208,38.8577
0.016665101,-120.1582,38.90858
0.096789956,-119.795,38.9581
0.03228998,-120.223,39.19109
0.12516499,-119.8581,39.24089
0.029914975,-120.2885,39.4738
0.06878984,-119.9218,39.5239
-0.00015842915,-120.4549,38.57567
-0.00015842915,-120.094,38.62627
0.00071656704,-120.5208,38.8577
-3.325939e-05,-120.1582,38.90858
-3.325939e-05,-119.795,38.9581
0.0024665594,-120.223,39.19109
-3.325939e-05,-119.8581,39.24089
0.0012165308,-120.2885,39.4738
0.00021660328,-119.9218,39.5239
0.0003091097,-120.4549,38.57567
0.0003091097,-120.094,38.62627
0.0003091097,-120.5208,38.8577
0.0003091097,-120.1582,38.90858
0.0003091097,-119.795,38.9581
0.0003091097,-120.223,39.19109
0.0003091097,-119.8581,39.24089
0.0003091097,-120.2885,39.4738
0.0003091097,-119.9218,39.5239
0.00044679642,-120.4549,38.57567
0.00044679642,-120.094,38.62627
0.00044679642,-120.5208,38.8577
0.00044679642,-120.1582,38.90858
0.00044679642,-119.795,38.9581
0.00094652176,-120.223,39.19109
0.00044679642,-119.8581,39.24089
0.001821518,-120.2885,39.4738
0.00094652176,-119.9218,39.5239
0.00038552284,-120.4549,38.57567
0.00038552284,-120.094,38.62627
0.00038552284,-120.5208,38.8577
0.00038552284,-120.1582,38.90858
0.00038552284,-119.795,38.9581
0.00038552284,-120.223,39.19109
0.00038552284,-119.8581,39.24089
0.00038552284,-120.2885,39.4738
0.00038552284,-119.9218,39.5239
-0.24159598,-120.4549,38.57567
0.057779074,-120.094,38.62627
-0.07672095,-120.5208,38.8577
0.059278965,-120.1582,38.90858
0.018279076,-119.795,38.9581
-0.022721052,-120.223,39.19109
0.004404068,-119.8581,39.24089
-0.044220924,-120.2885,39.4738
-0.0067210197,-119.9218,39.5239
-0.12811327,-120.4549,38.57567
0.006762266,-120.094,38.62627
0.28926206,-120.5208,38.8577
0.03113687,-120.1582,38.90858
0.022387028,-119.795,38.9581
0.09113729,-120.223,39.19109
0.012512207,-119.8581,39.24089
0.033262134,-120.2885,39.4738
-0.015862823,-119.9218,39.5239
-0.004425049,-120.4549,38.57567
-0.0003004074,-120.094,38.62627
-0.010425568,-120.5208,38.8577
-0.0009255409,-120.1582,38.90858
-0.00017547607,-119.795,38.9581
-0.007425308,-120.223,39.19109
-0.0014252663,-119.8581,39.24089
-0.0053002834,-120.2885,39.4738
-0.005425453,-119.9218,39.5239
-0.0009095669,-120.4549,38.57567
0.0010905266,-120.094,38.62627
-3.4332275e-05,-120.5208,38.8577
9.059906e-05,-120.1582,38.90858
9.059906e-05,-119.795,38.9581
9.059906e-05,-120.223,39.19109
9.059906e-05,-119.8581,39.24089
0.0002155304,-120.2885,39.4738
9.059906e-05,-119.9218,39.5239
-0.00030589104,-120.4549,38.57567
6.914139e-05,-120.094,38.62627
6.914139e-05,-120.5208,38.8577
6.914139e-05,-120.1582,38.90858
6.914139e-05,-119.795,38.9581
6.914139e-05,-120.223,39.19109
6.914139e-05,-119.8581,39.24089
6.914139e-05,-120.2885,39.4738
6.914139e-05,-119.9218,39.5239
0.00026154518,-120.4549,38.57567
0.0011365414,-120.094,38.62627
-0.00011372566,-120.5208,38.8577
-0.00011372566,-120.1582,38.90858
-0.00011372566,-119.795,38.9581
-0.00011372566,-120.223,39.19109
-0.00011372566,-119.8581,39.24089
-0.00011372566,-120.2885,39.4738
-0.00011372566,-119.9218,39.5239
0.028306127,-120.4549,38.57567
0.046931148,-120.094,38.62627
0.032681108,-120.5208,38.8577
0.046431184,-120.1582,38.90858
0.02293098,-119.795,38.9581
0.028181195,-120.223,39.19109
0.014056087,-119.8581,39.24089
0.015181184,-120.2885,39.4738
0.009931207,-119.9218,39.5239
0.3578725,-120.4549,38.57567
3.4614978,-120.094,38.62627
1.8001226,-120.5208,38.8577
2.1708727,-120.1582,38.90858
0.76137257,-119.795,38.9581
2.3108726,-120.223,39.19109
0.8802476,-119.8581,39.24089
2.3588727,-120.2885,39.4738
0.7693726,-119.9218,39.5239
2.9384525,-120.4549,38.57567
3.4792025,-120.094,38.62627
2.369578,-120.5208,38.8577
2.4834528,-120.1582,38.90858
1.8398278,-119.795,38.9581
2.8858278,-120.223,39.19109
1.3348277,-119.8581,39.24089
2.8759527,-120.2885,39.4738
0.9625776,-119.9218,39.5239
2.161252,-120.4549,38.57567
1.7217519,-120.094,38.62627
1.1543765,-120.5208,38.8577
0.8703768,-120.1582,38.90858
0.37125206,-119.795,38.9581
0.54775155,-120.223,39.19109
0.326002,-119.8581,39.24089
0.88787687,-120.2885,39.4738
0.029876709,-119.9218,39.5239
0.40096474,-120.4549,38.57567
0.13584042,-120.094,38.62627
0.27758956,-120.5208,38.8577
0.1493392,-120.1582,38.90858
0.09708905,-119.795,38.9581
0.20233917,-120.223,39.19109
0.09021497,-119.8581,39.24089
0.30533957,-120.2885,39.4738
0.15671444,-119.9218,39.5239
-0.0570482,-120.4549,38.57567
0.071952105,-120.094,38.62627
0.0138270855,-120.5208,38.8577
0.104702115,-120.1582,38.90858
0.09245181,-119.795,38.9581
0.06820178,-120.223,39.19109
0.13820207,-119.8581,39.24089
0.0015769005,-120.2885,39.4738
0.02282679,-119.9218,39.5239
-0.009693265,-120.4549,38.57567
0.056681633,-120.094,38.62627
0.07718158,-120.5208,38.8577
0.051306605,-120.1582,38.90858
0.0993067,-119.795,38.9581
0.016931534,-120.223,39.19109
-0.008568406,-119.8581,39.24089
-0.025443435,-120.2885,39.4738
-0.0728184,-119.9218,39.5239
0.06918192,-120.4549,38.57567
0.03255701,-120.094,38.62627
0.06055677,-120.5208,38.8577
0.027056932,-120.1582,38.90858
-0.004692912,-119.795,38.9581
0.013432264,-120.223,39.19109
-0.009193301,-119.8581,39.24089
0.012557149,-120.2885,39.4738
-0.010942936,-119.9218,39.5239
0.0009834766,-120.4549,38.57567
-1.6450882e-05,-120.094,38.62627
0.0018587112,-120.5208,38.8577
0.00060868263,-120.1582,38.90858
-0.00014138222,-119.795,38.9581
-0.00014138222,-120.223,39.19109
0.00010871887,-119.8581,39.24089
0.0018584728,-120.2885,39.4738
0.0072336197,-119.9218,39.5239
0.027009606,-120.4549,38.57567
0.027134418,-120.094,38.62627
0.064884305,-120.5208,38.8577
0.03725934,-120.1582,38.90858
0.020134568,-119.795,38.9581
0.04138422,-120.223,39.19109
0.0062594414,-119.8581,39.24089
0.022134542,-120.2885,39.4738
0.0136345625,-119.9218,39.5239
-0.07389808,-120.4549,38.57567
0.0232265,-120.094,38.62627
-0.18564832,-120.5208,38.8577
0.030226469,-120.1582,38.90858
0.008726358,-119.795,38.9581
0.053851604,-120.223,39.19109
0.0022263527,-119.8581,39.24089
0.027351737,-120.2885,39.4738
0.0026016235,-119.9218,39.5239
0.4136672,-120.4549,38.57567
0.9660423,-120.094,38.62627
0.60941744,-120.5208,38.8577
1.3421675,-120.1582,38.90858
0.40866768,-119.795,38.9581
0.5509175,-120.223,39.19109
0.2534175,-119.8581,39.24089
0.32841718,-120.2885,39.4738
0.14966726,-119.9218,39.5239
0.44050217,-120.4549,38.57567
0.40187764,-120.094,38.62627
0.55662704,-120.5208,38.8577
0.47975183,-120.1582,38.90858
0.12825227,-119.795,38.9581
0.5838773,-120.223,39.19109
0.33675194,-119.8581,39.24089
0.46800208,-120.2885,39.4738
0.30725217,-119.9218,39.5239
0.123886704,-120.4549,38.57567
0.05226159,-120.094,38.62627
0.051261783,-120.5208,38.8577
0.033136725,-120.1582,38.90858
-0.019613385,-119.795,38.9581
0.012637138,-120.223,39.19109
-0.025488257,-119.8581,39.24089
0.0068867207,-120.2885,39.4738
-0.015237808,-119.9218,39.5239
0.022239208,-120.4549,38.57567
0.0037395954,-120.094,38.62627
0.02861476,-120.5208,38.8577
0.0042393208,-120.1582,38.90858
0.00023937225,-119.795,38.9581
0.0051145554,-120.223,39.19109
-1.04904175e-05,-119.8581,39.24089
0.0011143684,-120.2885,39.4738
0.000364542,-119.9218,39.5239
0.08102977,-120.4549,38.57567
0.12165451,-120.094,38.62627
0.17177951,-120.5208,38.8577
0.14152944,-120.1582,38.90858
0.0650295,-119.795,38.9581
0.12840438,-120.223,39.19109
0.03915441,-119.8581,39.24089
0.046654582,-120.2885,39.4738
0.022779584,-119.9218,39.5239
0.1579994,-120.4549,38.57567
0.21574974,-120.094,38.62627
0.38462424,-120.5208,38.8577
0.15037417,-120.1582,38.90858
0.02674985,-119.795,38.9581
0.0954994,-120.223,39.19109
-0.024125576,-119.8581,39.24089
-0.0011255741,-120.2885,39.4738
-0.065000415,-119.9218,39.5239
0.014009595,-120.4549,38.57567
0.008259535,-120.094,38.62627
0.00488472,-120.5208,38.8577
0.002509594,-120.1582,38.90858
9.536743e-06,-119.795,38.9581
0.00063467026,-120.223,39.19109
9.536743e-06,-119.8581,39.24089
0.00013458729,-120.2885,39.4738
-0.001865387,-119.9218,39.5239
0.0021893978,-120.4549,38.57567
0.00081443787,-120.094,38.62627
0.0086894035,-120.5208,38.8577
0.0031893253,-120.1582,38.90858
0.007564187,-119.795,38.9581
0.00081419945,-120.223,39.19109
0.002064228,-119.8581,39.24089
0.008564353,-120.2885,39.4738
0.010564089,-119.9218,39.5239
0.004921496,-120.4549,38.57567
0.004421413,-120.094,38.62627
0.019421935,-120.5208,38.8577
0.006421387,-120.1582,38.90858
-7.8201294e-05,-119.795,38.9581
0.00067186356,-120.223,39.19109
-7.8201294e-05,-119.8581,39.24089
0.0006715059,-120.2885,39.4738
-7.8201294e-05,-119.9218,39.5239
0.0003902912,-120.4549,38.57567
0.00026512146,-120.094,38.62627
0.00051522255,-120.5208,38.8577
0.0003902912,-120.1582,38.90858
1.5258789e-05,-119.795,38.9581
1.5258789e-05,-120.223,39.19109
1.5258789e-05,-119.8581,39.24089
0.0012652874,-120.2885,39.4738
1.5258789e-05,-119.9218,39.5239
8.106232e-06,-120.4549,38.57567
8.106232e-06,-120.094,38.62627
8.106232e-06,-120.5208,38.8577
8.106232e-06,-120.1582,38.90858
8.106232e-06,-119.795,38.9581
8.106232e-06,-120.223,39.19109
8.106232e-06,-119.8581,39.24089
8.106232e-06,-120.2885,39.4738
8.106232e-06,-119.9218,39.5239
-0.1125226,-120.4549,38.57567
0.09122741,-120.094,38.62627
-0.06714749,-120.5208,38.8577
0.26872742,-120.1582,38.90858
0.12485254,-119.795,38.9581
0.22885263,-120.223,39.19109
0.15747738,-119.8581,39.24089
0.2084775,-120.2885,39.4738
0.08222747,-119.9218,39.5239
2.5000854,-120.4549,38.57567
2.3647103,-120.094,38.62627
2.7335858,-120.5208,38.8577
1.7975856,-120.1582,38.90858
0.5834608,-119.795,38.9581
2.0725853,-120.223,39.19109
0.5913354,-119.8581,39.24089
1.3309605,-120.2885,39.4738
0.115210176,-119.9218,39.5239
1.6515805,-120.4549,38.57567
1.1248302,-120.094,38.62627
0.90770555,-120.5208,38.8577
0.46320534,-120.1582,38.90858
-0.3034197,-119.795,38.9581
0.2438302,-120.223,39.19109
-0.38691974,-119.8581,39.24089
0.23583019,-120.2885,39.4738
-0.10641992,-119.9218,39.5239
0.096981525,-120.4549,38.57567
0.15110683,-120.094,38.62627
0.14835691,-120.5208,38.8577
0.13898182,-120.1582,38.90858
0.018106818,-119.795,38.9581
0.042731762,-120.223,39.19109
-0.024018407,-119.8581,39.24089
0.050481796,-120.2885,39.4738
-0.03139329,-119.9218,39.5239
0.002703309,-120.4549,38.57567
0.0032032728,-120.094,38.62627
0.011703134,-120.5208,38.8577
0.0050780773,-120.1582,38.90858
0.0013279915,-119.795,38.9581
0.001953125,-120.223,39.19109
-0.008796811,-119.8581,39.24089
0.00057828426,-120.2885,39.4738
0.00032806396,-119.9218,39.5239
-0.101920605,-120.4549,38.57567
0.085954905,-120.094,38.62627
-0.072045326,-120.5208,38.8577
0.0394547,-120.1582,38.90858
0.21382976,-119.795,38.9581
0.016579628,-120.223,39.19109
0.04045427,-119.8581,39.24089
0.0033293962,-120.2885,39.4738
0.0010795593,-119.9218,39.5239
0.016766787,-120.4549,38.57567
0.045266867,-120.094,38.62627
0.0040169954,-120.5208,38.8577
0.16526687,-120.1582,38.90858
0.32651722,-119.795,38.9581
0.091766834,-120.223,39.19109
0.18139195,-119.8581,39.24089
0.028017044,-120.2885,39.4738
0.051016808,-119.9218,39.5239
0.005817175,-120.4549,38.57567
0.00019216537,-120.094,38.62627
-5.7816505e-05,-120.5208,38.8577
-5.7816505e-05,-120.1582,38.90858
-5.7816505e-05,-119.795,38.9581
-5.7816505e-05,-120.223,39.19109
-5.7816505e-05,-119.8581,39.24089
-5.7816505e-05,-120.2885,39.4738
-5.7816505e-05,-119.9218,39.5239
0.0010881424,-120.4549,38.57567
0.00021338463,-120.094,38.62627
0.0008382797,-120.5208,38.8577
0.0018382072,-120.1582,38.90858
0.0007133484,-119.795,38.9581
8.8214874e-05,-120.223,39.19109
-0.00028657913,-119.8581,39.24089
-0.0004117489,-120.2885,39.4738
-0.00028681755,-119.9218,39.5239
0.03992057,-120.4549,38.57567
0.055170536,-120.094,38.62627
0.02329576,-120.5208,38.8577
0.015295625,-120.1582,38.90858
0.0032955408,-119.795,38.9581
0.001170516,-120.223,39.19109
0.00017082691,-119.8581,39.24089
0.00017082691,-120.2885,39.4738
0.00017082691,-119.9218,39.5239
0.00027012825,-120.4549,38.57567
0.00027012825,-120.094,38.62627
0.008270264,-120.5208,38.8577
0.0003950596,-120.1582,38.90858
0.00014519691,-119.795,38.9581
0.0003950596,-120.223,39.19109
0.00014519691,-119.8581,39.24089
0.00014519691,-120.2885,39.4738
0.00014519691,-119.9218,39.5239
-0.0002387762,-120.4549,38.57567
-0.0002387762,-120.094,38.62627
-0.0002387762,-120.5208,38.8577
-0.0002387762,-120.1582,38.90858
-0.0002387762,-119.795,38.9581
-0.0002387762,-120.223,39.19109
-0.0002387762,-119.8581,39.24089
-0.0002387762,-120.2885,39.4738
-0.0002387762,-119.9218,39.5239
0.0031330585,-120.4549,38.57567
0.002133131,-120.094,38.62627
0.0052580833,-120.5208,38.8577
0.00050807,-120.1582,38.90858
8.106232e-06,-119.795,38.9581
0.0012581348,-120.223,39.19109
8.106232e-06,-119.8581,39.24089
0.003258109,-120.2885,39.4738
8.106232e-06,-119.9218,39.5239
0.12133962,-120.4549,38.57567
0.1529643,-120.094,38.62627
0.10721427,-120.5208,38.8577
0.080964625,-120.1582,38.90858
0.026589572,-119.795,38.9581
0.042339385,-120.223,39.19109
0.00471431,-119.8581,39.24089
0.033464372,-120.2885,39.4738
0.0048393607,-119.9218,39.5239
-0.19354129,-120.4549,38.57567
0.086833954,-120.094,38.62627
-0.20966661,-120.5208,38.8577
-0.0036662817,-120.1582,38.90858
0.021333814,-119.795,38.9581
0.024583697,-120.223,39.19109
0.015333533,-119.8581,39.24089
0.09983373,-120.2885,39.4738
0.022958755,-119.9218,39.5239
0.0015310049,-120.4549,38.57567
0.00078105927,-120.094,38.62627
0.0020310879,-120.5208,38.8577
0.0035309792,-120.1582,38.90858
0.00078105927,-119.795,38.9581
0.00078105927,-120.223,39.19109
0.0002809763,-119.8581,39.24089
0.0002809763,-120.2885,39.4738
0.0005309582,-119.9218,39.5239
0.009223938,-120.4549,38.57567
0.006474018,-120.094,38.62627
-0.02165103,-120.5208,38.8577
0.016848803,-120.1582,38.90858
-0.0010259151,-119.795,38.9581
0.0029740334,-120.223,39.19109
-0.0049009323,-119.8581,39.24089
-0.003401041,-120.2885,39.4738
-0.0052759647,-119.9218,39.5239
0.06891298,-120.4549,38.57567
0.049538255,-120.094,38.62627
0.016162753,-120.5208,38.8577
0.024037957,-120.1582,38.90858
0.0005377531,-119.795,38.9581
0.0030378103,-120.223,39.19109
-0.00021183491,-119.8581,39.24089
0.025288224,-120.2885,39.4738
3.8027763e-05,-119.9218,39.5239
0.29378033,-120.4549,38.57567
1.1266553,-120.094,38.62627
-0.00021982193,-120.5208,38.8577
0.042405367,-120.1582,38.90858
0.091530085,-119.795,38.9581
-0.0007197857,-120.223,39.19109
-0.00096964836,-119.8581,39.24089
-0.00096964836,-120.2885,39.4738
-0.00096964836,-119.9218,39.5239
-0.00042581558,-120.4549,38.57567
-0.00042581558,-120.094,38.62627
-0.00042581558,-120.5208,38.8577
-0.00042581558,-120.1582,38.90858
-0.00042581558,-119.795,38.9581
-0.00042581558,-120.223,39.19109
-0.00042581558,-119.8581,39.24089
-0.00042581558,-120.2885,39.4738
-0.00042581558,-119.9218,39.5239
-0.0002887249,-120.4549,38.57567
-0.0002887249,-120.094,38.62627
-0.0002887249,-120.5208,38.8577
-0.0002887249,-120.1582,38.90858
-0.0002887249,-119.795,38.9581
-0.0002887249,-120.223,39.19109
-0.0002887249,-119.8581,39.24089
-0.00016355515,-120.2885,39.4738
-0.0002887249,-119.9218,39.5239
0.00039553642,-120.4549,38.57567
0.0002706051,-120.094,38.62627
0.00039553642,-120.5208,38.8577
0.0002706051,-120.1582,38.90858
0.00039553642,-119.795,38.9581
0.0002706051,-120.223,39.19109
0.00039553642,-119.8581,39.24089
0.00014567375,-120.2885,39.4738
0.00039553642,-119.9218,39.5239
8.8214874e-05,-120.4549,38.57567
8.8214874e-05,-120.094,38.62627
8.8214874e-05,-120.5208,38.8577
8.8214874e-05,-120.1582,38.90858
8.8214874e-05,-119.795,38.9581
8.8214874e-05,-120.223,39.19109
8.8214874e-05,-119.8581,39.24089
8.8214874e-05,-120.2885,39.4738
8.8214874e-05,-119.9218,39.5239
4.196167e-05,-120.4549,38.57567
4.196167e-05,-120.094,38.62627
4.196167e-05,-120.5208,38.8577
4.196167e-05,-120.1582,38.90858
4.196167e-05,-119.795,38.9581
4.196167e-05,-120.223,39.19109
4.196167e-05,-119.8581,39.24089
4.196167e-05,-120.2885,39.4738
4.196167e-05,-119.9218,39.5239
0.00032544136,-120.4549,38.57567
0.00057530403,-120.094,38.62627
0.0024502277,-120.5208,38.8577
0.00070023537,-120.1582,38.90858
0.00032520294,-119.795,38.9581
0.007700205,-120.223,39.19109
0.0002002716,-119.8581,39.24089
0.004700303,-120.2885,39.4738
0.00032520294,-119.9218,39.5239
0.0001578331,-120.4549,38.57567
0.0001578331,-120.094,38.62627
0.0001578331,-120.5208,38.8577
0.0001578331,-120.1582,38.90858
0.0001578331,-119.795,38.9581
0.0001578331,-120.223,39.19109
0.0001578331,-119.8581,39.24089
0.0001578331,-120.2885,39.4738
0.0001578331,-119.9218,39.5239
0.00074601173,-120.4549,38.57567
-0.0016288757,-120.094,38.62627
0.0009961128,-120.5208,38.8577
-0.0008788109,-120.1582,38.90858
-4.053116e-06,-119.795,38.9581
-0.00075411797,-120.223,39.19109
0.0009961128,-119.8581,39.24089
-0.00037908554,-120.2885,39.4738
0.0008711815,-119.9218,39.5239
0.0005556345,-120.4549,38.57567
0.0005556345,-120.094,38.62627
0.0005556345,-120.5208,38.8577
0.0005556345,-120.1582,38.90858
0.0005556345,-119.795,38.9581
0.0005556345,-120.223,39.19109
0.0005556345,-119.8581,39.24089
0.0005556345,-120.2885,39.4738
0.0005556345,-119.9218,39.5239
-0.00075519085,-120.4549,38.57567
-0.00075519085,-120.094,38.62627
-0.00075519085,-120.5208,38.8577
-0.00075519085,-120.1582,38.90858
-0.00075519085,-119.795,38.9581
-0.00075519085,-120.223,39.19109
-0.00075519085,-119.8581,39.24089
-0.00075519085,-120.2885,39.4738
-0.00075519085,-119.9218,39.5239
0.00011229515,-120.4549,38.57567
0.00011229515,-120.094,38.62627
-0.0020126104,-120.5208,38.8577
-0.00051259995,-120.1582,38.90858
-0.00026273727,-119.795,38.9581
-0.0007625818,-120.223,39.19109
-0.00051271915,-119.8581,39.24089
-0.001262784,-120.2885,39.4738
-0.00076270103,-119.9218,39.5239
